TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1620136957.216,-9.308,-6.723,5.171,1
1620136957.226,-9.059,-6.818,5.018,1
1620136957.235,-8.849,-6.914,4.367,1
1620136957.244,-8.734,-6.78,3.696,1
1620136957.256,-8.638,-6.512,3.352,1
1620136957.266,-8.657,-6.378,2.911,1
1620136957.276,-8.6,-6.205,2.413,1
1620136957.285,-8.466,-6.052,2.241,1
1620136957.296,-8.466,-6.091,2.145,1
1620136957.305,-8.523,-6.129,2.26,1
1620136957.315,-8.485,-5.956,2.336,1
1620136957.325,-8.696,-5.765,2.547,1
1620136957.335,-9.021,-5.535,2.815,1
1620136957.345,-9.213,-5.554,2.719,1
1620136957.355,-8.983,-5.573,2.394,1
1620136957.365,-8.523,-5.229,2.394,1
1620136957.375,-8.159,-4.807,2.336,1
1620136957.385,-7.891,-4.52,2.164,1
1620136957.395,-7.585,-4.233,1.819,1
1620136957.405,-7.182,-3.926,1.436,1
1620136957.415,-6.895,-3.792,1.379,1
1620136957.425,-6.742,-3.85,1.551,1
1620136957.435,-6.914,-3.811,1.685,1
1620136957.445,-7.374,-3.83,1.723,1
1620136957.455,-7.182,-4.099,1.417,1
1620136957.466,-6.799,-3.926,1.34,1
1620136957.484,-6.263,-3.62,1.302,1
1620136957.488,-6.014,-3.754,1.264,1
1620136957.494,-6.167,-4.156,1.647,1
1620136957.504,-5.937,-4.194,2.183,1
1620136957.514,-6.32,-4.826,2.911,1
1620136957.524,-7.7,-6.129,3.696,1
1620136957.535,-8.964,-6.799,3.85,1
1620136957.545,-9.021,-5.65,3.83,1
1620136957.556,-8.696,-3.773,3.811,1
1620136957.565,-8.37,-2.624,3.926,1
1620136957.575,-8.734,-3.313,5.056,1
1620136957.586,-8.945,-4.865,6.225,1
1620136957.595,-8.485,-5.056,5.631,1
1620136957.605,-8.063,-4.577,4.137,1
1620136957.614,-7.47,-4.194,3.371,1
1620136957.625,-6.435,-3.352,2.528,1
1620136957.634,-6.205,-3.294,2.183,1
1620136957.645,-6.684,-4.96,3.543,1
1620136957.655,-5.516,-6.953,3.601,1
1620136957.666,-3.141,-7.451,3.715,1
1620136957.675,-1.379,-6.723,4.271,1
1620136957.686,-0.21,-4.367,5.746,1
1620136957.694,0.632,-1.379,6.742,1
1620136957.704,0.727,0.651,7.163,1
1620136957.714,0.766,1.302,7.738,1
1620136957.724,0.938,0.976,7.891,1
1620136957.734,1.225,0.402,6.665,1
1620136957.745,1.704,0.191,4.826,1
1620136957.754,2.355,0.306,3.045,1
1620136957.765,3.007,0.651,1.589,1
1620136957.775,3.198,0.842,1.455,1
1620136957.785,3.16,0.9,1.628,1
1620136957.795,2.93,0.632,1.934,1
1620136957.806,2.566,-0.44,1.896,1
1620136957.815,1.532,-2.892,0.881,1
1620136957.825,0.651,-5.995,-1.972,1
1620136957.836,0.268,-8.983,-1.723,1
1620136957.846,0.268,-10.362,-0.325,1
1620136957.855,-1.245,-10.381,2.26,1
1620136957.865,-2.241,-9.308,5.267,1
1620136957.875,-2.451,-7.278,5.822,1
1620136957.886,-2.624,-5.573,5.19,1
1620136957.894,-2.681,-5.688,4.348,1
1620136957.906,-3.16,-7.546,3.715,1
1620136957.916,-1.11,-7.968,-0.038,1
1620136957.925,1.915,-8.102,-3.83,1
1620136957.934,5.478,-6.761,-6.378,1
1620136957.945,6.148,-0.747,-5.497,1
1620136957.955,2.49,6.857,-2.911,1
1620136957.965,-2.988,12.373,-3.217,1
1620136957.974,-6.78,14.116,-1.896,1
1620136957.986,-7.987,13.101,0.612,1
1620136957.996,-10.113,5.018,0.0,1
1620136958.006,-11.799,-5.803,-16.319,1
1620136958.016,-27.965,-27.256,-33.577,1
1620136958.026,-39.228,-39.208,23.387,1
1620136958.035,-22.123,-38.595,20.648,1
1620136958.044,-9.289,-12.622,-6.435,1
1620136958.055,-21.797,12.967,-2.26,1
1620136958.065,-39.228,-22.065,29.842,1
1620136958.076,-39.228,-39.208,31.642,1
1620136958.084,-38.902,-39.208,25.724,1
1620136958.095,-39.228,-38.749,37.465,1
1620136958.105,-35.837,-6.953,16.472,1
1620136958.116,-14.863,39.228,-27.658,1
1620136958.126,5.19,33.922,32.811,1
1620136958.135,14.672,2.03,-17.334,1
1620136958.145,11.109,1.685,-39.228,1
1620136958.154,7.355,11.607,-1.628,1
1620136958.165,21.433,-11.281,33.117,1
1620136958.175,24.517,-26.203,19.23,1
1620136958.185,19.748,6.129,5.861,1
1620136958.195,16.319,5.324,3.217,1
1620136958.206,6.55,-3.773,-9.826,1
1620136958.217,-3.428,-3.352,-17.028,1
1620136958.226,-2.585,-1.053,-2.719,1
1620136958.235,4.941,-0.383,10.975,1
1620136958.244,6.033,-15.361,12.871,1
1620136958.255,0.134,-23.425,7.374,1
1620136958.265,-2.126,-11.205,17.832,1
1620136958.276,-1.398,-7.814,10.477,1
1620136958.286,-0.938,-8.83,-11.645,1
1620136958.294,3.869,-6.608,-13.637,1
1620136958.306,8.236,-7.412,-3.466,1
1620136958.314,3.964,-10.63,0.038,1
1620136958.325,1.034,3.677,2.145,1
1620136958.335,3.007,6.857,-10.305,1
1620136958.346,0.134,9.672,-20.724,1
1620136958.354,3.735,15.534,-23.54,1
1620136958.366,4.98,13.101,-19.25,1
1620136958.376,-0.612,9.557,-17.219,1
1620136958.386,-0.536,1.321,-19.135,1
1620136958.396,2.068,-5.286,-20.782,1
1620136958.406,3.16,-0.325,-21.069,1
1620136958.416,6.818,1.474,-12.833,1
1620136958.425,6.435,2.681,-10.132,1
1620136958.436,4.558,2.279,-7.738,1
1620136958.445,5.669,1.589,-3.984,1
1620136958.456,5.42,2.7,-3.964,1
1620136958.465,11.224,-5.765,-9.787,1
1620136958.477,8.81,-0.938,-12.411,1
1620136958.488,1.264,-2.451,-13.005,1
1620136958.495,10.419,-21.299,-10.17,1
1620136958.505,5.842,-9.979,-2.719,1
1620136958.516,3.256,6.244,-7.182,1
1620136958.525,0.651,15.553,-10.573,1
1620136958.535,-3.237,14.614,-7.412,1
1620136958.545,-4.213,10.151,-5.037,1
1620136958.555,-0.249,6.799,-5.056,1
1620136958.565,3.083,3.85,-9.155,1
1620136958.576,4.941,0.938,-11.435,1
1620136958.585,5.784,-0.996,-10.439,1
1620136958.595,4.137,-0.996,-8.542,1
1620136958.605,2.719,1.474,-7.029,1
1620136958.615,2.221,4.386,-6.11,1
1620136958.625,0.976,6.34,-5.822,1
1620136958.635,-0.976,8.198,-6.225,1
1620136958.645,-0.593,8.217,-10.285,1
1620136958.656,1.302,6.435,-12.622,1
1620136958.665,2.279,4.099,-8.581,1
1620136958.675,1.953,5.478,-5.918,1
1620136958.685,2.375,10.668,-6.627,1
1620136958.695,5.286,10.668,-11.53,1
1620136958.704,3.754,-0.249,-13.906,1
1620136958.714,4.865,-0.383,-6.32,1
1620136958.723,4.807,2.202,-8.696,1
1620136958.734,3.907,2.298,-9.098,1
1620136958.744,3.275,3.179,-10.017,1
1620136958.754,2.509,3.792,-11.415,1
1620136958.764,2.317,3.639,-12.258,1
1620136958.774,2.547,2.988,-12.584,1
1620136958.784,3.715,1.513,-12.143,1
1620136958.794,4.539,1.819,-10.515,1
1620136958.804,4.558,2.317,-8.696,1
1620136958.815,4.577,2.317,-7.795,1
1620136958.825,4.597,1.053,-8.312,1
1620136958.834,4.558,0.402,-9.73,1
1620136958.845,4.175,0.996,-9.749,1
1620136958.854,3.926,1.628,-9.117,1
1620136958.865,3.294,2.049,-9.653,1
1620136958.875,3.026,0.861,-9.194,1
1620136958.885,0.0,0.708,-6.818,1
1620136958.896,-4.903,2.739,-4.673,1
1620136958.905,8.81,-1.838,-8.044,1
1620136958.915,11.435,-0.249,-10.477,1
1620136958.925,6.091,0.134,-9.692,1
1620136958.934,3.83,0.325,-9.653,1
1620136958.945,3.945,0.268,-9.941,1
1620136958.955,3.677,0.383,-9.423,1
1620136958.964,3.601,0.057,-7.7,1
1620136958.975,3.562,0.019,-6.876,1
1620136958.986,4.213,-0.076,-7.872,1
1620136958.996,4.558,0.153,-10.056,1
1620136959.006,1.57,0.9,-11.684,1
1620136959.015,7.393,-1.053,-12.737,1
1620136959.024,6.435,1.972,-9.787,1
1620136959.036,3.371,-0.057,-7.087,1
1620136959.045,4.941,-5.114,-7.661,1
1620136959.056,5.707,-3.026,-7.489,1
1620136959.065,4.06,-1.781,-7.355,1
1620136959.074,4.75,-2.26,-9.73,1
1620136959.084,5.458,-1.953,-10.822,1
1620136959.096,5.803,-0.823,-9.194,1
1620136959.105,5.765,8.255,-4.884,1
1620136959.114,0.421,6.608,-4.137,1
1620136959.124,1.149,-0.114,-7.297,1
1620136959.136,4.98,-0.019,-9.328,1
1620136959.144,7.47,-2.145,-11.626,1
1620136959.155,7.834,-3.352,-13.369,1
1620136959.165,7.297,-3.907,-12.737,1
1620136959.175,5.803,-5.669,-10.975,1
1620136959.185,3.888,-4.692,-10.132,1
1620136959.195,3.371,-0.421,-9.711,1
1620136959.204,4.271,2.719,-8.542,1
1620136959.216,5.324,2.739,-7.24,1
1620136959.226,6.11,1.398,-6.397,1
1620136959.235,5.995,1.225,-6.895,1
1620136959.244,4.826,2.03,-7.604,1
1620136959.256,3.313,2.241,-7.642,1
1620136959.267,2.739,1.666,-8.523,1
1620136959.275,3.773,1.264,-10.094,1
1620136959.284,5.439,1.149,-10.458,1
1620136959.295,6.723,1.053,-9.807,1
1620136959.307,7.336,0.708,-7.661,1
1620136959.316,7.316,-0.095,-6.34,1
1620136959.325,7.125,-1.359,-7.431,1
1620136959.335,6.857,-2.279,-9.634,1
1620136959.344,6.301,-2.279,-11.684,1
1620136959.355,5.842,-1.34,-11.894,1
1620136959.365,5.688,0.21,-12.795,1
1620136959.375,6.091,1.187,-12.124,1
1620136959.386,6.493,1.168,-9.366,1
