TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619710575.321,9.423,-1.494,-1.149,1
1619710575.33,8.945,-1.283,-1.187,1
1619710575.34,8.791,-1.379,-1.225,1
1619710575.352,9.021,-1.704,-1.245,1
1619710575.361,9.443,-2.049,-1.187,1
1619710575.373,9.711,-2.26,-1.13,1
1619710575.38,9.883,-2.202,-1.072,1
1619710575.39,9.921,-1.953,-1.034,1
1619710575.401,9.883,-1.666,-0.976,1
1619710575.41,9.749,-1.455,-0.861,1
1619710575.42,9.653,-1.436,-0.727,1
1619710575.431,9.596,-1.513,-0.536,1
1619710575.44,9.481,-1.647,-0.325,1
1619710575.45,9.385,-1.819,-0.134,1
1619710575.461,9.328,-1.972,-0.076,1
1619710575.47,9.308,-2.049,-0.076,1
1619710575.48,9.251,-2.03,-0.114,1
1619710575.491,9.232,-2.068,-0.134,1
1619710575.5,9.385,-2.183,-0.114,1
1619710575.51,9.519,-2.336,-0.038,1
1619710575.521,9.615,-2.451,0.057,1
1619710575.532,9.557,-2.49,0.153,1
1619710575.541,9.385,-2.413,0.229,1
1619710575.551,9.155,-2.394,0.306,1
1619710575.561,8.868,-2.317,0.306,1
1619710575.57,8.408,-2.126,0.153,1
1619710575.58,8.006,-1.934,-0.076,1
1619710575.591,7.891,-1.8,-0.287,1
1619710575.6,7.949,-1.934,-0.402,1
1619710575.611,8.121,-2.202,-0.421,1
1619710575.621,8.217,-2.509,-0.344,1
1619710575.632,8.044,-2.566,-0.249,1
1619710575.641,7.7,-2.413,-0.268,1
1619710575.65,7.393,-2.202,-0.517,1
1619710575.66,7.01,-2.087,-0.766,1
1619710575.671,7.106,-2.087,-0.957,1
1619710575.68,7.451,-2.049,-1.245,1
1619710575.691,7.259,-1.877,-1.551,1
1619710575.701,6.838,-1.57,-1.647,1
1619710575.711,6.435,-1.283,-1.57,1
1619710575.72,6.32,-1.149,-1.647,1
1619710575.73,6.493,-1.206,-1.915,1
1619710575.741,6.78,-1.474,-2.202,1
1619710575.751,7.336,-1.723,-2.547,1
1619710575.761,8.025,-2.087,-3.294,1
1619710575.77,8.408,-2.336,-4.194,1
1619710575.78,8.14,-2.03,-4.865,1
1619710575.791,6.914,-1.589,-5.095,1
1619710575.8,5.688,-1.359,-4.941,1
1619710575.811,4.98,-1.283,-4.539,1
1619710575.82,5.65,-1.417,-4.041,1
1619710575.83,7.297,-1.072,-3.16,1
