TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1620123994.952,-6.723,-1.608,6.225,0
1620123994.963,-6.818,-1.647,6.263,0
1620123994.974,-6.857,-1.628,6.263,0
1620123994.985,-6.838,-1.513,6.282,0
1620123994.993,-6.799,-1.494,6.282,0
1620123995.003,-6.838,-1.513,6.301,0
1620123995.012,-6.857,-1.551,6.244,0
1620123995.022,-6.876,-1.608,6.205,0
1620123995.033,-6.895,-1.666,6.244,0
1620123995.043,-6.933,-1.723,6.186,0
1620123995.053,-6.933,-1.781,6.071,0
1620123995.063,-6.876,-1.8,6.148,0
1620123995.073,-6.914,-1.704,6.091,0
1620123995.084,-7.029,-1.781,6.071,0
1620123995.091,-7.029,-1.857,6.167,0
1620123995.103,-6.972,-1.647,6.225,0
1620123995.113,-6.953,-1.532,6.225,0
1620123995.123,-6.972,-1.666,6.244,0
1620123995.133,-7.029,-1.666,6.263,0
1620123995.141,-7.067,-1.608,6.244,0
1620123995.153,-7.029,-1.608,6.129,0
1620123995.162,-6.991,-1.723,6.186,0
1620123995.173,-7.01,-1.877,6.263,0
1620123995.182,-7.01,-1.857,6.263,0
1620123995.193,-7.048,-1.666,6.205,0
1620123995.204,-7.048,-1.647,6.301,0
1620123995.214,-7.048,-1.628,6.282,0
1620123995.221,-7.125,-1.57,6.225,0
1620123995.233,-7.106,-1.589,6.167,0
1620123995.243,-7.087,-1.704,6.205,0
1620123995.253,-7.087,-1.781,6.225,0
1620123995.261,-7.067,-1.8,6.186,0
1620123995.272,-7.067,-1.762,6.186,0
1620123995.281,-7.087,-1.704,6.148,0
1620123995.292,-7.067,-1.685,6.091,0
1620123995.302,-7.106,-1.666,6.11,0
1620123995.312,-7.125,-1.628,6.148,0
1620123995.323,-7.067,-1.589,6.071,0
1620123995.332,-7.029,-1.628,6.033,0
1620123995.342,-7.048,-1.685,6.033,0
1620123995.352,-7.067,-1.647,5.956,0
1620123995.361,-7.067,-1.589,5.88,0
1620123995.371,-7.067,-1.608,5.918,0
1620123995.381,-7.125,-1.628,5.995,0
1620123995.391,-7.202,-1.551,6.033,0
1620123995.401,-7.316,-1.34,6.263,0
1620123995.411,-7.278,-1.015,6.263,0
1620123995.421,-7.067,-0.861,5.995,0
1620123995.431,-6.876,-0.996,5.707,0
1620123995.441,-6.799,-1.379,5.516,0
1620123995.451,-6.933,-1.934,5.305,0
1620123995.461,-7.163,-2.47,5.19,0
1620123995.476,-7.355,-2.796,5.133,0
1620123995.487,-7.374,-2.988,4.846,0
1620123995.495,-7.316,-3.122,4.501,0
1620123995.507,-7.336,-3.256,4.213,0
1620123995.512,-7.431,-3.466,3.964,0
1620123995.522,-7.451,-3.601,3.85,0
1620123995.531,-7.393,-3.639,3.601,0
1620123995.542,-7.393,-3.696,3.371,0
1620123995.551,-7.336,-3.811,3.237,0
1620123995.561,-7.259,-4.137,3.064,0
1620123995.572,-7.144,-4.673,2.892,0
1620123995.581,-6.953,-5.248,2.815,0
1620123995.591,-6.914,-5.688,2.739,0
1620123995.602,-7.144,-6.34,2.643,0
1620123995.612,-7.259,-6.569,2.681,0
1620123995.622,-7.278,-6.435,2.643,0
1620123995.631,-7.221,-6.301,2.662,0
1620123995.641,-7.202,-6.34,2.719,0
1620123995.651,-7.202,-6.531,2.604,0
1620123995.664,-7.163,-6.512,2.758,0
1620123995.677,-7.202,-6.493,2.796,0
1620123995.685,-7.297,-6.684,2.643,0
1620123995.695,-7.297,-6.933,2.394,0
1620123995.706,-7.316,-7.259,2.011,0
1620123995.714,-7.374,-7.604,1.474,0
1620123995.723,-7.508,-7.949,0.919,0
1620123995.731,-7.776,-8.389,0.498,0
1620123995.741,-8.083,-8.753,0.153,0
1620123995.751,-8.14,-8.734,-0.134,0
1620123995.761,-8.159,-8.466,-0.363,0
1620123995.773,-8.312,-8.485,-0.574,0
1620123995.781,-8.274,-8.676,-1.11,0
1620123995.792,-8.217,-8.772,-1.704,0
1620123995.802,-8.236,-8.791,-2.624,0
1620123995.811,-8.14,-9.04,-3.466,0
1620123995.823,-7.929,-9.385,-4.328,0
1620123995.832,-7.623,-9.634,-4.96,0
1620123995.843,-7.316,-9.845,-5.593,0
1620123995.852,-7.029,-10.094,-6.359,0
1620123995.861,-6.627,-10.247,-6.397,0
1620123995.871,-6.052,-10.419,-6.205,0
1620123995.881,-5.324,-10.419,-5.707,0
1620123995.892,-4.616,-9.845,-5.478,0
1620123995.902,-4.443,-9.557,-5.707,0
1620123995.913,-4.156,-9.232,-5.593,0
1620123995.921,-3.371,-8.389,-4.673,0
1620123995.932,-2.624,-7.278,-3.352,0
1620123995.943,-2.126,-6.723,-1.953,0
1620123995.952,-0.976,-5.727,0.057,0
1620123995.961,0.44,-4.903,1.8,0
1620123995.971,2.604,-4.213,2.777,0
1620123995.983,4.941,-3.926,3.581,0
1620123995.992,6.761,-3.601,4.06,0
1620123996.003,9.73,-2.068,5.382,0
1620123996.012,10.745,0.229,6.148,0
1620123996.021,10.496,3.237,5.382,0
1620123996.032,7.949,7.087,6.205,0
1620123996.042,4.29,13.139,6.014,0
1620123996.053,2.739,23.713,4.252,0
1620123996.061,4.252,37.638,1.417,0
1620123996.072,7.278,39.228,1.398,0
1620123996.081,3.773,39.074,2.145,0
1620123996.091,-4.29,38.978,3.122,0
1620123996.102,-6.416,28.061,4.98,0
1620123996.112,-6.416,28.061,4.98,0
1620123996.122,-3.562,27.792,5.899,0
1620123996.131,-2.202,25.111,5.516,0
1620123996.143,0.421,20.782,4.826,0
1620123996.153,3.888,15.84,3.907,0
1620123996.163,6.646,11.454,3.198,0
1620123996.174,7.125,8.063,0.593,0
1620123996.183,6.933,4.75,-1.13,0
1620123996.193,7.987,1.015,0.114,0
1620123996.201,9.672,-5.037,1.513,0
1620123996.213,10.707,-14.691,0.593,0
1620123996.223,10.4,-26.701,-1.704,0
1620123996.232,6.32,-38.844,1.053,0
1620123996.241,-0.134,-39.208,7.565,0
1620123996.252,0.153,-33.749,2.451,0
1620123996.262,1.838,-27.448,-4.826,0
1620123996.272,-0.172,-28.118,-7.163,0
1620123996.283,-2.336,-25.647,-5.478,0
1620123996.293,-1.57,-18.349,-2.011,0
1620123996.304,0.402,-11.645,1.225,0
1620123996.311,2.164,-6.608,2.949,0
1620123996.324,3.026,-2.298,2.988,0
1620123996.333,3.371,1.015,3.083,0
1620123996.343,3.198,2.988,4.52,0
1620123996.352,2.758,4.309,5.133,0
1620123996.362,1.589,5.746,4.769,0
1620123996.372,-0.402,6.646,6.397,0
1620123996.382,-1.091,8.217,7.221,0
1620123996.392,-0.076,14.308,5.324,0
1620123996.402,1.513,26.432,2.049,0
1620123996.413,2.911,38.998,2.068,0
1620123996.423,-0.095,39.228,5.784,0
1620123996.433,-8.063,38.729,6.359,0
1620123996.443,-10.822,34.516,4.137,0
1620123996.453,-8.255,28.731,2.662,0
1620123996.463,-5.305,25.705,1.647,0
1620123996.473,-4.06,25.743,1.8,0
1620123996.483,-4.98,27.103,3.122,0
1620123996.492,-6.225,26.452,3.926,0
1620123996.504,-5.995,22.985,3.409,0
1620123996.517,-4.539,18.675,2.375,0
1620123996.525,-3.141,14.806,1.743,0
1620123996.533,-2.26,11.588,1.072,0
1620123996.543,-1.838,9.213,0.076,0
1620123996.553,-1.57,7.355,-0.402,0
1620123996.563,-0.957,5.669,-0.019,0
1620123996.572,0.21,3.486,1.57,0
1620123996.582,1.551,0.383,5.19,0
1620123996.592,3.352,-3.562,6.589,0
1620123996.602,6.033,-8.983,3.447,0
1620123996.632,7.24,-16.625,-0.038,0
1620123996.64,6.416,-24.479,-0.536,0
1620123996.646,5.209,-31.719,1.11,0
1620123996.653,2.719,-36.086,2.03,0
1620123996.659,0.44,-32.045,1.532,0
1620123996.665,0.957,-22.793,-0.555,0
1620123996.672,1.685,-15.859,-0.727,0
1620123996.681,2.375,-10.956,1.13,0
1620123996.691,3.945,-6.378,2.336,0
1620123996.704,5.382,-1.934,2.93,0
1620123996.711,5.899,1.723,3.371,0
1620123996.721,5.784,4.233,3.792,0
1620123996.73,5.248,5.765,4.96,0
1620123996.741,4.539,7.336,6.052,0
1620123996.751,4.003,9.998,5.88,0
1620123996.762,3.581,14.059,5.114,0
1620123996.771,2.739,19.46,3.639,0
1620123996.783,1.781,24.958,1.915,0
1620123996.791,0.823,28.827,1.034,0
1620123996.802,-0.325,31.642,-0.44,0
1620123996.811,-1.168,33.96,-1.934,0
1620123996.821,-1.934,34.458,-1.992,0
1620123996.831,-2.624,33.941,-1.302,0
1620123996.841,-3.045,32.983,0.191,0
1620123996.852,-3.352,30.57,1.494,0
1620123996.861,-3.179,27.218,1.934,0
1620123996.873,-2.758,24.364,1.781,0
1620123996.882,-2.585,21.874,1.743,0
1620123996.893,-2.7,19.805,1.015,0
1620123996.902,-2.873,17.89,-0.517,0
1620123996.912,-2.298,15.457,-1.13,0
1620123996.923,-0.919,12.584,0.498,0
1620123996.933,0.593,9.998,2.93,0
1620123996.942,1.532,7.7,4.884,0
1620123996.952,1.819,4.673,6.512,0
1620123996.962,2.183,0.727,7.987,0
1620123996.973,2.892,-3.562,9.098,0
1620123996.983,3.505,-7.393,8.466,0
