TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619708770.03,11.339,-1.781,-0.344,0
1619708770.041,10.956,-1.225,-0.249,0
1619708770.05,10.764,-1.034,-0.095,0
1619708770.06,10.554,-1.149,-0.019,0
1619708770.071,10.439,-1.321,0.095,0
1619708770.081,10.419,-1.436,0.172,0
1619708770.091,10.266,-1.532,0.287,0
1619708770.1,10.113,-1.723,0.306,0
1619708770.11,10.075,-1.915,0.21,0
1619708770.121,9.96,-2.068,0.172,0
1619708770.13,9.883,-2.183,0.172,0
1619708770.141,9.941,-2.241,0.229,0
1619708770.151,10.017,-2.298,0.344,0
1619708770.161,10.036,-2.355,0.517,0
1619708770.17,10.094,-2.355,0.67,0
1619708770.18,10.094,-2.202,0.766,0
1619708770.191,9.921,-2.126,0.823,0
1619708770.201,9.96,-2.241,0.919,0
1619708770.211,10.036,-2.355,1.034,0
1619708770.222,9.96,-2.451,1.245,0
1619708770.231,9.883,-2.47,1.436,0
1619708770.24,9.864,-2.624,1.589,0
1619708770.252,9.921,-2.796,1.723,0
1619708770.261,9.902,-2.988,1.857,0
1619708770.271,9.845,-3.16,2.049,0
1619708770.28,9.864,-3.332,2.26,0
1619708770.29,9.921,-3.505,2.509,0
1619708770.3,9.96,-3.677,2.719,0
1619708770.31,10.017,-3.696,2.892,0
1619708770.321,10.094,-3.62,2.949,0
1619708770.33,10.094,-3.466,2.815,0
1619708770.341,9.921,-3.294,2.643,0
1619708770.35,9.768,-3.179,2.413,0
1619708770.36,9.596,-3.16,2.355,0
1619708770.371,9.692,-3.294,2.355,0
1619708770.381,10.075,-3.371,2.336,0
1619708770.391,10.247,-3.486,2.317,0
1619708770.4,10.305,-3.601,2.317,0
1619708770.41,10.458,-3.754,2.241,0
1619708770.423,10.63,-3.964,2.145,0
1619708770.431,10.841,-4.233,1.896,0
1619708770.441,11.032,-4.501,1.647,0
1619708770.45,11.55,-4.673,1.436,0
1619708770.46,12.239,-4.769,1.206,0
1619708770.47,13.005,-4.846,1.11,0
1619708770.481,13.81,-4.96,1.091,0
1619708770.491,14.423,-5.171,1.168,0
1619708770.5,14.691,-5.382,1.13,0
1619708770.51,14.806,-5.573,0.881,0
1619708770.52,14.767,-5.956,0.555,0
1619708770.531,14.557,-6.55,0.478,0
1619708770.54,14.423,-7.24,0.651,0
1619708770.551,14.461,-7.91,0.9,0
1619708770.56,14.499,-8.293,1.168,0
1619708770.571,14.289,-8.389,1.13,0
