TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619708690.711,-17.89,-4.731,2.834,0
1619708690.721,-16.625,-3.543,2.317,0
1619708690.73,-15.131,-2.892,2.03,0
1619708690.741,-14.346,-2.566,2.087,0
1619708690.75,-14.155,-2.949,2.413,0
1619708690.76,-13.561,-3.352,2.853,0
1619708690.771,-12.929,-3.715,3.083,0
1619708690.78,-12.105,-4.003,3.083,0
1619708690.79,-11.301,-4.424,3.064,0
1619708690.8,-10.554,-4.96,3.102,0
1619708690.81,-9.96,-5.439,3.256,0
1619708690.822,-9.404,-5.669,3.428,0
1619708690.83,-8.945,-5.746,3.677,0
1619708690.841,-8.523,-5.631,3.964,0
1619708690.851,-8.408,-5.267,4.252,0
1619708690.861,-8.274,-4.75,4.328,0
1619708690.871,-7.968,-4.348,4.424,0
1619708690.881,-7.68,-4.022,4.367,0
1619708690.89,-7.451,-3.754,4.348,0
1619708690.9,-7.336,-3.524,4.271,0
1619708690.91,-7.221,-3.409,4.137,0
1619708690.921,-7.182,-3.371,3.945,0
1619708690.932,-7.278,-3.447,3.888,0
1619708690.941,-7.68,-3.486,3.773,0
1619708690.951,-7.891,-3.658,3.313,0
1619708690.96,-8.006,-4.118,2.719,0
1619708690.97,-8.217,-4.462,1.972,0
1619708690.981,-8.427,-4.884,1.225,0
1619708690.991,-8.542,-5.42,0.593,0
1619708691.002,-8.523,-5.803,0.114,0
1619708691.011,-8.351,-5.995,-0.095,0
1619708691.02,-8.044,-6.416,-0.153,0
1619708691.03,-7.968,-7.087,0.191,0
1619708691.041,-8.083,-7.546,0.842,0
1619708691.051,-8.159,-7.891,1.494,0
1619708691.061,-8.044,-8.159,2.183,0
1619708691.07,-8.025,-8.312,2.739,0
1619708691.08,-8.083,-8.274,3.179,0
1619708691.091,-8.083,-8.083,3.237,0
1619708691.1,-8.102,-7.929,2.988,0
1619708691.111,-8.408,-7.795,2.892,0
1619708691.12,-8.945,-8.083,3.083,0
1619708691.131,-9.557,-8.83,3.217,0
1619708691.141,-10.419,-10.056,3.371,0
1619708691.151,-11.875,-11.281,3.792,0
1619708691.16,-14.059,-12.182,4.348,0
1619708691.171,-16.166,-12.507,4.673,0
1619708691.181,-17.679,-11.205,4.137,0
1619708691.191,-17.966,-8.542,2.604,0
1619708691.201,-17.028,-6.167,1.015,0
1619708691.21,-15.649,-5.018,0.019,0
1619708691.22,-14.787,-4.156,-0.804,0
1619708691.231,-14.748,-3.486,-1.398,0
1619708691.24,-15.514,-3.313,-1.283,0
1619708691.25,-16.855,-3.045,-0.842,0
1619708691.261,-18.005,-2.604,-0.727,0
1619708691.274,-19.096,-2.47,-0.325,0
1619708691.282,-20.859,-2.26,0.306,0
1619708691.292,-22.774,-1.628,0.689,0
1619708691.301,-23.77,-1.11,0.727,0
1619708691.311,-23.349,-0.842,0.383,0
1619708691.32,-22.027,-0.881,-0.249,0
1619708691.33,-20.399,-1.015,-1.072,0
1619708691.346,-18.847,-1.149,-1.647,0
1619708691.354,-17.621,-1.494,-1.8,0
1619708691.361,-17.047,-1.915,-1.532,0
1619708691.37,-16.951,-1.953,-1.245,0
1619708691.38,-16.76,-1.877,-1.264,0
1619708691.39,-16.108,-2.202,-1.494,0
1619708691.4,-15.323,-2.355,-1.685,0
1619708691.41,-14.499,-2.298,-1.781,0
1619708691.42,-13.312,-2.106,-1.934,0
1619708691.429,-12.411,-2.221,-2.011,0
1619708691.441,-11.454,-2.547,-2.087,0
1619708691.45,-10.151,-2.7,-2.106,0
1619708691.459,-9.232,-2.758,-2.03,0
1619708691.469,-8.619,-2.585,-1.819,0
1619708691.479,-8.006,-2.279,-1.647,0
1619708691.489,-7.451,-1.857,-1.436,0
1619708691.498,-6.723,-1.283,-1.225,0
1619708691.509,-6.225,-0.689,-1.283,0
1619708691.52,-5.286,-0.191,-1.474,0
1619708691.529,-4.52,0.363,-1.666,0
1619708691.54,-3.543,0.9,-1.857,0
1619708691.549,-3.064,0.976,-1.896,0
1619708691.56,-2.221,0.881,-1.762,0
1619708691.57,-2.126,0.727,-1.474,0
1619708691.58,-1.647,0.67,-1.225,0
1619708691.59,-1.819,0.344,-0.938,0
1619708691.6,-1.819,0.344,-0.632,0
1619708691.61,-1.857,0.114,-0.593,0
1619708691.62,-2.087,0.344,-0.747,0
1619708691.63,-2.221,0.363,-0.996,0
1619708691.64,-2.47,0.287,-1.225,0
1619708691.651,-2.777,0.134,-1.398,0
1619708691.661,-3.141,-0.038,-1.551,0
1619708691.67,-3.562,-0.191,-1.647,0
1619708691.68,-4.099,-0.363,-1.608,0
1619708691.691,-4.692,-0.536,-1.513,0
1619708691.7,-5.075,-0.861,-1.283,0
1619708691.71,-5.727,-1.436,-1.015,0
1619708691.721,-6.569,-1.321,-0.957,0
1619708691.731,-7.393,-1.264,-0.996,0
1619708691.741,-8.255,-1.436,-1.015,0
1619708691.752,-9.289,-1.704,-1.168,0
1619708691.761,-10.19,-1.647,-1.455,0
1619708691.77,-11.166,-1.723,-1.685,0
1619708691.78,-12.239,-1.934,-1.857,0
1619708691.79,-13.235,-2.375,-1.781,0
1619708691.801,-13.925,-2.949,-1.436,0
1619708691.81,-14.174,-3.581,-0.996,0
1619708691.82,-14.269,-4.099,-0.402,0
1619708691.83,-14.633,-4.501,0.268,0
1619708691.84,-15.38,-4.788,0.957,0
1619708691.851,-16.434,-4.98,1.551,0
1619708691.861,-17.487,-5.075,1.877,0
1619708691.871,-18.464,-5.114,1.857,0
1619708691.881,-19.384,-5.171,1.417,0
1619708691.891,-19.997,-5.267,0.785,0
1619708691.901,-20.054,-5.305,0.095,0
1619708691.91,-19.69,-5.095,-0.383,0
1619708691.921,-19.652,-5.095,-0.536,0
1619708691.93,-19.575,-5.267,-0.134,0
1619708691.94,-18.905,-4.941,0.593,0
1619708691.951,-17.928,-3.85,1.436,0
1619708691.961,-17.066,-2.681,2.126,0
1619708691.97,-16.147,-1.8,2.643,0
1619708691.98,-15.189,-1.245,3.083,0
1619708691.991,-14.289,-1.072,3.294,0
1619708692.001,-13.695,-1.57,3.505,0
1619708692.011,-13.331,-1.915,3.83,0
1619708692.02,-12.603,-2.03,4.022,0
1619708692.03,-11.99,-2.566,4.309,0
1619708692.041,-11.301,-2.853,4.482,0
1619708692.05,-10.745,-3.256,4.597,0
1619708692.06,-10.247,-3.811,4.711,0
1619708692.071,-9.845,-4.233,4.826,0
1619708692.08,-9.423,-4.501,4.865,0
1619708692.09,-8.925,-4.558,4.826,0
1619708692.101,-8.485,-4.558,4.884,0
1619708692.11,-8.178,-4.443,4.922,0
1619708692.121,-7.661,-4.003,4.98,0
1619708692.13,-7.508,-3.907,4.941,0
1619708692.141,-7.451,-4.003,4.865,0
1619708692.15,-7.489,-4.137,4.884,0
1619708692.162,-7.661,-4.194,4.884,0
1619708692.172,-7.776,-4.309,4.846,0
1619708692.181,-7.834,-4.443,4.731,0
1619708692.19,-7.949,-4.692,4.577,0
1619708692.199,-8.083,-4.96,4.328,0
1619708692.211,-8.236,-5.305,4.175,0
1619708692.22,-8.638,-5.554,4.156,0
1619708692.231,-8.906,-5.631,3.926,0
1619708692.241,-9.002,-5.842,3.658,0
1619708692.251,-9.136,-6.129,3.543,0
1619708692.26,-9.538,-6.34,3.524,0
1619708692.27,-9.902,-6.454,3.447,0
1619708692.281,-10.266,-6.512,3.486,0
1619708692.29,-10.515,-6.378,3.371,0
1619708692.3,-10.668,-6.282,3.16,0
1619708692.311,-10.841,-6.167,2.93,0
1619708692.32,-11.109,-6.052,2.528,0
1619708692.33,-11.55,-6.071,2.106,0
1619708692.342,-12.354,-6.301,2.087,0
1619708692.35,-13.35,-6.684,2.279,0
1619708692.36,-14.346,-7.048,2.47,0
1619708692.371,-15.534,-7.278,2.834,0
1619708692.381,-16.606,-7.336,3.179,0
1619708692.391,-17.143,-7.163,3.371,0
1619708692.4,-16.989,-6.55,3.026,0
1619708692.411,-16.223,-5.631,2.279,0
1619708692.42,-15.151,-4.865,1.436,0
1619708692.43,-14.25,-4.252,0.593,0
1619708692.44,-13.657,-3.907,-0.057,0
1619708692.452,-14.097,-3.984,0.172,0
1619708692.461,-15.016,-3.735,0.363,0
1619708692.47,-15.285,-3.256,0.363,0
1619708692.481,-15.4,-2.988,0.191,0
1619708692.49,-15.668,-2.873,-0.019,0
1619708692.501,-15.898,-2.873,-0.172,0
1619708692.513,-16.051,-3.007,-0.191,0
1619708692.521,-16.3,-3.217,0.114,0
1619708692.531,-16.76,-3.332,0.766,0
1619708692.541,-16.913,-3.16,0.996,0
1619708692.551,-16.415,-2.796,0.747,0
1619708692.561,-15.438,-2.566,0.229,0
1619708692.571,-14.844,-2.394,-0.229,0
1619708692.581,-14.212,-2.087,-0.612,0
1619708692.59,-13.446,-1.819,-0.823,0
1619708692.602,-12.756,-1.647,-0.727,0
1619708692.61,-12.201,-1.436,-0.172,0
1619708692.62,-11.837,-1.053,0.498,0
1619708692.63,-11.492,-0.708,0.593,0
1619708692.64,-10.783,-0.785,0.229,0
1619708692.651,-9.979,-0.976,-0.191,0
1619708692.66,-9.174,-1.053,-0.574,0
1619708692.671,-8.427,-1.11,-0.842,0
1619708692.68,-7.719,-1.206,-1.091,0
1619708692.69,-7.029,-1.436,-1.187,0
1619708692.7,-6.474,-1.57,-1.187,0
1619708692.711,-6.052,-1.57,-1.13,0
1619708692.719,-5.746,-1.532,-1.072,0
1619708692.728,-5.535,-1.723,-1.11,0
1619708692.739,-5.267,-2.049,-1.187,0
1619708692.749,-5.018,-2.279,-1.072,0
1619708692.761,-4.597,-2.317,-0.996,0
1619708692.77,-4.29,-2.241,-0.919,0
1619708692.78,-4.175,-2.26,-0.957,0
1619708692.79,-4.079,-2.317,-0.996,0
1619708692.802,-4.003,-2.355,-1.053,0
1619708692.811,-3.735,-2.183,-1.187,0
1619708692.827,-3.543,-2.011,-1.302,0
1619708692.834,-3.371,-1.934,-1.359,0
1619708692.84,-3.141,-1.915,-1.398,0
1619708692.851,-3.102,-1.915,-1.398,0
1619708692.861,-3.256,-1.857,-1.359,0
1619708692.871,-3.486,-1.743,-1.13,0
1619708692.88,-3.447,-2.106,-0.823,0
1619708692.89,-3.792,-1.915,-0.612,0
1619708692.9,-3.869,-1.723,-0.402,0
1619708692.912,-4.118,-1.896,-0.172,0
1619708692.92,-4.482,-2.011,-0.076,0
1619708692.931,-4.941,-1.934,-0.057,0
1619708692.94,-5.593,-1.781,-0.076,0
1619708692.95,-6.34,-1.743,0.076,0
1619708692.96,-7.163,-1.838,0.363,0
1619708692.97,-7.949,-1.877,0.689,0
1619708692.981,-9.002,-1.972,1.379,0
1619708692.991,-10.285,-1.992,2.011,0
1619708693.003,-11.55,-1.915,2.336,0
1619708693.011,-12.584,-2.03,2.451,0
1619708693.02,-12.948,-2.298,2.413,0
1619708693.03,-12.699,-2.528,2.183,0
1619708693.041,-12.239,-2.49,1.838,0
