TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619708495.86,-3.926,-0.363,-0.574,0
1619708495.872,-4.022,-0.498,-0.593,0
1619708495.879,-4.079,-0.421,-0.612,0
1619708495.889,-4.309,-0.44,-0.67,0
1619708495.899,-4.75,-0.344,-0.727,0
1619708495.911,-5.209,-0.306,-0.842,0
1619708495.92,-5.784,-0.459,-0.919,0
1619708495.93,-6.55,-0.766,-0.861,0
1619708495.94,-7.336,-1.015,-0.727,0
1619708495.95,-7.834,-1.13,-0.632,0
1619708495.961,-8.14,-1.417,-0.421,0
1619708495.97,-8.274,-1.8,-0.229,0
1619708495.981,-8.351,-1.992,-0.076,0
1619708495.991,-8.561,-2.145,0.095,0
1619708496.0,-9.021,-2.164,0.363,0
1619708496.01,-9.711,-2.126,0.555,0
1619708496.021,-10.515,-2.068,0.689,0
1619708496.03,-11.396,-2.068,0.651,0
1619708496.04,-12.354,-2.087,0.478,0
1619708496.05,-13.408,-2.106,0.325,0
1619708496.06,-14.404,-2.106,0.076,0
1619708496.071,-15.419,-2.126,-0.134,0
1619708496.081,-16.319,-2.336,-0.287,0
1619708496.091,-16.97,-2.624,-0.383,0
1619708496.101,-17.392,-3.122,-0.363,0
1619708496.111,-17.487,-3.428,-0.21,0
1619708496.121,-17.449,-3.581,0.057,0
1619708496.131,-17.334,-3.83,0.383,0
1619708496.141,-17.181,-4.175,0.938,0
1619708496.151,-17.123,-4.692,1.57,0
1619708496.161,-17.009,-5.42,2.183,0
1619708496.17,-16.702,-6.34,2.681,0
1619708496.181,-16.396,-7.412,3.064,0
1619708496.191,-15.917,-7.987,3.294,0
1619708496.201,-15.246,-7.47,2.566,0
1619708496.211,-13.752,-6.512,1.359,0
1619708496.22,-12.507,-5.937,0.842,0
1619708496.23,-11.913,-5.324,0.881,0
1619708496.24,-11.703,-5.209,1.379,0
1619708496.249,-11.588,-5.516,2.106,0
1619708496.259,-11.205,-5.861,2.662,0
1619708496.27,-10.688,-6.225,3.179,0
