TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619707410.06,5.899,-39.208,-33.979,0
1619707410.07,9.098,-36.125,-29.382,0
1619707410.08,8.255,-18.694,-17.315,0
1619707410.091,11.684,-10.63,-13.791,0
1619707410.1,6.263,-12.239,-5.612,0
1619707410.112,3.581,-7.891,-2.279,0
1619707410.121,3.256,-6.512,-0.325,0
1619707410.131,3.735,-9.27,2.298,0
1619707410.141,5.803,-10.496,3.409,0
1619707410.151,7.527,-10.4,5.535,0
1619707410.16,9.443,-12.431,7.451,0
1619707410.171,16.185,-8.485,5.631,0
1619707410.181,18.675,5.056,4.462,0
1619707410.19,24.958,21.433,-1.168,0
1619707410.2,16.511,29.325,3.926,0
1619707410.21,-1.417,28.252,-0.459,0
1619707410.22,-3.62,35.875,-10.86,0
1619707410.231,1.685,39.228,-3.773,0
1619707410.24,3.581,39.228,-1.8,0
1619707410.25,6.378,37.446,-4.213,0
1619707410.261,9.328,21.759,0.421,0
1619707410.271,6.895,3.964,4.405,0
1619707410.281,7.297,-0.574,7.355,0
1619707410.29,7.278,0.708,7.642,0
1619707410.3,6.895,2.624,10.439,0
1619707410.311,3.83,5.209,12.239,0
1619707410.321,5.267,7.527,7.891,0
1619707410.33,12.354,9.998,-4.405,0
1619707410.34,27.658,7.202,-30.857,0
1619707410.351,30.551,-17.353,-39.228,0
1619707410.361,-4.98,-39.208,-28.424,0
1619707410.372,-0.344,-39.208,-36.584,0
1619707410.382,-2.183,-34.975,-31.183,0
1619707410.39,2.432,-22.621,-27.084,0
1619707410.4,3.447,-13.273,-28.961,0
1619707410.411,2.547,-8.983,-19.633,0
1619707410.42,1.934,-8.657,-9.194,0
1619707410.431,3.39,-8.849,-3.179,0
1619707410.441,3.371,-11.779,0.9,0
1619707410.451,3.007,-15.725,3.964,0
1619707410.461,4.826,-19.728,5.037,0
1619707410.471,6.723,-23.272,2.145,0
1619707410.48,7.661,-22.314,-3.026,0
1619707410.491,11.281,-16.625,-5.956,0
1619707410.501,18.1,-7.872,-9.634,0
1619707410.511,29.67,4.903,-21.452,0
1619707410.521,29.267,21.72,-26.126,0
1619707410.531,18.809,36.603,-33.385,0
1619707410.541,15.055,39.228,-30.589,0
1619707410.551,-8.734,39.113,18.924,0
1619707410.561,-6.723,39.151,9.864,0
1619707410.57,3.562,32.658,-0.555,0
1619707410.581,7.968,21.299,1.551,0
1619707410.59,6.512,19.001,2.662,0
1619707410.601,3.409,16.798,4.06,0
1619707410.611,4.96,14.327,3.907,0
1619707410.621,7.374,12.297,3.869,0
1619707410.631,7.527,9.098,3.62,0
1619707410.641,6.761,6.34,6.282,0
1619707410.65,7.393,7.834,4.482,0
1619707410.66,7.125,10.477,6.742,0
1619707410.672,5.688,12.507,7.182,0
1619707410.68,9.002,11.913,7.087,0
1619707410.69,16.089,7.949,0.842,0
1619707410.702,20.705,-1.628,-15.38,0
1619707410.71,19.479,-24.881,-25.551,0
1619707410.72,15.189,-39.208,-12.258,0
1619707410.733,6.282,-38.806,-11.722,0
1619707410.741,5.554,-25.36,-14.653,0
1619707410.75,4.826,-15.859,-9.194,0
1619707410.76,5.324,-14.748,-11.128,0
1619707410.771,8.542,-21.606,-17.621,0
1619707410.78,10.324,-33.098,-11.722,0
1619707410.791,8.6,-32.006,-8.581,0
1619707410.801,8.389,-24.287,-6.531,0
1619707410.811,10.324,-17.238,-3.754,0
1619707410.822,10.649,-13.293,-3.964,0
1619707410.831,10.668,-11.569,-4.099,0
1619707410.84,11.052,-10.956,-3.102,0
1619707410.85,11.281,-10.707,-1.206,0
1619707410.86,11.454,-10.4,0.689,0
1619707410.87,11.684,-9.883,2.547,0
1619707410.883,12.182,-9.328,3.926,0
1619707410.891,13.082,-8.332,3.237,0
1619707410.901,15.725,-5.478,0.191,0
1619707410.91,18.866,-0.996,-2.643,0
1619707410.921,21.28,7.508,-6.225,0
1619707410.931,23.387,16.74,-6.665,0
1619707410.941,19.499,19.824,-2.126,0
1619707410.951,16.223,21.625,-2.413,0
1619707410.96,10.86,30.206,-8.581,0
1619707410.971,11.569,39.228,-8.887,0
1619707410.98,8.83,39.228,-1.245,0
1619707410.99,4.328,38.959,-0.574,0
1619707411.0,4.769,34.152,-1.608,0
1619707411.01,7.565,23.808,-0.268,0
1619707411.02,8.6,17.621,-0.67,0
1619707411.031,8.485,18.426,-0.114,0
1619707411.04,7.68,20.571,2.911,0
1619707411.05,7.853,20.724,2.796,0
1619707411.06,10.745,20.073,4.118,0
1619707411.07,13.12,17.43,6.225,0
1619707411.08,15.227,16.779,4.865,0
1619707411.094,17.698,19.058,-0.996,0
1619707411.1,20.399,16.434,-0.689,0
1619707411.109,23.176,9.749,2.164,0
1619707411.12,23.847,2.7,5.746,0
1619707411.13,20.916,-4.06,6.838,0
1619707411.14,19.92,-9.864,1.359,0
1619707411.15,22.544,-16.491,-8.6,0
1619707411.16,15.151,-36.45,-16.664,0
1619707411.17,11.703,-39.208,-19.843,0
1619707411.18,10.343,-38.078,-18.675,0
1619707411.19,11.281,-30.417,-12.488,0
1619707411.201,11.856,-23.866,-6.205,0
1619707411.21,13.369,-20.782,-2.585,0
1619707411.22,14.25,-18.522,-0.421,0
1619707411.231,13.063,-16.74,0.325,0
1619707411.241,13.024,-13.522,0.114,0
1619707411.25,12.335,-8.734,0.727,0
1619707411.262,11.128,-1.896,0.976,0
1619707411.27,10.994,6.474,-0.172,0
1619707411.28,13.542,17.717,-4.75,0
1619707411.29,15.878,26.547,-6.378,0
1619707411.301,6.684,21.797,3.754,0
1619707411.31,1.34,22.563,3.486,0
1619707411.322,4.213,35.186,-2.355,0
1619707411.331,9.117,39.228,-0.919,0
1619707411.342,8.37,39.208,9.749,0
