TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619707138.88,-0.938,-5.784,8.159,0
1619707138.89,-0.919,-5.765,8.159,0
1619707138.9,-0.9,-5.784,8.14,0
1619707138.912,-0.9,-5.765,8.159,0
1619707138.921,-0.919,-5.746,8.14,0
1619707138.93,-0.919,-5.765,8.178,0
1619707138.941,-0.938,-5.765,8.178,0
1619707138.951,-0.919,-5.784,8.178,0
1619707138.96,-0.919,-5.803,8.178,0
1619707138.97,-0.938,-5.784,8.159,0
1619707138.981,-0.938,-5.765,8.159,0
1619707138.991,-0.919,-5.765,8.159,0
1619707139.002,-0.9,-5.765,8.159,0
1619707139.01,-0.9,-5.765,8.159,0
1619707139.02,-0.9,-5.765,8.178,0
1619707139.03,-0.9,-5.784,8.178,0
1619707139.041,-0.9,-5.765,8.159,0
1619707139.05,-0.9,-5.784,8.14,0
1619707139.062,-0.9,-5.784,8.159,0
1619707139.07,-0.9,-5.784,8.159,0
1619707139.08,-0.919,-5.765,8.178,0
1619707139.09,-0.938,-5.746,8.178,0
1619707139.1,-0.919,-5.746,8.159,0
1619707139.111,-0.919,-5.746,8.159,0
1619707139.12,-0.919,-5.746,8.14,0
1619707139.13,-0.9,-5.765,8.159,0
1619707139.141,-0.881,-5.784,8.159,0
1619707139.164,-0.861,-5.803,8.14,0
1619707139.172,-0.861,-5.803,8.14,0
1619707139.18,-0.9,-5.784,8.159,0
1619707139.186,-0.9,-5.784,8.178,0
1619707139.193,-0.919,-5.784,8.159,0
1619707139.2,-0.919,-5.765,8.178,0
1619707139.21,-0.919,-5.784,8.178,0
1619707139.22,-0.938,-5.746,8.178,0
1619707139.23,-0.938,-5.746,8.159,0
1619707139.24,-0.919,-5.784,8.159,0
1619707139.251,-0.919,-5.803,8.198,0
1619707139.261,-0.938,-5.861,8.236,0
1619707139.271,-0.996,-5.995,8.293,0
1619707139.281,-1.091,-6.129,8.389,0
1619707139.291,-1.149,-6.071,8.293,0
1619707139.301,-0.957,-5.784,8.14,0
1619707139.31,-0.747,-5.631,8.121,0
1619707139.32,-0.708,-5.535,8.102,0
1619707139.331,-0.727,-5.516,8.083,0
1619707139.341,-0.727,-5.688,8.178,0
1619707139.351,-0.919,-6.091,8.696,0
1619707139.361,-1.455,-6.397,9.423,0
1619707139.371,-1.857,-6.646,9.787,0
1619707139.38,-1.838,-7.048,9.902,0
1619707139.39,-1.647,-7.355,10.017,0
1619707139.4,-1.379,-7.029,10.285,0
1619707139.41,-1.321,-5.956,10.822,0
1619707139.423,-1.436,-4.769,10.803,0
1619707139.43,-1.398,-4.673,10.707,0
1619707139.441,-1.245,-4.96,11.032,0
1619707139.451,-0.9,-4.424,11.454,0
1619707139.461,-0.727,-4.999,11.645,0
1619707139.47,-0.861,-5.707,11.703,0
