TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1620734096.139,-7.24,-3.888,4.328,0
1620734096.149,-7.106,-3.907,4.099,0
1620734096.159,-7.106,-3.888,4.022,0
1620734096.169,-7.221,-3.754,3.773,0
1620734096.179,-7.508,-3.581,3.754,0
1620734096.189,-7.642,-3.256,4.003,0
1620734096.199,-7.757,-2.796,4.156,0
1620734096.209,-8.083,-2.624,4.079,0
1620734096.219,-8.312,-2.739,4.137,0
1620734096.229,-8.389,-2.662,4.022,0
1620734096.239,-8.504,-2.873,4.003,0
1620734096.249,-8.696,-3.16,4.06,0
1620734096.259,-8.906,-3.505,4.022,0
1620734096.269,-8.868,-3.639,4.271,0
1620734096.279,-8.638,-3.62,3.735,0
1620734096.289,-8.657,-3.313,3.352,0
1620734096.299,-9.194,-2.815,3.198,0
1620734096.309,-9.826,-2.375,3.447,0
1620734096.318,-10.803,-2.662,4.137,0
1620734096.328,-10.036,-3.332,5.229,0
1620734096.339,-8.849,-3.083,4.558,0
1620734096.349,-8.715,-2.566,4.462,0
1620734096.359,-9.251,-2.183,5.344,0
1620734096.369,-9.5,-1.819,6.416,0
1620734096.379,-9.098,-1.034,6.818,0
1620734096.389,-8.676,0.229,6.512,0
1620734096.399,-9.002,0.727,6.799,0
1620734096.409,-9.27,-0.172,7.719,0
1620734096.419,-8.945,-1.551,8.159,0
1620734096.429,-8.044,-2.892,8.198,0
1620734096.439,-7.316,-3.926,8.696,0
1620734096.449,-7.029,-5.286,9.423,0
1620734096.459,-6.033,-5.363,9.787,0
1620734096.469,-5.056,-3.715,9.941,0
1620734096.528,-4.98,-2.336,10.4,0
1620734096.53,-5.248,-1.513,10.841,0
1620734096.531,-4.922,-2.126,10.745,0
1620734096.533,-4.922,-2.126,10.745,0
1620734096.534,-4.386,-3.332,10.305,0
1620734096.536,-3.792,-4.903,10.707,0
1620734096.538,-3.045,-5.765,10.592,0
1620734096.548,-2.394,-6.052,10.209,0
1620734096.559,-2.087,-5.937,10.266,0
1620734096.568,-2.068,-5.324,10.247,0
1620734096.578,-2.413,-4.75,10.151,0
1620734096.589,-2.815,-4.577,10.113,0
1620734096.598,-3.045,-4.501,9.73,0
1620734096.609,-3.083,-4.405,9.347,0
1620734096.619,-2.873,-4.271,9.098,0
1620734096.629,-2.719,-4.118,8.925,0
1620734096.639,-2.719,-4.118,8.791,0
1620734096.649,-2.758,-3.984,8.274,0
1620734096.659,-2.719,-3.754,7.719,0
1620734096.669,-2.509,-3.658,7.489,0
1620734096.679,-2.279,-3.62,7.412,0
1620734096.689,-2.011,-3.677,7.374,0
1620734096.699,-1.723,-3.754,7.336,0
1620734096.708,-1.379,-3.715,7.297,0
1620734096.718,-0.747,-3.524,7.68,0
1620734096.729,-0.574,-3.486,7.776,0
1620734096.739,-0.383,-3.428,7.565,0
1620734096.748,-0.134,-3.562,7.489,0
1620734096.758,0.172,-3.907,7.489,0
1620734096.769,0.402,-4.29,7.546,0
1620734096.778,0.574,-4.654,7.7,0
1620734096.789,0.708,-5.095,7.795,0
