TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619707551.05,7.431,-9.749,16.568,0
1619707551.06,7.087,-18.33,21.931,0
1619707551.07,2.719,-6.953,21.835,0
1619707551.081,4.424,3.945,10.879,0
1619707551.091,6.742,-12.488,3.83,0
1619707551.101,5.018,-21.452,5.344,0
1619707551.11,3.869,-17.602,8.236,0
1619707551.12,3.83,-9.998,9.807,0
1619707551.131,3.102,-7.623,8.676,0
1619707551.141,2.279,-8.236,6.301,0
1619707551.152,1.551,-7.834,4.52,0
1619707551.16,1.187,-6.665,4.041,0
1619707551.171,0.957,-5.688,4.252,0
1619707551.18,0.996,-5.344,4.175,0
1619707551.192,1.302,-5.803,3.869,0
1619707551.201,1.934,-5.784,3.486,0
1619707551.212,2.279,-6.704,3.237,0
1619707551.221,2.528,-6.742,3.639,0
1619707551.23,2.585,-6.838,4.118,0
1619707551.241,2.7,-7.47,4.558,0
1619707551.25,2.796,-8.121,4.577,0
1619707551.26,3.083,-8.006,4.213,0
1619707551.27,2.968,-8.619,4.099,0
1619707551.281,3.409,-8.14,4.156,0
1619707551.291,3.543,-7.604,4.156,0
1619707551.301,3.16,-8.293,4.386,0
1619707551.31,3.217,-7.47,4.213,0
1619707551.321,3.217,-6.608,3.907,0
1619707551.332,3.083,-6.397,3.945,0
1619707551.34,3.045,-5.707,4.079,0
1619707551.35,2.758,-5.631,4.003,0
1619707551.361,2.815,-5.918,3.926,0
1619707551.37,2.834,-6.014,3.811,0
1619707551.38,3.026,-6.378,3.447,0
1619707551.391,3.237,-7.144,3.352,0
1619707551.401,3.39,-8.274,3.217,0
1619707551.411,4.118,-10.151,2.202,0
1619707551.421,4.98,-12.507,1.666,0
1619707551.43,5.018,-14.825,1.781,0
1619707551.441,5.286,-16.645,1.972,0
1619707551.45,5.19,-17.143,3.466,0
1619707551.46,4.98,-16.913,3.294,0
1619707551.472,4.941,-18.254,2.662,0
1619707551.482,4.099,-19.518,3.141,0
1619707551.491,2.681,-19.939,2.241,0
1619707551.502,1.762,-19.537,-0.229,0
1619707551.512,1.379,-18.081,-1.149,0
1619707551.523,1.053,-16.242,-0.632,0
1619707551.532,0.517,-14.653,-0.191,0
1619707551.54,0.287,-13.427,0.0,0
1619707551.551,0.421,-12.373,0.019,0
1619707551.561,0.478,-11.415,-0.172,0
1619707551.57,0.517,-10.458,-0.536,0
1619707551.58,0.536,-9.653,-0.632,0
1619707551.59,0.498,-8.849,-0.612,0
1619707551.6,0.593,-8.006,-0.555,0
1619707551.61,0.708,-7.106,-0.478,0
1619707551.62,0.766,-6.359,-0.785,0
1619707551.63,0.861,-5.976,-1.245,0
1619707551.64,1.149,-5.727,-1.532,0
1619707551.654,1.398,-5.363,-1.743,0
1619707551.664,1.589,-4.903,-1.762,0
1619707551.674,1.666,-4.616,-1.781,0
1619707551.681,1.57,-4.175,-1.915,0
1619707551.689,1.513,-3.524,-2.011,0
1619707551.699,1.359,-3.122,-1.992,0
1619707551.709,1.321,-2.988,-1.685,0
1619707551.719,1.455,-2.585,-0.804,0
1619707551.73,1.666,-2.011,0.344,0
1619707551.74,1.857,-2.164,1.474,0
1619707551.75,2.336,-2.777,2.279,0
1619707551.761,2.547,-3.581,3.275,0
1619707551.77,2.796,-4.156,4.443,0
1619707551.78,3.371,-4.999,5.535,0
1619707551.79,3.926,-5.822,6.589,0
1619707551.801,4.137,-6.646,8.217,0
1619707551.811,4.75,-7.355,10.496,0
1619707551.82,6.838,-10.19,14.327,0
1619707551.831,8.523,-19.269,21.203,0
1619707551.84,4.673,-23.31,26.126,0
1619707551.85,2.413,-7.336,23.444,0
1619707551.861,3.696,5.803,13.522,0
1619707551.871,4.96,1.877,5.209,0
1619707551.881,4.501,-6.914,1.781,0
1619707551.891,3.964,-12.737,2.317,0
1619707551.902,4.194,-12.009,4.022,0
1619707551.911,4.079,-7.24,5.535,0
1619707551.921,3.696,-5.324,5.707,0
1619707551.93,3.447,-6.818,4.98,0
1619707551.941,3.102,-9.251,4.52,0
1619707551.95,3.102,-10.496,4.673,0
1619707551.961,3.083,-10.611,4.903,0
1619707551.971,2.873,-10.994,4.673,0
1619707551.981,2.911,-11.052,4.213,0
1619707551.99,2.719,-10.554,3.888,0
1619707552.0,2.624,-9.596,3.869,0
1619707552.011,2.394,-9.155,3.984,0
1619707552.02,2.317,-8.887,3.735,0
1619707552.03,2.26,-9.098,3.715,0
1619707552.041,2.643,-8.581,3.888,0
1619707552.05,2.7,-7.91,4.118,0
1619707552.06,2.662,-7.297,4.635,0
1619707552.072,2.681,-7.374,5.248,0
1619707552.081,3.275,-7.719,6.071,0
1619707552.092,3.62,-8.408,6.493,0
1619707552.101,3.352,-9.443,6.857,0
1619707552.11,3.601,-8.6,6.838,0
1619707552.124,3.601,-7.393,6.838,0
1619707552.132,3.275,-7.393,6.838,0
