TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619708819.03,8.485,-6.953,-0.134,0
1619708819.041,8.332,-7.029,-0.076,0
1619708819.05,8.868,-6.799,-0.344,0
1619708819.06,9.04,-6.167,-0.44,0
1619708819.07,8.293,-2.49,-0.574,0
1619708819.081,9.692,1.053,-3.064,0
1619708819.091,7.431,-8.274,-1.532,0
1619708819.1,6.818,-11.511,-0.957,0
1619708819.111,9.921,-8.025,-1.015,0
1619708819.121,10.381,-5.458,-0.44,0
1619708819.131,12.392,-2.93,-0.612,0
1619708819.14,9.443,-3.313,0.536,0
1619708819.151,7.316,-5.305,0.44,0
1619708819.16,9.002,-5.593,-0.172,0
1619708819.17,10.19,-5.037,-0.229,0
1619708819.182,9.998,-4.711,-0.076,0
1619708819.19,9.423,-4.769,0.344,0
1619708819.201,9.213,-4.769,0.536,0
1619708819.211,9.404,-4.386,0.287,0
1619708819.221,9.921,-3.083,-0.325,0
1619708819.23,9.615,-3.39,-0.536,0
1619708819.24,9.73,-3.639,-0.747,0
1619708819.251,10.17,-3.715,-0.842,0
1619708819.26,10.4,-3.792,-0.804,0
1619708819.271,10.381,-3.85,-0.881,0
1619708819.281,10.324,-3.83,-0.996,0
1619708819.291,10.343,-3.85,-1.149,0
1619708819.3,10.381,-3.83,-1.302,0
1619708819.311,10.458,-3.754,-1.494,0
1619708819.32,10.4,-3.677,-1.685,0
1619708819.331,10.515,-3.696,-1.915,0
1619708819.34,10.343,-4.003,-2.106,0
1619708819.35,9.998,-4.328,-2.375,0
1619708819.361,10.305,-4.06,-2.796,0
1619708819.37,10.4,-3.83,-3.102,0
1619708819.381,10.094,-3.85,-3.198,0
1619708819.39,9.749,-3.888,-3.198,0
1619708819.401,9.5,-3.83,-2.968,0
1619708819.41,9.538,-3.658,-2.681,0
1619708819.421,9.519,-3.505,-2.604,0
1619708819.43,9.347,-3.352,-2.432,0
1619708819.44,9.308,-3.179,-2.432,0
1619708819.451,9.251,-3.102,-2.509,0
1619708819.464,9.194,-3.122,-2.604,0
1619708819.474,9.136,-3.237,-2.585,0
1619708819.48,9.155,-3.371,-2.451,0
1619708819.491,9.385,-3.505,-2.183,0
1619708819.5,9.807,-3.486,-2.03,0
1619708819.511,9.941,-3.313,-2.087,0
1619708819.52,9.807,-3.16,-2.202,0
1619708819.53,9.557,-3.275,-2.375,0
1619708819.541,9.385,-3.562,-2.49,0
1619708819.55,9.404,-3.83,-2.355,0
1619708819.56,9.443,-3.984,-2.106,0
1619708819.571,9.423,-4.137,-1.723,0
1619708819.581,9.481,-4.309,-1.264,0
1619708819.591,9.5,-4.443,-0.919,0
1619708819.601,9.308,-4.462,-0.689,0
1619708819.611,9.136,-4.558,-0.536,0
1619708819.62,9.194,-4.711,-0.44,0
1619708819.63,9.27,-4.884,-0.287,0
1619708819.641,9.308,-5.037,-0.134,0
1619708819.651,9.462,-5.114,0.057,0
1619708819.661,9.711,-5.19,0.249,0
1619708819.67,9.941,-5.344,0.498,0
1619708819.688,10.247,-5.497,0.67,0
1619708819.696,10.592,-5.573,0.861,0
1619708819.704,10.898,-5.554,1.053,0
1619708819.711,11.186,-5.65,1.187,0
1619708819.721,11.473,-5.746,1.302,0
1619708819.731,11.703,-5.861,1.436,0
1619708819.74,11.837,-5.956,1.589,0
1619708819.75,11.856,-6.091,1.723,0
1619708819.759,11.818,-6.11,1.953,0
1619708819.77,11.799,-5.976,2.011,0
1619708819.78,11.856,-5.784,1.992,0
1619708819.79,11.99,-5.573,1.896,0
1619708819.8,12.22,-5.363,1.781,0
1619708819.81,12.488,-5.152,1.628,0
1619708819.82,12.795,-5.133,1.494,0
1619708819.83,13.216,-5.229,1.417,0
1619708819.84,13.637,-5.535,1.436,0
1619708819.85,14.001,-5.976,1.532,0
1619708819.86,14.193,-6.378,1.608,0
1619708819.87,14.116,-6.684,1.628,0
1619708819.88,13.848,-6.761,1.513,0
1619708819.89,13.465,-6.55,1.379,0
1619708819.9,13.082,-6.186,1.187,0
1619708819.91,12.795,-5.822,1.053,0
1619708819.921,12.795,-5.497,0.996,0
1619708819.931,13.063,-5.209,0.861,0
1619708819.941,13.331,-4.903,0.708,0
1619708819.951,13.599,-4.577,0.574,0
1619708819.967,13.886,-4.348,0.44,0
1619708819.972,14.001,-4.252,0.325,0
1619708819.979,14.116,-4.271,0.172,0
1619708819.99,14.269,-4.328,0.095,0
1619708820.0,14.595,-4.367,0.229,0
1619708820.01,14.959,-4.233,0.21,0
