TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619708329.47,-4.558,-7.336,4.386,0
1619708329.48,-4.558,-7.316,4.386,0
1619708329.49,-4.577,-7.297,4.405,0
1619708329.501,-4.597,-7.297,4.405,0
1619708329.528,-4.577,-7.316,4.367,0
1619708329.542,-4.577,-7.316,4.367,0
1619708329.549,-4.577,-7.316,4.367,0
1619708329.556,-4.577,-7.316,4.405,0
1619708329.562,-4.577,-7.297,4.405,0
1619708329.569,-4.577,-7.316,4.386,0
1619708329.575,-4.558,-7.336,4.405,0
1619708329.582,-4.558,-7.355,4.309,0
1619708329.59,-4.558,-7.355,4.309,0
1619708329.6,-4.539,-7.336,4.309,0
1619708329.61,-4.539,-7.316,4.309,0
1619708329.62,-4.539,-7.336,4.309,0
1619708329.63,-4.558,-7.336,4.29,0
1619708329.64,-4.539,-7.336,4.309,0
1619708329.65,-4.558,-7.355,4.328,0
1619708329.661,-4.558,-7.374,4.367,0
1619708329.671,-4.539,-7.393,4.367,0
1619708329.681,-4.501,-7.412,4.348,0
1619708329.691,-4.501,-7.393,4.328,0
1619708329.7,-4.462,-7.336,4.271,0
1619708329.711,-4.424,-7.393,4.309,0
1619708329.721,-4.405,-7.431,4.29,0
1619708329.731,-4.405,-7.412,4.29,0
1619708329.74,-4.405,-7.393,4.271,0
1619708329.75,-4.367,-7.374,4.194,0
1619708329.761,-4.213,-7.451,3.984,0
1619708329.771,-4.099,-7.412,3.773,0
1619708329.782,-3.907,-7.278,3.524,0
1619708329.791,-3.658,-7.393,3.428,0
1619708329.8,-3.581,-7.546,3.466,0
1619708329.81,-3.543,-7.642,3.562,0
1619708329.822,-3.581,-7.795,3.62,0
1619708329.831,-3.505,-7.891,3.447,0
1619708329.84,-3.371,-7.949,3.217,0
1619708329.851,-3.256,-7.929,2.815,0
1619708329.866,-3.083,-8.025,2.241,0
1619708329.873,-2.911,-8.389,1.57,0
1619708329.883,-2.758,-8.81,1.225,0
1619708329.89,-2.585,-9.04,1.551,0
1619708329.9,-2.662,-9.308,2.566,0
1619708329.911,-2.892,-9.289,3.696,0
1619708329.922,-3.064,-9.059,4.156,0
1619708329.931,-2.968,-8.734,3.869,0
1619708329.943,-2.336,-8.447,2.93,0
1619708329.949,-1.762,-8.772,1.857,0
1619708329.96,-1.953,-10.209,1.513,0
1619708329.972,-3.083,-11.703,1.896,0
1619708329.981,-4.482,-12.297,2.719,0
1619708329.99,-5.152,-11.799,3.16,0
1619708329.999,-5.152,-10.803,3.179,0
1619708330.01,-4.941,-9.634,3.045,0
1619708330.019,-4.462,-8.772,2.528,0
1619708330.03,-3.964,-8.466,1.972,0
1619708330.04,-3.792,-8.657,1.723,0
1619708330.051,-3.964,-9.385,1.838,0
1619708330.06,-4.367,-9.634,2.106,0
1619708330.07,-4.75,-9.366,2.451,0
1619708330.08,-4.788,-9.194,2.719,0
1619708330.091,-4.635,-9.059,2.892,0
1619708330.1,-4.405,-8.964,3.045,0
1619708330.11,-4.252,-8.964,2.93,0
1619708330.12,-4.022,-9.079,2.624,0
1619708330.13,-3.85,-9.423,2.451,0
1619708330.14,-3.984,-9.557,2.681,0
1619708330.151,-4.156,-9.385,3.179,0
1619708330.161,-4.29,-9.04,3.562,0
1619708330.17,-4.348,-8.447,3.735,0
1619708330.18,-4.252,-7.757,3.696,0
1619708330.191,-4.079,-7.182,3.352,0
1619708330.2,-3.581,-6.742,2.815,0
1619708330.21,-3.447,-6.914,2.681,0
1619708330.22,-4.29,-6.953,3.007,0
1619708330.232,-5.075,-6.972,3.428,0
1619708330.24,-5.861,-7.278,3.792,0
1619708330.25,-6.914,-8.408,3.332,0
1619708330.261,-7.604,-9.692,2.47,0
1619708330.271,-7.814,-9.902,2.49,0
1619708330.281,-7.968,-9.232,3.141,0
1619708330.29,-8.198,-7.968,3.907,0
1619708330.3,-8.427,-6.876,5.037,0
1619708330.31,-8.37,-6.225,5.995,0
1619708330.32,-8.408,-5.861,5.899,0
1619708330.33,-8.351,-6.071,5.688,0
1619708330.34,-7.872,-6.895,4.501,0
1619708330.35,-7.355,-8.561,3.39,0
1619708330.36,-6.972,-9.308,2.853,0
1619708330.37,-6.857,-9.194,2.739,0
1619708330.38,-6.531,-8.581,2.624,0
1619708330.39,-6.512,-8.274,3.179,0
1619708330.4,-5.803,-8.37,3.141,0
1619708330.41,-4.654,-10.649,3.198,0
1619708330.42,-4.252,-12.565,4.826,0
1619708330.43,-5.995,-10.994,6.991,0
1619708330.44,-6.627,-10.86,9.251,0
1619708330.45,-4.597,-12.048,9.117,0
1619708330.46,-3.505,-9.73,7.106,0
1619708330.471,-3.754,-6.225,5.573,0
1619708330.48,-3.313,-5.727,5.114,0
1619708330.49,-3.198,-5.535,4.903,0
1619708330.501,-3.39,-3.639,4.577,0
1619708330.51,-3.007,-2.7,3.811,0
1619708330.519,-2.892,-2.241,2.624,0
1619708330.53,-2.968,-0.938,1.877,0
1619708330.541,-2.585,0.076,1.781,0
1619708330.55,-1.877,0.957,2.03,0
1619708330.56,-1.379,2.26,2.26,0
1619708330.572,-1.513,2.451,3.102,0
1619708330.581,-1.589,1.838,3.505,0
1619708330.59,-1.877,0.536,3.486,0
1619708330.601,-2.298,-0.9,3.237,0
1619708330.61,-2.47,-2.145,2.777,0
1619708330.62,-2.739,-3.102,2.336,0
1619708330.631,-2.815,-3.486,2.202,0
1619708330.641,-2.949,-3.332,2.739,0
1619708330.652,-3.352,-3.888,3.237,0
1619708330.661,-3.83,-4.175,3.888,0
1619708330.671,-3.926,-4.616,3.907,0
1619708330.681,-4.079,-6.569,4.654,0
1619708330.691,-4.118,-7.546,5.784,0
1619708330.699,-3.696,-7.144,6.991,0
1619708330.71,-3.888,-6.052,7.968,0
1619708330.721,-2.624,-5.056,7.451,0
1619708330.731,-1.551,-4.328,4.807,0
1619708330.741,-4.367,-9.481,5.593,0
1619708330.752,-7.221,-15.285,6.742,0
1619708330.761,-7.393,-17.334,7.163,0
