TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619708034.621,-5.248,-7.106,4.003,0
1619708034.631,-5.229,-7.048,3.945,0
1619708034.641,-5.248,-7.01,3.888,0
1619708034.65,-5.363,-6.933,3.811,0
1619708034.66,-5.382,-6.914,3.792,0
1619708034.671,-5.401,-6.857,3.773,0
1619708034.681,-5.344,-6.914,3.792,0
1619708034.691,-5.344,-6.953,3.83,0
1619708034.701,-5.382,-6.895,3.811,0
1619708034.711,-5.42,-6.876,3.792,0
1619708034.722,-5.42,-6.914,3.811,0
1619708034.732,-5.382,-6.972,3.811,0
1619708034.741,-5.267,-6.933,3.792,0
1619708034.751,-5.171,-6.991,3.85,0
1619708034.76,-5.209,-7.067,3.888,0
1619708034.771,-5.209,-7.087,3.964,0
1619708034.78,-5.171,-7.087,3.945,0
1619708034.791,-5.209,-7.163,3.907,0
1619708034.8,-5.267,-7.259,3.888,0
1619708034.81,-5.248,-7.221,4.041,0
1619708034.82,-5.114,-6.914,3.888,0
1619708034.831,-5.171,-6.972,3.83,0
1619708034.84,-5.286,-7.278,3.984,0
1619708034.851,-5.305,-7.297,4.041,0
1619708034.86,-5.382,-7.182,4.099,0
1619708034.87,-5.382,-7.125,4.022,0
1619708034.882,-5.267,-7.221,3.926,0
1619708034.891,-5.209,-7.278,3.945,0
1619708034.901,-5.286,-7.221,4.003,0
1619708034.91,-5.324,-7.336,4.156,0
1619708034.921,-5.248,-7.508,4.328,0
1619708034.93,-5.19,-7.393,4.443,0
1619708034.941,-5.19,-7.259,4.482,0
1619708034.951,-5.535,-7.297,4.52,0
1619708034.961,-6.091,-7.221,4.539,0
1619708034.971,-6.129,-6.991,4.06,0
1619708034.98,-5.88,-6.818,3.696,0
1619708034.99,-5.746,-6.914,3.773,0
1619708035.001,-5.937,-6.933,3.773,0
1619708035.011,-6.071,-6.665,3.601,0
1619708035.021,-6.091,-6.225,3.371,0
1619708035.03,-6.167,-5.899,3.256,0
1619708035.041,-6.11,-5.707,3.352,0
1619708035.051,-5.995,-5.631,3.658,0
1619708035.061,-5.937,-5.707,4.06,0
1619708035.07,-5.822,-5.861,4.405,0
1619708035.08,-5.765,-5.956,4.731,0
1619708035.091,-5.861,-6.129,4.826,0
1619708035.1,-5.956,-6.34,4.75,0
1619708035.111,-5.918,-6.11,4.711,0
1619708035.12,-5.822,-5.88,4.597,0
1619708035.131,-5.669,-5.88,4.424,0
1619708035.141,-5.593,-5.899,4.367,0
1619708035.152,-5.554,-5.727,4.348,0
1619708035.16,-5.516,-5.324,4.06,0
1619708035.171,-5.286,-4.769,3.62,0
1619708035.181,-5.324,-4.769,3.39,0
1619708035.191,-5.765,-4.922,3.313,0
1619708035.2,-6.205,-4.75,3.294,0
1619708035.211,-6.569,-4.405,3.39,0
1619708035.22,-6.301,-4.099,3.198,0
1619708035.23,-5.631,-4.405,2.796,0
1619708035.244,-5.209,-4.309,1.953,0
1619708035.255,-5.42,-4.75,2.49,0
1619708035.261,-5.42,-4.75,2.49,0
1619708035.27,-5.842,-5.478,3.486,0
1619708035.281,-6.301,-5.458,4.309,0
1619708035.29,-6.627,-5.458,4.731,0
1619708035.301,-6.32,-5.707,5.037,0
1619708035.31,-5.956,-6.052,5.267,0
1619708035.321,-5.65,-6.416,5.133,0
1619708035.331,-5.286,-6.895,5.095,0
1619708035.341,-5.133,-7.125,5.516,0
1619708035.351,-5.439,-6.627,5.65,0
1619708035.36,-5.458,-6.033,5.612,0
1619708035.37,-4.941,-5.707,5.305,0
1619708035.381,-4.462,-5.669,4.884,0
1619708035.39,-4.539,-5.842,4.482,0
1619708035.4,-4.999,-6.129,4.405,0
1619708035.411,-5.267,-6.167,4.424,0
1619708035.42,-5.497,-5.918,4.194,0
1619708035.43,-5.018,-6.972,3.735,0
1619708035.441,-4.654,-8.734,3.275,0
1619708035.45,-4.788,-9.672,3.064,0
1619708035.461,-5.478,-9.194,3.505,0
1619708035.47,-6.167,-7.834,4.922,0
1619708035.481,-6.704,-6.684,5.765,0
