TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619707590.53,2.145,-6.55,-2.719,0
1619707590.54,1.896,-5.382,-3.217,0
1619707590.55,1.723,-3.773,-3.428,0
1619707590.56,1.589,-2.681,-3.217,0
1619707590.571,1.57,-2.509,-2.968,0
1619707590.581,1.379,-2.528,-2.949,0
1619707590.59,0.919,-2.604,-3.16,0
1619707590.6,0.708,-2.413,-2.892,0
1619707590.611,0.727,-1.647,-2.049,0
1619707590.62,0.881,-1.398,-1.168,0
1619707590.631,1.494,-2.087,-0.727,0
1619707590.64,2.26,-2.815,-0.249,0
1619707590.652,2.49,-3.83,0.325,0
1619707590.661,2.853,-4.826,0.957,0
1619707590.671,3.447,-5.363,2.049,0
1619707590.68,3.773,-6.014,3.562,0
1619707590.691,4.003,-6.225,4.865,0
1619707590.701,4.309,-6.895,6.263,0
1619707590.711,4.711,-8.121,7.929,0
1619707590.72,4.922,-9.289,9.079,0
1619707590.73,5.133,-10.247,10.017,0
1619707590.741,5.305,-10.745,10.726,0
1619707590.75,5.842,-10.764,10.63,0
1619707590.76,7.202,-13.044,11.09,0
1619707590.771,6.454,-17.009,15.649,0
1619707590.78,4.194,-7.048,13.752,0
1619707590.791,4.003,-3.102,5.669,0
1619707590.801,5.095,-10.707,3.352,0
1619707590.812,4.52,-14.576,3.352,0
1619707590.82,3.562,-13.101,4.558,0
1619707590.831,3.428,-8.657,4.501,0
1619707590.84,3.122,-7.163,2.949,0
1619707590.851,2.585,-7.949,1.972,0
1619707590.86,2.413,-7.949,1.647,0
1619707590.87,2.47,-6.569,1.723,0
1619707590.896,1.953,-3.926,-0.134,0
1619707590.905,1.953,-3.926,-0.134,0
1619707590.912,1.953,-3.926,-0.134,0
1619707590.92,2.049,-4.06,-0.996,0
1619707590.926,2.375,-4.884,-0.842,0
1619707590.932,3.945,-7.01,1.359,0
1619707590.94,3.945,-7.01,1.359,0
1619707590.95,4.29,-10.151,2.355,0
1619707590.96,4.328,-11.128,2.355,0
1619707590.971,4.922,-11.454,2.47,0
1619707590.98,5.42,-12.277,3.486,0
1619707590.99,5.554,-14.729,4.922,0
1619707591.0,5.976,-18.158,5.439,0
1619707591.01,6.014,-21.606,4.903,0
1619707591.021,5.133,-22.985,3.505,0
1619707591.03,3.447,-21.51,2.279,0
1619707591.04,2.604,-19.671,1.743,0
1619707591.051,2.988,-16.989,2.413,0
1619707591.06,2.279,-15.514,3.773,0
1619707591.071,1.513,-15.878,3.811,0
1619707591.081,1.934,-16.874,2.126,0
1619707591.097,1.953,-16.415,0.517,0
1619707591.104,1.685,-13.791,0.727,0
1619707591.113,0.957,-11.32,0.766,0
1619707591.121,0.689,-10.439,-0.459,0
1619707591.13,0.938,-10.075,-1.302,0
1619707591.141,1.015,-8.638,-1.455,0
1619707591.151,0.612,-7.259,-1.532,0
1619707591.16,0.593,-6.799,-1.877,0
1619707591.171,0.861,-6.589,-1.972,0
1619707591.18,0.842,-5.995,-1.877,0
1619707591.19,0.938,-5.842,-2.068,0
1619707591.2,1.34,-5.248,-1.992,0
1619707591.21,1.551,-4.156,-1.857,0
1619707591.22,1.321,-3.715,-2.413,0
1619707591.23,1.417,-3.16,-3.083,0
1619707591.24,0.9,-3.447,-3.102,0
1619707591.25,0.861,-3.102,-2.758,0
1619707591.26,1.398,-1.302,-2.202,0
1619707591.27,1.11,-0.44,-1.225,0
1619707591.28,0.785,-0.727,-0.287,0
1619707591.29,1.072,-1.628,0.861,0
1619707591.299,1.551,-3.064,2.241,0
1619707591.309,2.451,-5.133,3.964,0
1619707591.32,3.601,-6.933,5.918,0
1619707591.33,4.75,-7.259,7.259,0
1619707591.34,5.267,-7.297,9.04,0
1619707591.35,5.593,-8.217,10.63,0
1619707591.361,6.876,-9.692,12.124,0
1619707591.37,8.293,-14.193,15.074,0
1619707591.38,7.431,-18.962,19.039,0
1619707591.39,6.569,-14.404,19.882,0
1619707591.4,6.359,-5.305,16.281,0
1619707591.41,5.899,-2.853,10.649,0
1619707591.419,5.554,-4.367,6.186,0
1619707591.43,5.19,-5.746,3.198,0
1619707591.44,4.846,-6.761,2.087,0
1619707591.45,4.348,-7.527,3.007,0
1619707591.46,3.754,-7.565,3.754,0
1619707591.471,3.237,-7.891,3.869,0
1619707591.48,3.217,-7.891,3.447,0
1619707591.49,3.237,-7.872,3.045,0
1619707591.501,3.083,-8.581,2.739,0
1619707591.511,2.834,-9.194,2.087,0
1619707591.521,2.547,-8.925,1.379,0
1619707591.53,2.336,-7.527,1.513,0
1619707591.54,2.145,-6.148,0.67,0
1619707591.552,2.26,-7.355,-1.072,0
1619707591.561,2.087,-9.308,-0.287,0
1619707591.57,2.451,-8.619,1.053,0
1619707591.58,3.524,-7.623,2.068,0
1619707591.59,3.85,-8.81,2.681,0
1619707591.6,3.869,-10.554,3.256,0
1619707591.612,4.328,-10.573,3.792,0
1619707591.62,4.099,-10.036,4.348,0
1619707591.63,4.041,-9.634,4.807,0
1619707591.641,4.29,-9.213,4.788,0
1619707591.65,4.233,-8.925,4.29,0
