TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1620124458.941,-6.991,-0.919,3.964,0
1620124458.952,-6.78,-0.842,4.175,0
1620124458.961,-6.627,-0.727,4.156,0
1620124458.971,-6.454,-0.593,4.213,0
1620124458.982,-6.34,-0.383,4.443,0
1620124458.992,-6.225,-0.095,4.252,0
1620124459.001,-6.071,0.21,4.041,0
1620124459.012,-6.014,0.536,4.06,0
1620124459.022,-6.033,0.747,4.06,0
1620124459.031,-6.071,1.034,4.213,0
1620124459.041,-6.091,1.321,4.328,0
1620124459.051,-6.052,1.57,4.271,0
1620124459.061,-5.918,1.628,4.271,0
1620124459.071,-5.784,1.589,4.194,0
1620124459.081,-5.803,1.513,4.079,0
1620124459.091,-5.727,1.551,4.194,0
1620124459.102,-5.707,1.723,4.367,0
1620124459.112,-5.707,1.896,4.252,0
1620124459.123,-5.65,2.087,4.462,0
1620124459.131,-5.497,2.355,4.654,0
1620124459.142,-5.363,2.624,4.711,0
1620124459.152,-5.324,2.93,5.267,0
1620124459.163,-5.248,3.524,5.688,0
1620124459.172,-5.344,3.677,5.784,0
1620124459.182,-5.382,3.715,6.033,0
1620124459.193,-5.248,3.83,6.148,0
1620124459.202,-4.999,4.194,6.378,0
1620124459.212,-4.807,4.673,6.684,0
1620124459.222,-4.807,4.884,6.704,0
1620124459.232,-4.711,5.114,6.876,0
1620124459.242,-4.558,5.554,7.144,0
1620124459.255,-4.539,5.995,7.336,0
1620124459.264,-4.558,6.32,7.355,0
1620124459.273,-4.539,6.416,7.355,0
1620124459.284,-4.462,6.416,7.565,0
1620124459.292,-4.29,6.569,7.565,0
1620124459.301,-4.213,6.512,7.431,0
1620124459.312,-4.099,6.397,7.47,0
1620124459.321,-3.984,6.359,7.623,0
1620124459.332,-3.926,6.378,7.814,0
1620124459.341,-3.945,6.359,8.006,0
1620124459.351,-3.888,6.416,8.121,0
1620124459.364,-3.715,6.378,8.102,0
1620124459.371,-3.601,6.263,8.044,0
1620124459.381,-3.562,6.033,8.063,0
1620124459.393,-3.581,5.765,7.968,0
1620124459.402,-3.524,5.573,7.929,0
1620124459.413,-3.428,5.439,7.91,0
1620124459.423,-3.237,5.439,7.891,0
1620124459.434,-3.16,5.439,7.853,0
1620124459.442,-3.179,5.535,7.891,0
1620124459.453,-3.122,5.784,7.987,0
1620124459.462,-3.045,5.937,8.044,0
1620124459.472,-2.93,6.052,8.006,0
1620124459.483,-2.834,6.167,8.044,0
1620124459.492,-2.853,6.34,7.968,0
1620124459.502,-2.911,6.569,7.949,0
1620124459.512,-2.873,7.029,8.006,0
1620124459.523,-2.758,7.623,8.102,0
1620124459.533,-2.719,8.274,8.217,0
1620124459.543,-2.739,9.232,8.198,0
1620124459.552,-2.758,10.458,7.929,0
1620124459.563,-2.815,11.684,7.585,0
1620124459.572,-2.93,12.737,7.221,0
1620124459.582,-3.007,13.484,6.78,0
1620124459.592,-3.179,14.04,6.091,0
1620124459.602,-3.352,14.518,5.382,0
1620124459.615,-3.486,14.672,4.96,0
1620124459.622,-3.85,14.116,4.692,0
1620124459.633,-4.175,13.369,4.482,0
1620124459.642,-4.022,12.795,4.711,0
1620124459.653,-3.486,11.99,4.96,0
1620124459.662,-2.911,10.668,5.363,0
1620124459.673,-2.509,9.136,5.554,0
1620124459.683,-2.355,8.102,5.324,0
1620124459.692,-2.49,7.259,5.573,0
1620124459.702,-2.815,6.435,5.803,0
1620124459.712,-3.102,5.784,5.65,0
1620124459.721,-3.371,5.248,6.091,0
1620124459.734,-3.447,4.309,7.336,0
1620124459.743,-3.026,2.892,7.872,0
1620124459.752,-2.528,1.474,7.489,0
