TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619708910.97,7.393,-2.585,-0.421,0
1619708910.981,7.163,-2.394,-0.459,0
1619708910.991,6.914,-2.279,-0.478,0
1619708911.001,6.684,-2.164,-0.478,0
1619708911.01,6.435,-1.972,-0.498,0
1619708911.02,6.167,-1.819,-0.478,0
1619708911.031,5.937,-1.723,-0.383,0
1619708911.04,5.688,-1.628,-0.268,0
1619708911.05,5.497,-1.513,-0.191,0
1619708911.06,5.286,-1.455,-0.114,0
1619708911.072,5.018,-1.359,-0.038,0
1619708911.083,4.788,-1.264,0.019,0
1619708911.091,4.577,-1.149,0.057,0
1619708911.101,4.424,-1.091,0.095,0
1619708911.111,4.386,-1.168,0.095,0
1619708911.12,4.328,-1.283,0.095,0
1619708911.131,4.271,-1.34,0.153,0
1619708911.14,4.462,-1.513,0.249,0
1619708911.151,4.846,-1.819,0.363,0
1619708911.16,5.363,-2.183,0.555,0
1619708911.17,5.956,-2.49,0.747,0
1619708911.18,6.627,-2.547,0.919,0
1619708911.19,7.278,-2.566,1.034,0
1619708911.2,7.929,-2.604,1.034,0
1619708911.21,8.696,-2.739,0.861,0
1619708911.22,9.711,-2.911,0.708,0
1619708911.23,10.994,-3.102,0.785,0
1619708911.24,12.22,-3.428,1.091,0
1619708911.251,13.771,-3.639,1.474,0
1619708911.264,15.61,-3.926,1.819,0
1619708911.27,16.97,-4.443,2.241,0
1619708911.282,17.756,-4.75,2.49,0
1619708911.289,18.043,-5.056,2.604,0
1619708911.299,17.966,-5.229,2.547,0
1619708911.309,17.813,-5.114,2.451,0
1619708911.32,17.411,-4.999,2.394,0
1619708911.33,17.2,-4.826,2.26,0
1619708911.34,17.411,-4.846,1.896,0
1619708911.351,17.813,-4.922,1.455,0
1619708911.36,18.771,-3.677,0.402,0
1619708911.369,18.368,-0.727,-0.134,0
1619708911.38,16.779,1.417,-0.057,0
1619708911.391,15.974,1.992,0.249,0
1619708911.4,15.629,1.455,0.785,0
1619708911.41,15.151,0.536,1.455,0
1619708911.42,14.633,-0.076,2.126,0
1619708911.43,13.676,-0.536,2.758,0
1619708911.441,12.488,-1.206,3.122,0
1619708911.45,11.243,-2.145,3.16,0
1619708911.461,10.266,-2.949,2.777,0
1619708911.47,9.5,-3.466,2.336,0
1619708911.48,8.657,-3.85,1.972,0
1619708911.491,8.102,-4.233,1.628,0
1619708911.501,7.929,-4.482,1.283,0
1619708911.511,7.68,-4.654,0.938,0
1619708911.52,7.259,-4.826,0.766,0
1619708911.531,6.953,-4.98,0.804,0
1619708911.54,6.876,-4.98,0.861,0
1619708911.551,6.78,-4.865,0.919,0
1619708911.561,6.55,-4.807,1.13,0
1619708911.571,6.493,-4.75,1.359,0
1619708911.58,6.646,-4.597,1.494,0
1619708911.59,6.569,-4.462,1.685,0
1619708911.6,6.416,-4.424,1.934,0
1619708911.611,6.493,-4.348,2.106,0
1619708911.62,6.742,-4.252,2.202,0
1619708911.63,6.895,-4.233,2.279,0
1619708911.641,7.163,-4.252,2.279,0
1619708911.65,7.527,-4.213,2.145,0
1619708911.66,7.814,-4.233,2.049,0
1619708911.671,8.102,-4.348,1.992,0
1619708911.681,8.523,-4.443,1.953,0
1619708911.692,8.945,-4.52,1.972,0
1619708911.701,9.347,-4.597,1.953,0
1619708911.711,9.768,-4.654,1.972,0
1619708911.72,10.247,-4.673,1.953,0
1619708911.73,10.783,-4.654,1.896,0
1619708911.741,11.262,-4.616,1.857,0
1619708911.75,11.722,-4.616,1.819,0
1619708911.761,12.048,-4.635,1.8,0
1619708911.77,12.297,-4.673,1.8,0
1619708911.78,12.507,-4.769,1.838,0
1619708911.791,12.775,-4.807,1.838,0
1619708911.8,13.273,-4.884,1.781,0
1619708911.81,14.04,-5.056,1.838,0
1619708911.821,14.595,-5.363,1.992,0
1619708911.83,14.748,-5.765,2.221,0
1619708911.84,14.825,-6.052,2.355,0
1619708911.851,14.787,-6.263,2.413,0
1619708911.861,14.499,-6.378,2.394,0
1619708911.872,13.446,-6.014,1.972,0
1619708911.881,13.446,-6.014,1.972,0
1619708911.89,12.929,-5.516,1.57,0
1619708911.9,12.45,-5.056,1.13,0
1619708911.911,12.488,-4.654,0.612,0
1619708911.921,13.235,-4.692,0.651,0
1619708911.932,14.097,-4.597,0.766,0
1619708911.941,14.729,-4.443,0.938,0
1619708911.951,15.17,-4.29,1.13,0
1619708911.96,15.514,-4.194,1.34,0
1619708911.97,15.687,-4.06,1.417,0
1619708911.98,15.553,-3.869,1.436,0
1619708911.99,15.17,-3.715,1.513,0
1619708912.001,14.921,-3.543,1.455,0
1619708912.01,14.691,-3.371,1.206,0
1619708912.022,14.289,-3.083,0.9,0
1619708912.031,13.771,-2.47,0.67,0
1619708912.04,13.216,-2.202,0.421,0
1619708912.05,12.795,-2.106,0.153,0
1619708912.061,12.546,-2.049,-0.038,0
1619708912.07,12.22,-1.972,-0.095,0
1619708912.08,11.894,-1.781,-0.114,0
1619708912.09,11.492,-1.743,-0.134,0
1619708912.1,10.994,-1.877,-0.095,0
1619708912.111,10.419,-1.934,0.0,0
1619708912.121,9.845,-2.011,0.114,0
1619708912.13,9.289,-2.03,0.172,0
1619708912.14,8.696,-2.049,0.287,0
1619708912.15,8.121,-2.049,0.402,0
1619708912.161,7.546,-2.106,0.498,0
1619708912.17,7.163,-2.087,0.44,0
1619708912.181,6.799,-2.011,0.402,0
1619708912.191,6.416,-1.992,0.344,0
1619708912.202,6.148,-2.049,0.172,0
1619708912.211,5.956,-2.183,0.076,0
1619708912.221,5.688,-2.26,0.019,0
1619708912.23,5.669,-2.221,-0.076,0
1619708912.24,5.478,-2.26,-0.095,0
1619708912.252,5.344,-2.298,-0.153,0
1619708912.261,5.305,-2.317,-0.21,0
1619708912.271,5.267,-2.279,-0.229,0
1619708912.28,5.324,-2.221,-0.191,0
1619708912.29,5.497,-2.145,-0.191,0
1619708912.301,5.612,-2.049,-0.172,0
1619708912.31,5.822,-1.972,-0.057,0
1619708912.321,6.205,-1.934,0.057,0
1619708912.33,6.684,-2.03,0.114,0
1619708912.34,7.182,-2.221,0.229,0
1619708912.35,7.7,-2.336,0.325,0
1619708912.36,8.217,-2.336,0.383,0
1619708912.369,8.581,-2.413,0.459,0
1619708912.38,8.983,-2.509,0.478,0
1619708912.39,9.557,-2.585,0.402,0
1619708912.4,10.305,-2.547,0.268,0
1619708912.41,11.147,-2.509,0.134,0
1619708912.42,11.894,-2.7,0.038,0
1619708912.43,12.756,-2.834,-0.038,0
1619708912.44,13.484,-2.949,-0.038,0
1619708912.45,13.771,-3.294,0.21,0
1619708912.461,13.676,-3.696,0.555,0
1619708912.471,13.139,-4.079,0.957,0
1619708912.486,12.335,-4.271,1.359,0
1619708912.491,11.588,-4.213,1.666,0
1619708912.5,11.032,-4.194,1.877,0
1619708912.509,10.86,-4.099,1.877,0
1619708912.519,11.128,-3.907,1.647,0
1619708912.53,11.684,-3.754,1.168,0
1619708912.54,12.411,-3.543,0.689,0
1619708912.55,13.159,-3.371,0.249,0
1619708912.56,13.791,-3.39,-0.134,0
1619708912.571,14.308,-3.62,-0.306,0
1619708912.58,14.576,-3.677,-0.038,0
1619708912.59,14.48,-3.658,0.536,0
1619708912.601,14.116,-3.735,1.225,0
1619708912.611,13.484,-3.62,1.896,0
1619708912.62,12.641,-3.237,2.451,0
1619708912.63,11.875,-2.7,2.777,0
1619708912.641,11.32,-2.317,2.853,0
1619708912.65,10.841,-2.145,2.719,0
1619708912.662,10.4,-2.202,2.49,0
1619708912.67,10.094,-2.566,2.221,0
1619708912.68,10.17,-2.834,2.298,0
1619708912.69,10.285,-3.045,2.528,0
1619708912.701,10.285,-3.217,2.681,0
1619708912.71,10.17,-3.371,2.681,0
1619708912.72,10.017,-3.466,2.604,0
1619708912.73,9.902,-3.466,2.509,0
1619708912.74,9.768,-3.505,2.394,0
1619708912.751,9.73,-3.505,2.394,0
1619708912.761,9.73,-3.505,2.413,0
1619708912.77,9.634,-3.466,2.509,0
1619708912.78,9.557,-3.447,2.681,0
1619708912.791,9.519,-3.39,2.834,0
1619708912.8,9.404,-3.371,2.968,0
1619708912.811,9.232,-3.371,3.045,0
1619708912.82,9.04,-3.39,3.045,0
1619708912.83,8.906,-3.486,2.988,0
1619708912.841,8.849,-3.62,2.911,0
1619708912.85,8.81,-3.773,2.892,0
1619708912.86,8.772,-3.926,2.873,0
1619708912.872,8.734,-4.118,2.815,0
1619708912.881,8.81,-4.348,2.796,0
1619708912.891,9.155,-4.597,2.796,0
1619708912.9,9.634,-4.884,2.834,0
1619708912.91,10.17,-5.152,2.968,0
1619708912.92,10.688,-5.401,3.102,0
1619708912.93,11.243,-5.535,3.275,0
1619708912.94,11.588,-5.727,3.428,0
1619708912.95,11.856,-5.918,3.447,0
1619708912.961,12.124,-5.937,3.332,0
