TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1620124233.961,1.245,-0.038,9.96,0
1620124233.971,1.245,-0.038,9.979,0
1620124233.981,1.245,-0.076,10.017,0
1620124233.992,1.283,-0.038,10.036,0
1620124234.001,1.302,-0.038,10.056,0
1620124234.011,1.359,-0.095,10.017,0
1620124234.022,1.321,-0.114,9.979,0
1620124234.031,1.13,-0.019,10.056,0
1620124234.041,1.11,0.402,10.266,0
1620124234.051,1.13,0.44,10.477,0
1620124234.061,1.302,0.038,10.515,0
1620124234.072,1.455,-0.268,10.63,0
1620124234.081,1.398,-0.459,10.668,0
1620124234.091,1.532,-0.287,10.592,0
1620124234.102,1.379,-0.363,10.324,0
1620124234.111,1.264,-0.536,10.419,0
1620124234.123,1.187,-0.861,10.324,0
1620124234.13,1.091,-1.398,10.209,0
1620124234.143,1.13,-2.049,10.266,0
1620124234.151,1.225,-2.604,10.094,0
1620124234.161,1.245,-3.083,9.864,0
1620124234.171,1.455,-3.256,9.807,0
1620124234.181,2.949,-2.47,10.707,0
1620124234.191,3.294,-1.494,10.094,0
1620124234.201,1.723,-1.551,9.596,0
1620124234.211,0.287,-2.47,10.19,0
1620124234.221,-0.076,-2.873,10.362,0
1620124234.232,0.076,-2.624,9.921,0
1620124234.242,0.325,-2.375,9.711,0
1620124234.254,0.402,-2.394,9.787,0
1620124234.263,0.402,-2.566,9.96,0
1620124234.273,0.268,-2.624,9.921,0
1620124234.282,0.21,-2.643,9.96,0
1620124234.292,0.229,-2.739,9.96,0
1620124234.302,0.268,-2.853,9.902,0
1620124234.311,0.268,-3.007,9.807,0
1620124234.332,0.134,-3.294,9.596,0
1620124234.339,0.134,-3.294,9.596,0
1620124234.351,0.038,-3.217,9.404,0
1620124234.358,-0.019,-3.045,9.174,0
1620124234.365,-0.057,-2.892,9.021,0
1620124234.373,-0.038,-2.853,8.945,0
1620124234.381,-0.076,-2.988,8.83,0
1620124234.391,-0.114,-3.045,8.638,0
1620124234.403,-0.153,-2.949,8.274,0
1620124234.412,-0.191,-2.949,8.102,0
1620124234.422,-0.229,-3.141,8.217,0
1620124234.431,-0.268,-3.447,8.255,0
1620124234.443,-0.249,-3.696,8.351,0
1620124234.452,-0.229,-3.754,8.447,0
