TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1620123823.962,1.857,-3.696,9.27,0
1620123823.973,1.896,-3.83,9.117,0
1620123823.982,2.087,-4.003,8.83,0
1620123823.993,2.068,-4.099,9.136,0
1620123824.002,1.781,-4.06,9.251,0
1620123824.013,1.608,-3.869,9.366,0
1620123824.022,1.551,-3.754,9.519,0
1620123824.033,1.57,-3.811,9.481,0
1620123824.042,1.685,-3.869,9.347,0
1620123824.052,1.819,-3.926,9.328,0
1620123824.061,1.819,-4.252,9.059,0
1620123824.071,1.857,-4.731,9.021,0
1620123824.082,1.992,-5.209,8.887,0
1620123824.092,2.106,-5.478,8.81,0
1620123824.102,1.992,-5.727,9.098,0
1620123824.112,1.743,-6.11,9.194,0
1620123824.124,1.551,-6.474,9.136,0
1620123824.132,1.283,-6.799,9.366,0
1620123824.141,1.034,-6.857,9.692,0
1620123824.152,0.9,-6.589,9.864,0
1620123824.161,0.9,-6.186,9.826,0
1620123824.172,0.9,-5.918,9.692,0
1620123824.182,0.9,-5.707,9.557,0
1620123824.191,0.938,-5.324,9.404,0
1620123824.201,1.034,-4.807,9.328,0
1620123824.211,0.957,-4.443,9.423,0
1620123824.222,0.651,-4.328,9.519,0
1620123824.231,0.478,-4.118,9.634,0
1620123824.242,0.67,-3.85,9.557,0
1620123824.251,1.015,-3.505,9.308,0
1620123824.262,1.206,-3.083,9.328,0
1620123824.271,1.149,-2.719,9.289,0
1620123824.281,1.072,-2.394,9.232,0
1620123824.291,1.015,-2.087,9.27,0
1620123824.305,0.996,-1.838,9.443,0
1620123824.312,1.149,-1.532,9.519,0
1620123824.322,1.34,-1.283,9.557,0
1620123824.33,1.264,-1.053,9.404,0
1620123824.34,1.187,-0.689,9.423,0
1620123824.351,1.302,-0.478,9.423,0
1620123824.361,1.398,-0.363,9.347,0
1620123824.372,1.245,-0.306,9.423,0
1620123824.381,1.072,-0.306,9.557,0
1620123824.391,1.072,-0.191,9.519,0
1620123824.401,1.245,0.057,9.232,0
1620123824.411,1.264,0.21,9.136,0
1620123824.422,1.149,0.114,9.251,0
1620123824.432,1.149,0.0,9.251,0
1620123824.443,1.302,-0.076,9.213,0
1620123824.453,1.455,-0.153,9.117,0
1620123824.462,1.474,-0.325,8.849,0
1620123824.472,1.474,-0.555,8.638,0
1620123824.482,1.417,-0.651,8.485,0
1620123824.493,1.225,-0.708,8.523,0
1620123824.501,0.976,-0.9,8.945,0
1620123824.512,0.881,-0.996,9.155,0
1620123824.524,0.842,-1.072,9.079,0
1620123824.533,0.881,-0.996,9.213,0
1620123824.543,0.727,-0.651,9.404,0
1620123824.553,0.555,-0.249,9.711,0
1620123824.562,0.325,0.268,9.979,0
1620123824.572,0.191,0.842,9.998,0
1620123824.582,0.191,1.532,10.209,0
1620123824.592,0.095,2.241,10.343,0
1620123824.603,-0.038,2.988,10.439,0
1620123824.612,-0.363,3.792,10.707,0
1620123824.623,-0.727,4.673,11.09,0
1620123824.633,-0.9,5.593,11.588,0
1620123824.643,-0.996,6.378,11.818,0
1620123824.651,-0.861,7.087,11.875,0
1620123824.662,-0.689,8.063,12.086,0
1620123824.674,-0.402,9.577,12.392,0
1620123824.682,-0.268,11.147,12.89,0
1620123824.692,-0.536,12.507,13.312,0
1620123824.702,-0.478,13.427,13.465,0
1620123824.713,-0.478,14.212,13.771,0
1620123824.722,-0.708,14.767,14.059,0
1620123824.733,-1.149,14.959,14.04,0
1620123824.743,-1.608,14.653,13.503,0
1620123824.754,-1.915,13.752,12.507,0
1620123824.763,-2.241,12.795,11.722,0
1620123824.773,-2.624,11.645,10.898,0
1620123824.782,-2.739,10.056,9.96,0
1620123824.793,-2.566,8.217,9.117,0
1620123824.803,-2.241,6.225,8.274,0
1620123824.812,-1.838,4.328,7.623,0
1620123824.821,-1.417,2.279,7.202,0
1620123824.832,-0.938,-0.21,7.125,0
1620123824.842,-0.344,-2.528,7.412,0
1620123824.853,0.517,-4.079,7.048,0
1620123824.863,1.494,-5.344,6.167,0
1620123824.873,2.355,-6.282,5.516,0
1620123824.882,3.198,-6.933,5.209,0
1620123824.892,4.003,-7.106,5.018,0
1620123824.903,4.922,-7.048,4.711,0
1620123824.912,5.535,-6.933,4.099,0
1620123824.923,5.937,-7.182,3.811,0
1620123824.932,6.11,-7.719,3.696,0
1620123824.942,6.359,-8.083,3.275,0
1620123824.953,6.742,-8.14,2.49,0
1620123824.962,7.067,-8.121,1.972,0
1620123824.973,7.336,-8.159,1.762,0
1620123824.983,7.604,-8.37,1.647,0
1620123824.996,7.814,-8.772,1.704,0
1620123825.005,7.661,-10.17,1.072,0
1620123825.014,7.661,-10.17,1.072,0
1620123825.023,7.949,-10.592,0.306,0
1620123825.032,8.255,-10.419,-0.67,0
1620123825.042,8.523,-9.596,-1.187,0
1620123825.051,8.542,-8.447,-1.13,0
1620123825.061,8.121,-7.278,-0.689,0
1620123825.072,7.374,-6.435,-0.21,0
1620123825.083,6.627,-5.822,0.038,0
1620123825.091,6.052,-5.363,0.344,0
1620123825.102,5.458,-4.941,0.804,0
1620123825.112,4.731,-4.271,1.245,0
1620123825.123,3.888,-3.16,1.838,0
1620123825.133,2.93,-1.8,2.643,0
1620123825.143,1.915,-0.402,3.409,0
1620123825.152,0.689,1.091,4.654,0
1620123825.162,-0.708,2.643,5.765,0
1620123825.173,-2.221,3.601,7.067,0
1620123825.183,-3.294,4.156,8.427,0
1620123825.193,-3.524,4.846,9.385,0
1620123825.202,-3.62,6.359,10.094,0
1620123825.212,-3.735,9.098,10.898,0
1620123825.223,-4.539,11.741,12.316,0
1620123825.232,-5.133,13.963,13.618,0
1620123825.243,-4.922,15.668,14.135,0
1620123825.254,-4.022,16.606,13.982,0
1620123825.263,-2.796,17.047,13.714,0
1620123825.274,-2.145,17.87,13.771,0
1620123825.282,-1.953,19.633,14.212,0
1620123825.292,-1.762,21.912,14.059,0
1620123825.303,-1.608,24.766,13.388,0
1620123825.313,-1.762,30.244,12.526,0
1620123825.323,-1.704,31.662,12.66,0
1620123825.335,-1.781,31.298,12.871,0
1620123825.344,-2.145,29.727,13.235,0
1620123825.352,-2.777,27.16,13.293,0
1620123825.362,-3.505,24.383,12.718,0
1620123825.372,-3.888,22.142,11.588,0
1620123825.382,-4.099,20.246,10.324,0
1620123825.392,-4.75,18.732,9.366,0
1620123825.402,-5.784,17.085,8.964,0
1620123825.412,-7.374,14.595,9.155,0
1620123825.421,-9.538,11.339,9.519,0
1620123825.432,-11.837,6.704,9.481,0
1620123825.441,-14.538,-0.191,10.17,0
1620123825.451,-16.434,-8.561,9.423,0
1620123825.461,-15.361,-15.4,8.063,0
1620123825.471,-12.431,-18.732,6.225,0
1620123825.481,-8.964,-19.556,3.715,0
1620123825.492,-6.301,-19.671,-0.421,0
1620123825.501,-4.884,-21.625,-4.788,0
1620123825.515,-2.528,-24.574,-6.55,0
1620123825.52,0.842,-25.513,-7.929,0
1620123825.53,3.275,-25.111,-9.73,0
1620123825.541,3.543,-24.709,-10.783,0
1620123825.551,3.198,-23.502,-10.898,0
1620123825.563,2.375,-21.567,-10.209,0
