TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1620123177.942,1.225,-2.087,9.711,0
1620123177.953,1.225,-2.126,9.634,0
1620123177.963,1.149,-2.298,9.577,0
1620123177.973,1.11,-2.413,9.692,0
1620123177.983,1.168,-2.145,9.921,0
1620123177.992,1.206,-1.762,9.96,0
1620123178.003,1.053,-1.896,10.017,0
1620123178.013,1.034,-2.317,9.864,0
1620123178.024,1.206,-2.279,9.768,0
1620123178.033,1.302,-2.049,9.768,0
1620123178.043,1.302,-1.857,9.634,0
1620123178.052,1.225,-1.838,9.443,0
1620123178.062,1.13,-1.877,9.577,0
1620123178.073,1.11,-1.953,10.056,0
1620123178.083,1.072,-1.953,10.209,0
1620123178.092,0.957,-2.068,10.228,0
1620123178.102,0.842,-2.375,10.075,0
1620123178.112,0.9,-2.432,9.941,0
1620123178.123,0.938,-2.509,9.749,0
1620123178.132,1.015,-2.719,9.596,0
1620123178.143,1.11,-2.873,9.519,0
1620123178.153,1.13,-2.968,9.443,0
1620123178.163,1.034,-3.083,9.385,0
1620123178.173,1.034,-3.179,9.251,0
1620123178.183,1.149,-3.294,9.213,0
1620123178.191,1.149,-3.39,9.328,0
1620123178.201,1.034,-3.428,9.577,0
1620123178.211,0.976,-3.524,9.653,0
1620123178.221,1.053,-3.62,9.5,0
1620123178.233,1.206,-3.447,9.308,0
1620123178.242,1.225,-3.39,9.366,0
1620123178.253,1.072,-3.524,9.557,0
1620123178.262,1.015,-3.735,9.404,0
1620123178.273,1.206,-3.754,9.174,0
1620123178.282,1.302,-3.505,9.232,0
1620123178.292,1.11,-3.524,9.443,0
1620123178.303,0.9,-3.888,9.672,0
1620123178.312,0.9,-4.29,9.883,0
1620123178.323,1.187,-4.405,9.902,0
1620123178.333,1.398,-4.137,9.883,0
1620123178.343,1.206,-4.137,10.056,0
1620123178.354,0.689,-4.577,10.573,0
1620123178.363,0.938,-4.367,10.841,0
1620123178.373,1.359,-3.658,11.396,0
1620123178.383,1.628,-2.873,11.569,0
1620123178.393,1.398,-1.896,10.247,0
1620123178.402,1.206,-1.091,8.217,0
1620123178.411,0.996,-0.593,7.355,0
1620123178.423,0.651,-0.229,8.198,0
1620123178.433,0.459,-0.593,8.619,0
1620123178.442,0.804,-2.145,8.255,0
1620123178.453,1.359,-3.658,7.642,0
1620123178.462,1.896,-4.175,7.297,0
1620123178.473,2.03,-4.06,7.987,0
1620123178.481,1.666,-3.543,8.753,0
1620123178.491,1.359,-2.949,9.194,0
1620123178.503,1.245,-2.47,9.73,0
1620123178.513,1.13,-2.279,10.113,0
1620123178.523,1.072,-2.547,10.19,0
1620123178.532,1.149,-2.93,10.228,0
1620123178.542,1.283,-3.007,10.228,0
1620123178.551,1.455,-2.834,10.017,0
1620123178.561,1.589,-2.566,9.557,0
1620123178.571,1.436,-2.413,9.174,0
1620123178.581,1.321,-2.451,9.002,0
1620123178.592,1.321,-2.566,9.174,0
1620123178.601,1.283,-2.624,9.538,0
1620123178.611,1.225,-2.528,9.845,0
1620123178.624,1.149,-2.451,10.113,0
1620123178.632,0.957,-2.547,10.247,0
1620123178.642,0.861,-2.758,10.228,0
1620123178.653,0.919,-2.796,10.305,0
1620123178.662,0.957,-2.93,10.228,0
1620123178.672,1.034,-3.083,10.056,0
1620123178.683,1.072,-3.045,9.883,0
1620123178.692,1.206,-2.892,9.672,0
1620123178.703,1.34,-2.777,9.404,0
1620123178.712,1.321,-2.7,9.27,0
1620123178.722,1.302,-2.624,9.232,0
1620123178.733,1.302,-2.604,9.366,0
