TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619707444.99,23.598,-19.92,18.215,0
1619707445.002,24.958,-18.847,16.242,0
1619707445.011,25.59,-16.817,12.814,0
1619707445.021,25.762,-13.618,11.052,0
1619707445.03,25.532,-9.404,10.036,0
1619707445.04,24.919,-4.903,10.496,0
1619707445.051,24.919,0.612,12.124,0
1619707445.06,26.068,6.416,12.201,0
1619707445.07,26.988,10.554,10.668,0
1619707445.08,27.467,16.894,7.374,0
1619707445.091,26.375,30.57,0.612,0
1619707445.1,22.908,39.228,-5.075,0
1619707445.111,18.56,39.228,-0.44,0
1619707445.12,17.085,39.055,0.306,0
1619707445.13,11.837,39.228,-5.382,0
1619707445.14,5.937,39.228,-2.93,0
1619707445.15,3.045,39.228,3.447,0
1619707445.16,5.573,39.228,9.423,0
1619707445.172,10.477,39.228,8.964,0
1619707445.18,12.354,38.883,3.926,0
1619707445.192,17.296,36.393,-1.13,0
1619707445.2,23.368,31.623,-3.696,0
1619707445.21,26.681,23.847,-4.348,0
1619707445.22,25.494,12.929,-3.869,0
1619707445.23,21.701,2.873,-3.715,0
1619707445.241,19.882,-1.532,-2.988,0
1619707445.251,17.698,-1.723,1.819,0
1619707445.261,15.859,1.187,8.715,0
1619707445.27,17.947,5.478,12.699,0
1619707445.281,23.732,6.244,11.358,0
1619707445.292,29.018,0.057,7.7,0
1619707445.313,32.6,-9.73,6.148,0
1619707445.319,37.063,-17.947,7.029,0
1619707445.326,38.155,-23.349,7.776,0
1619707445.331,35.626,-27.448,21.165,0
1619707445.34,31.317,-35.416,33.558,0
1619707445.349,19.25,-39.074,-3.601,0
1619707445.36,14.346,-39.208,-6.78,0
1619707445.37,21.28,-34.63,7.757,0
1619707445.379,19.901,-16.472,10.668,0
1619707445.389,18.924,-6.014,14.633,0
1619707445.399,23.444,-10.841,12.488,0
1619707445.41,27.582,-20.226,10.707,0
1619707445.42,28.367,-19.594,10.611,0
1619707445.43,27.026,-13.178,9.749,0
1619707445.44,26.49,-8.542,7.929,0
1619707445.451,25.207,-5.133,7.661,0
1619707445.461,23.502,-1.321,8.044,0
1619707445.471,22.295,2.681,6.435,0
1619707445.48,21.835,5.363,5.363,0
1619707445.489,22.353,7.623,5.209,0
1619707445.5,23.502,11.741,3.581,0
1619707445.51,24.479,19.211,1.13,0
1619707445.521,23.885,28.539,0.555,0
1619707445.53,21.395,33.462,2.126,0
1619707445.54,18.541,33.634,-0.038,0
1619707445.551,16.319,34.343,-2.815,0
1619707445.56,14.097,35.761,-2.47,0
1619707445.57,12.699,37.044,-2.413,0
1619707445.581,10.822,39.17,-3.064,0
1619707445.59,7.585,39.228,-2.432,0
1619707445.6,6.454,39.055,-2.221,0
1619707445.611,8.427,35.473,-1.819,0
1619707445.621,8.504,35.071,1.647,0
1619707445.631,8.906,36.546,5.861,0
1619707445.64,11.224,31.872,3.869,0
1619707445.65,12.526,28.75,-1.015,0
1619707445.663,14.653,30.091,-3.811,0
1619707445.674,17.43,30.78,-3.715,0
1619707445.682,19.728,28.616,-3.313,0
1619707445.69,20.552,23.674,-3.505,0
1619707445.7,19.843,18.541,-2.509,0
1619707445.71,19.594,15.936,-0.153,0
1619707445.721,19.556,15.112,1.589,0
1619707445.731,20.418,13.657,1.896,0
1619707445.74,23.578,10.745,0.459,0
1619707445.75,29.957,7.259,-0.536,0
1619707445.761,38.576,3.677,4.328,0
1619707445.77,39.208,0.881,14.001,0
1619707445.78,39.113,-1.608,22.525,0
1619707445.79,39.189,-11.186,31.47,0
1619707445.8,39.208,-30.972,31.125,0
1619707445.811,31.987,-39.208,-4.826,0
1619707445.821,17.392,-39.208,-23.655,0
1619707445.831,13.848,-39.017,4.941,0
1619707445.84,20.59,-35.875,11.243,0
1619707445.851,17.832,-15.955,10.668,0
1619707445.86,11.933,-1.302,17.545,0
1619707445.87,13.235,0.67,14.365,0
1619707445.88,17.87,-10.324,12.297,0
1619707445.89,22.238,-21.969,9.845,0
1619707445.9,24.306,-20.399,8.81,0
1619707445.91,23.31,-10.266,7.719,0
1619707445.92,23.157,-3.811,6.55,0
1619707445.931,21.203,-1.762,6.378,0
1619707445.94,18.062,-0.344,6.148,0
1619707445.95,16.3,1.762,4.96,0
1619707445.96,16.338,4.462,3.773,0
