TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1620123703.961,0.9,7.412,10.668,0
1620123703.973,0.785,7.795,10.668,0
1620123703.982,0.67,7.891,10.649,0
1620123703.993,0.708,8.025,10.515,0
1620123704.001,0.938,8.351,10.266,0
1620123704.012,0.957,8.6,10.151,0
1620123704.023,0.708,8.6,10.132,0
1620123704.032,0.44,8.504,10.17,0
1620123704.043,0.325,8.293,9.921,0
1620123704.052,0.421,7.47,9.672,0
1620123704.063,0.459,6.723,9.615,0
1620123704.073,0.383,6.282,9.423,0
1620123704.082,0.249,5.669,9.5,0
1620123704.093,0.249,5.152,9.5,0
1620123704.103,0.383,4.846,9.462,0
1620123704.113,0.478,4.539,9.577,0
1620123704.123,0.478,4.099,9.826,0
1620123704.132,0.363,3.428,10.151,0
1620123704.141,0.21,2.509,10.151,0
1620123704.152,0.363,1.704,9.73,0
1620123704.161,0.804,1.34,9.232,0
1620123704.172,1.302,1.589,8.523,0
1620123704.181,1.685,2.126,7.642,0
1620123704.191,2.03,2.451,6.953,0
1620123704.201,2.317,2.413,6.512,0
1620123704.211,2.509,1.934,6.416,0
1620123704.221,2.873,1.149,6.512,0
1620123704.231,3.332,0.21,6.665,0
1620123704.241,3.792,-0.612,6.742,0
1620123704.251,4.386,-1.149,6.665,0
1620123704.261,5.095,-1.283,6.55,0
1620123704.271,5.803,-0.996,6.378,0
1620123704.283,6.32,-0.574,6.11,0
1620123704.296,6.627,-0.383,6.091,0
1620123704.302,6.838,-0.363,6.129,0
1620123704.314,7.087,-0.421,5.995,0
1620123704.321,7.489,-0.421,5.822,0
1620123704.331,7.853,-0.517,5.688,0
1620123704.341,8.102,-0.67,5.842,0
1620123704.351,8.217,-0.632,6.033,0
1620123704.361,8.198,-0.651,6.148,0
1620123704.371,8.198,-0.842,6.167,0
1620123704.381,8.274,-0.919,6.148,0
1620123704.391,8.389,-0.747,6.071,0
1620123704.405,8.504,-0.612,6.148,0
1620123704.415,8.619,-0.708,6.186,0
1620123704.422,8.734,-0.919,6.148,0
1620123704.432,8.906,-1.072,6.033,0
1620123704.441,9.002,-1.264,6.052,0
1620123704.452,8.925,-1.455,5.976,0
1620123704.462,8.925,-1.57,5.956,0
1620123704.47,8.906,-1.628,5.861,0
1620123704.481,8.83,-1.762,5.746,0
1620123704.493,8.657,-1.838,5.593,0
1620123704.502,8.447,-1.838,5.593,0
1620123704.513,8.178,-1.8,5.861,0
1620123704.521,7.834,-1.666,6.052,0
1620123704.531,7.489,-1.455,6.091,0
1620123704.541,7.087,-1.225,6.205,0
1620123704.551,6.646,-0.823,6.32,0
1620123704.562,6.091,-0.191,6.416,0
1620123704.573,5.612,0.574,6.589,0
1620123704.583,5.114,1.168,6.857,0
1620123704.592,4.616,1.57,7.106,0
1620123704.602,4.29,1.915,7.144,0
1620123704.612,3.85,2.26,7.316,0
1620123704.622,3.447,2.892,7.508,0
1620123704.632,3.141,3.735,7.642,0
1620123704.642,2.624,4.501,7.949,0
1620123704.653,2.298,5.114,8.255,0
1620123704.661,1.934,5.612,8.504,0
1620123704.672,1.877,6.263,8.485,0
1620123704.683,1.838,6.857,8.389,0
1620123704.691,1.704,7.623,8.561,0
1620123704.701,1.743,8.542,8.504,0
1620123704.713,1.704,9.098,8.638,0
1620123704.723,1.532,9.385,8.868,0
1620123704.737,1.589,9.577,8.791,0
1620123704.747,1.666,9.289,8.849,0
1620123704.754,1.8,8.753,9.04,0
1620123704.762,1.896,8.255,8.638,0
1620123704.771,1.781,7.757,8.255,0
1620123704.781,1.685,7.565,8.121,0
1620123704.793,1.589,7.7,8.044,0
1620123704.802,1.494,7.795,8.121,0
1620123704.813,1.225,7.853,8.178,0
1620123704.823,0.957,7.891,8.332,0
1620123704.833,0.9,7.949,8.447,0
1620123704.843,0.804,8.102,8.447,0
1620123704.853,0.689,8.561,8.466,0
1620123704.862,0.536,9.347,8.657,0
1620123704.872,0.229,10.343,8.945,0
1620123704.881,-0.019,11.645,8.983,0
1620123704.891,-0.114,13.024,8.983,0
1620123704.903,-0.268,14.767,8.925,0
