TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619708139.56,-3.964,-7.623,4.443,0
1619708139.57,-3.926,-7.661,4.482,0
1619708139.581,-3.945,-7.738,4.462,0
1619708139.59,-3.926,-7.757,4.405,0
1619708139.601,-3.888,-7.738,4.328,0
1619708139.611,-3.85,-7.68,4.271,0
1619708139.62,-3.754,-7.642,4.213,0
1619708139.63,-3.581,-7.661,4.118,0
1619708139.641,-3.275,-7.834,4.06,0
1619708139.651,-3.064,-8.217,4.099,0
1619708139.662,-3.141,-8.351,4.118,0
1619708139.671,-3.256,-8.447,4.118,0
1619708139.681,-3.237,-8.485,4.175,0
1619708139.691,-3.102,-8.408,4.156,0
1619708139.701,-3.026,-8.025,4.022,0
1619708139.71,-2.796,-7.431,3.754,0
1619708139.72,-2.47,-7.814,3.62,0
1619708139.731,-2.432,-8.063,3.754,0
1619708139.74,-2.662,-7.91,3.85,0
1619708139.751,-2.988,-8.37,4.079,0
1619708139.761,-3.294,-9.174,4.558,0
1619708139.771,-3.715,-9.366,4.711,0
1619708139.78,-4.003,-8.887,4.616,0
1619708139.79,-3.85,-8.102,4.309,0
1619708139.801,-3.581,-7.623,3.754,0
1619708139.81,-3.486,-7.757,3.237,0
1619708139.82,-3.773,-8.293,3.083,0
1619708139.83,-4.367,-8.561,3.677,0
1619708139.84,-4.731,-8.198,4.367,0
1619708139.85,-4.711,-7.719,4.865,0
1619708139.861,-4.635,-7.259,4.999,0
1619708139.87,-4.597,-6.646,4.692,0
1619708139.88,-4.348,-6.589,4.003,0
1619708139.891,-4.156,-7.125,3.39,0
1619708139.9,-4.271,-7.853,3.217,0
1619708139.91,-4.673,-8.236,3.294,0
1619708139.92,-5.114,-8.466,3.85,0
1619708139.931,-5.573,-8.715,4.711,0
1619708139.94,-5.861,-8.504,5.612,0
1619708139.95,-5.784,-8.236,6.167,0
1619708139.961,-5.535,-8.504,6.11,0
1619708139.97,-5.267,-8.925,5.535,0
1619708139.981,-4.999,-9.347,5.133,0
1619708139.991,-4.96,-9.289,5.171,0
1619708140.001,-4.769,-8.753,5.439,0
1619708140.011,-4.539,-8.504,5.746,0
1619708140.021,-4.654,-8.198,5.784,0
1619708140.031,-4.673,-7.604,5.612,0
1619708140.042,-4.635,-7.01,5.324,0
1619708140.05,-4.309,-6.512,4.692,0
1619708140.06,-3.677,-6.378,4.041,0
1619708140.07,-3.62,-6.378,3.677,0
1619708140.08,-3.869,-5.822,3.486,0
1619708140.09,-3.926,-5.65,3.562,0
1619708140.1,-4.213,-6.11,3.888,0
1619708140.11,-4.597,-6.665,4.501,0
1619708140.12,-4.884,-7.029,4.846,0
1619708140.13,-5.037,-7.067,4.941,0
1619708140.14,-5.171,-7.527,4.865,0
1619708140.15,-5.209,-7.987,4.769,0
1619708140.16,-5.114,-8.485,4.865,0
1619708140.17,-5.152,-9.059,5.114,0
1619708140.18,-5.439,-9.423,5.382,0
1619708140.19,-5.918,-9.921,5.842,0
