TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1619707198.901,0.804,1.8,9.366,0
1619707198.912,0.785,1.877,9.423,0
1619707198.921,0.785,1.934,9.443,0
1619707198.931,0.842,1.896,9.385,0
1619707198.94,0.919,1.8,9.366,0
1619707198.951,0.957,1.762,9.328,0
1619707198.961,0.996,1.934,9.213,0
1619707198.972,1.091,2.164,9.136,0
1619707198.981,1.187,2.26,8.983,0
1619707198.991,1.13,2.221,9.136,0
1619707199.002,0.938,2.049,9.328,0
1619707199.011,0.67,1.896,9.308,0
1619707199.022,0.708,1.915,9.308,0
1619707199.035,0.842,2.049,9.155,0
1619707199.041,0.842,2.049,9.155,0
1619707199.051,0.976,2.03,9.079,0
1619707199.063,0.976,1.819,9.232,0
1619707199.072,0.861,1.972,9.385,0
1619707199.081,0.785,2.336,9.443,0
1619707199.09,0.881,2.49,9.366,0
1619707199.1,0.881,2.221,9.596,0
1619707199.109,0.689,2.183,9.577,0
1619707199.119,0.593,2.432,9.5,0
1619707199.129,0.689,2.662,9.443,0
1619707199.14,0.919,2.911,9.308,0
1619707199.15,1.091,3.122,9.194,0
1619707199.161,1.168,3.275,9.04,0
1619707199.17,1.091,3.352,8.83,0
1619707199.181,1.13,3.428,8.676,0
1619707199.19,1.168,3.447,8.868,0
1619707199.2,0.976,3.237,9.5,0
1619707199.21,0.555,3.122,9.826,0
1619707199.22,0.249,3.179,9.864,0
1619707199.231,0.306,3.217,9.672,0
1619707199.24,0.536,3.275,9.423,0
1619707199.251,0.689,3.505,9.251,0
1619707199.261,0.747,3.696,9.079,0
1619707199.271,0.747,3.754,8.887,0
1619707199.28,0.919,3.735,8.734,0
1619707199.29,1.187,3.83,8.561,0
1619707199.301,1.494,4.022,8.523,0
1619707199.31,1.647,3.85,9.194,0
1619707199.32,1.168,3.217,9.826,0
1619707199.331,0.306,2.624,10.305,0
1619707199.341,-0.057,2.509,10.305,0
1619707199.351,-0.095,2.624,9.998,0
1619707199.36,0.268,2.509,9.711,0
1619707199.371,0.593,2.106,9.577,0
1619707199.381,0.555,1.838,9.577,0
1619707199.391,0.517,2.03,9.672,0
1619707199.4,0.478,2.47,9.902,0
1619707199.41,0.44,2.93,10.228,0
1619707199.424,0.095,2.49,10.305,0
1619707199.43,0.095,2.49,10.305,0
1619707199.441,0.019,2.47,9.749,0
1619707199.45,0.383,2.7,9.328,0
1619707199.461,0.766,2.949,9.117,0
1619707199.47,0.9,3.083,8.983,0
1619707199.481,0.861,2.988,9.021,0
1619707199.49,0.804,3.045,9.04,0
1619707199.501,0.785,3.256,8.906,0
1619707199.51,0.938,3.237,8.6,0
1619707199.52,1.168,3.16,8.255,0
1619707199.531,1.34,3.39,8.025,0
1619707199.542,1.455,3.888,7.949,0
1619707199.551,1.532,4.52,8.044,0
1619707199.56,1.685,4.731,7.738,0
1619707199.571,2.068,2.183,5.899,0
1619707199.581,2.26,1.781,5.401,0
1619707199.59,2.298,2.566,5.631,0
1619707199.6,1.57,3.601,8.408,0
1619707199.61,0.153,3.62,12.871,0
1619707199.62,-2.662,0.9,17.947,0
1619707199.63,-5.995,-2.241,19.843,0
1619707199.64,-3.945,-10.803,2.796,0
1619707199.652,0.9,-34.286,-10.917,0
1619707199.663,-14.02,-39.208,-8.217,0
1619707199.672,-16.223,-38.097,-35.895,0
1619707199.682,-12.143,-39.208,-30.378,0
1619707199.691,-17.909,-37.657,-16.472,0
1619707199.703,-15.151,-17.526,-8.983,0
1619707199.714,-16.261,1.8,-2.662,0
1619707199.722,-17.449,11.913,-0.249,0
1619707199.728,-16.702,19.096,2.432,0
1619707199.738,-13.139,13.982,6.646,0
1619707199.749,-9.807,5.401,6.205,0
1619707199.759,-13.178,4.079,2.126,0
1619707199.769,-22.008,14.921,-4.52,0
1619707199.779,-26.969,31.891,-6.818,0
1619707199.789,-23.253,39.228,-5.018,0
