TimeStamp,X-Axis,Y-Axis,Z-Axis,Class
1620727259.968,1.187,-2.777,9.979,0
1620727259.978,1.283,-2.719,9.672,0
1620727259.988,1.436,-2.47,9.749,0
1620727259.998,1.455,-2.011,9.941,0
1620727260.008,1.398,-1.589,9.826,0
1620727260.018,1.321,-1.513,9.807,0
1620727260.028,1.379,-1.781,9.883,0
1620727260.038,1.608,-2.126,9.826,0
1620727260.048,1.762,-2.221,9.615,0
1620727260.058,1.762,-1.934,9.5,0
1620727260.068,1.666,-1.647,9.615,0
1620727260.078,1.532,-1.57,9.883,0
1620727260.088,1.436,-1.628,10.151,0
1620727260.098,1.455,-1.647,10.094,0
1620727260.108,1.57,-1.57,10.056,0
1620727260.118,1.57,-1.474,10.132,0
1620727260.128,1.57,-1.455,10.036,0
1620727260.138,1.628,-1.474,10.056,0
1620727260.149,1.647,-1.532,10.094,0
1620727260.158,1.666,-1.704,10.228,0
1620727260.168,1.953,-1.264,9.404,0
1620727260.178,1.877,-1.245,9.902,0
1620727260.188,1.666,-1.934,10.247,0
1620727260.198,1.762,-1.838,9.883,0
1620727260.208,2.087,-1.685,9.692,0
1620727260.218,2.03,-2.011,9.921,0
1620727260.228,1.704,-2.7,10.247,0
1620727260.238,1.819,-3.275,10.515,0
1620727260.248,2.221,-3.122,10.305,0
1620727260.258,2.336,-2.528,9.864,0
1620727260.268,2.164,-2.164,9.672,0
1620727260.278,1.877,-2.336,9.768,0
1620727260.288,1.877,-2.815,9.768,0
1620727260.298,2.221,-3.217,9.538,0
1620727260.308,2.719,-3.16,9.194,0
1620727260.318,2.815,-2.7,8.925,0
1620727260.328,2.566,-2.528,8.849,0
1620727260.338,2.413,-2.49,9.059,0
1620727260.348,2.47,-2.164,9.213,0
1620727260.358,2.547,-1.57,9.251,0
1620727260.368,2.47,-1.091,9.462,0
1620727260.378,2.317,-0.996,9.845,0
1620727260.389,2.241,-0.9,9.941,0
1620727260.398,2.317,-0.517,9.73,0
1620727260.408,2.528,0.019,9.615,0
1620727260.418,2.777,0.498,9.481,0
1620727260.43,2.988,0.9,9.443,0
1620727260.5,3.16,1.13,9.653,0
1620727260.503,3.294,1.13,9.826,0
1620727260.505,3.447,1.091,9.998,0
1620727260.508,3.696,1.283,10.113,0
1620727260.51,3.715,1.494,10.094,0
1620727260.512,3.543,1.494,10.056,0
1620727260.513,3.466,1.379,10.017,0
1620727260.515,3.601,1.436,9.864,0
1620727260.518,3.658,1.57,9.692,0
1620727260.528,3.696,1.781,9.538,0
1620727260.537,3.754,2.087,9.481,0
1620727260.548,3.773,2.375,9.481,0
1620727260.558,3.735,2.585,9.557,0
1620727260.568,3.792,2.758,9.615,0
1620727260.578,3.945,2.739,9.653,0
1620727260.588,4.022,2.49,9.615,0
1620727260.598,4.041,2.451,9.308,0
1620727260.608,3.964,2.643,8.753,0
1620727260.618,4.156,2.585,8.6,0
1620727260.628,4.462,2.183,8.696,0
1620727260.638,4.52,1.551,8.791,0
1620727260.648,4.52,1.034,8.868,0
1620727260.658,4.75,0.976,9.04,0
1620727260.668,4.865,1.283,9.27,0
1620727260.678,4.826,1.723,9.385,0
1620727260.688,4.788,2.221,9.251,0
1620727260.698,4.826,2.624,9.04,0
1620727260.708,4.865,2.796,8.964,0
1620727260.718,4.865,2.834,8.868,0
1620727260.728,4.941,2.892,8.81,0
1620727260.738,4.96,2.968,8.906,0
1620727260.749,4.903,3.064,8.945,0
1620727260.758,4.807,3.256,8.906,0
1620727260.768,4.75,3.39,8.83,0
1620727260.778,4.692,3.371,8.753,0
1620727260.788,4.673,3.352,8.6,0
1620727260.798,4.673,3.524,8.389,0
1620727260.808,4.673,3.735,8.312,0
1620727260.818,4.635,3.754,8.485,0
1620727260.828,4.577,3.754,8.581,0
1620727260.838,4.539,3.888,8.504,0
1620727260.848,4.558,3.984,8.351,0
1620727260.858,4.577,3.945,8.217,0
1620727260.868,4.616,3.869,8.121,0
1620727260.878,4.826,3.792,8.102,0
1620727260.888,5.018,3.658,8.083,0
1620727260.898,5.095,3.39,8.102,0
1620727260.908,5.19,3.16,8.063,0
1620727260.918,5.363,2.892,8.063,0
1620727260.928,5.401,2.643,8.083,0
1620727260.938,5.439,2.451,7.968,0
1620727260.948,5.65,2.355,7.623,0
1620727260.958,5.918,2.279,7.316,0
1620727260.968,6.052,2.049,7.182,0
1620727260.978,6.033,1.762,7.144,0
1620727260.988,5.937,1.283,6.857,0
1620727260.998,5.497,0.459,6.684,0
1620727261.008,4.98,-0.536,6.78,0
1620727261.018,4.539,-1.494,6.991,0
1620727261.028,4.137,-2.317,7.259,0
1620727261.038,3.869,-2.968,7.508,0
1620727261.048,3.581,-3.371,7.738,0
1620727261.058,3.083,-3.505,7.738,0
1620727261.068,2.547,-3.447,7.489,0
1620727261.078,2.087,-3.045,7.719,0
1620727261.088,1.762,-2.355,7.814,0
1620727261.098,1.57,-1.743,7.489,0
1620727261.108,1.513,-1.321,7.374,0
1620727261.118,1.608,-0.957,7.24,0
1620727261.128,1.647,-0.574,7.182,0
1620727261.138,1.494,-0.172,7.163,0
1620727261.148,1.13,-0.019,7.202,0
1620727261.158,0.67,-0.21,7.125,0
1620727261.168,0.268,-0.785,6.933,0
1620727261.178,0.153,-1.513,6.761,0
1620727261.188,0.172,-2.241,6.665,0
1620727261.198,0.21,-2.949,6.704,0
1620727261.208,0.191,-3.639,7.087,0
1620727261.218,0.134,-4.06,7.24,0
1620727261.228,0.134,-3.945,7.431,0
1620727261.238,0.153,-2.968,8.063,0
1620727261.248,0.019,-1.436,7.795,0
1620727261.258,-0.651,-0.383,7.776,0
1620727261.268,-1.474,0.019,8.696,0
1620727261.278,-3.045,-2.394,12.411,0
1620727261.288,-2.375,-6.991,12.66,0
1620727261.298,-0.038,-10.668,10.745,0
1620727261.308,0.804,-11.799,10.803,0
1620727261.319,0.325,-10.017,10.879,0
1620727261.328,-0.421,-6.876,9.749,0
1620727261.338,-1.015,-4.846,8.542,0
1620727261.348,-1.034,-4.558,7.719,0
1620727261.358,-0.229,-5.516,6.838,0
1620727261.368,0.191,-7.431,5.267,0
1620727261.378,0.612,-9.213,4.903,0
1620727261.388,1.13,-9.749,6.723,0
1620727261.398,0.804,-9.002,9.768,0
1620727261.408,-0.191,-7.929,11.301,0
1620727261.418,-1.015,-7.776,11.492,0
1620727261.492,-0.957,-7.853,11.55,0
1620727261.495,-0.153,-7.393,10.611,0
1620727261.498,1.494,-5.918,8.293,0
1620727261.5,1.723,-4.692,8.332,0
1620727261.502,1.359,-3.735,8.485,0
1620727261.503,0.651,-3.486,9.174,0
1620727261.505,0.057,-3.735,10.362,0
1620727261.508,-0.325,-4.271,11.415,0
1620727261.517,-0.478,-4.884,11.511,0
1620727261.527,-0.172,-5.19,11.128,0
1620727261.538,0.306,-5.056,10.343,0
1620727261.548,0.747,-4.673,9.538,0
1620727261.558,0.804,-4.137,9.117,0
1620727261.568,0.67,-3.677,8.696,0
1620727261.578,0.344,-3.524,8.734,0
1620727261.588,0.114,-3.581,8.772,0
1620727261.598,-0.019,-3.754,9.308,0
1620727261.608,-0.229,-3.83,9.864,0
1620727261.618,-0.383,-3.984,10.113,0
1620727261.628,-0.287,-4.003,10.075,0
1620727261.638,0.0,-3.888,9.787,0
1620727261.648,0.229,-3.715,9.423,0
1620727261.658,0.383,-3.371,9.232,0
1620727261.668,0.344,-3.083,9.289,0
1620727261.678,0.153,-2.892,9.385,0
1620727261.688,-0.057,-2.624,9.557,0
1620727261.698,-0.191,-2.432,9.749,0
1620727261.708,-0.268,-2.375,9.941,0
1620727261.718,-0.383,-2.413,10.209,0
1620727261.728,-0.325,-2.221,10.094,0
1620727261.738,-0.134,-1.915,9.883,0
1620727261.748,-0.057,-1.704,9.787,0
1620727261.759,-0.153,-1.57,9.672,0
1620727261.768,-0.249,-1.513,9.787,0
1620727261.778,-0.402,-1.666,9.941,0
1620727261.788,-0.536,-1.972,10.075,0
1620727261.798,-0.555,-2.221,10.017,0
1620727261.808,-0.478,-2.317,9.864,0
1620727261.818,-0.402,-2.26,9.826,0
1620727261.828,-0.459,-2.087,9.826,0
1620727261.838,-0.402,-1.934,9.634,0
1620727261.848,-0.287,-1.857,9.711,0
1620727261.858,-0.325,-1.762,9.902,0
1620727261.868,-0.402,-1.685,9.826,0
1620727261.878,-0.344,-1.628,9.577,0
1620727261.888,-0.287,-1.417,9.308,0
1620727261.898,-0.306,-1.13,9.174,0
1620727261.908,-0.344,-0.976,9.404,0
1620727261.918,-0.402,-0.976,9.883,0
1620727261.928,-0.632,-1.455,10.611,0
1620727261.938,-0.976,-1.972,10.822,0
1620727261.948,-0.957,-1.743,10.151,0
1620727261.958,-0.938,-1.704,9.615,0
1620727261.968,-1.072,-1.781,9.213,0
1620727261.978,-1.398,-2.049,9.117,0
1620727261.988,-1.628,-2.068,8.83,0
1620727261.998,-1.589,-1.723,8.696,0
1620727262.008,-1.494,-1.187,8.753,0
1620727262.018,-1.608,-1.015,8.83,0
1620727262.028,-1.877,-1.513,8.81,0
1620727262.038,-2.03,-2.164,8.696,0
1620727262.048,-1.934,-2.413,8.561,0
1620727262.058,-1.723,-2.336,8.523,0
1620727262.068,-1.723,-2.26,8.447,0
1620727262.078,-1.781,-2.547,8.581,0
1620727262.088,-1.8,-3.102,8.696,0
1620727262.098,-1.704,-3.447,8.791,0
1620727262.108,-1.379,-3.352,9.136,0
1620727262.118,-1.225,-3.102,9.538,0
1620727262.128,-1.283,-3.083,9.883,0
1620727262.138,-1.225,-3.275,10.19,0
1620727262.148,-1.015,-3.428,10.343,0
