TimeStamp,X-Axis,Y-Axis,Z-Axis
2021-04-29 15:17:39.170,-8.312,-3.543,0.498
2021-04-29 15:17:39.181,-8.351,-3.581,0.555
2021-04-29 15:17:39.191,-8.37,-3.639,0.612
2021-04-29 15:17:39.202,-8.408,-3.639,0.632
2021-04-29 15:17:39.211,-8.427,-3.677,0.67
2021-04-29 15:17:39.221,-8.427,-3.677,0.708
2021-04-29 15:17:39.232,-8.466,-3.677,0.785
2021-04-29 15:17:39.240,-8.523,-3.677,0.823
2021-04-29 15:17:39.251,-8.542,-3.696,0.861
2021-04-29 15:17:39.260,-8.561,-3.677,0.919
2021-04-29 15:17:39.270,-8.581,-3.677,0.957
2021-04-29 15:17:39.281,-8.561,-3.639,0.996
2021-04-29 15:17:39.291,-8.561,-3.62,1.015
2021-04-29 15:17:39.301,-8.561,-3.62,1.015
2021-04-29 15:17:39.310,-8.581,-3.601,1.053
2021-04-29 15:17:39.321,-8.6,-3.62,1.091
2021-04-29 15:17:39.331,-8.619,-3.639,1.11
2021-04-29 15:17:39.341,-8.619,-3.658,1.13
2021-04-29 15:17:39.351,-8.619,-3.658,1.149
2021-04-29 15:17:39.361,-8.6,-3.658,1.168
2021-04-29 15:17:39.370,-8.619,-3.677,1.187
2021-04-29 15:17:39.380,-8.638,-3.696,1.168
2021-04-29 15:17:39.390,-8.657,-3.715,1.206
2021-04-29 15:17:39.400,-8.638,-3.715,1.206
2021-04-29 15:17:39.410,-8.657,-3.715,1.225
2021-04-29 15:17:39.420,-8.657,-3.735,1.225
2021-04-29 15:17:39.432,-8.657,-3.754,1.245
2021-04-29 15:17:39.441,-8.638,-3.754,1.225
2021-04-29 15:17:39.452,-8.657,-3.773,1.225
2021-04-29 15:17:39.460,-8.638,-3.773,1.206
2021-04-29 15:17:39.470,-8.619,-3.773,1.206
2021-04-29 15:17:39.484,-8.619,-3.792,1.168
2021-04-29 15:17:39.492,-8.619,-3.811,1.168
2021-04-29 15:17:39.502,-8.619,-3.83,1.149
2021-04-29 15:17:39.510,-8.619,-3.85,1.11
2021-04-29 15:17:39.521,-8.6,-3.85,1.091
2021-04-29 15:17:39.530,-8.6,-3.869,1.091
2021-04-29 15:17:39.541,-8.6,-3.869,1.053
2021-04-29 15:17:39.551,-8.581,-3.888,1.034
2021-04-29 15:17:39.561,-8.542,-3.888,1.034
2021-04-29 15:17:39.570,-8.523,-3.907,1.015
2021-04-29 15:17:39.580,-8.523,-3.888,0.996
2021-04-29 15:17:39.591,-8.523,-3.888,0.957
2021-04-29 15:17:39.600,-8.485,-3.888,0.919
2021-04-29 15:17:39.611,-8.466,-3.888,0.861
2021-04-29 15:17:39.621,-8.466,-3.869,0.881
2021-04-29 15:17:39.632,-8.466,-3.888,0.881
2021-04-29 15:17:39.641,-8.447,-3.907,0.804
2021-04-29 15:17:39.651,-8.389,-3.888,0.766
2021-04-29 15:17:39.661,-8.351,-3.869,0.727
2021-04-29 15:17:39.671,-8.37,-3.888,0.727
2021-04-29 15:17:39.681,-8.408,-3.907,0.708
2021-04-29 15:17:39.691,-8.408,-3.926,0.708
2021-04-29 15:17:39.701,-8.389,-3.926,0.708
2021-04-29 15:17:39.710,-8.389,-3.888,0.689
2021-04-29 15:17:39.720,-8.37,-3.869,0.651
2021-04-29 15:17:39.730,-8.351,-3.869,0.67
2021-04-29 15:17:39.741,-8.37,-3.888,0.632
2021-04-29 15:17:39.752,-8.37,-3.888,0.632
2021-04-29 15:17:39.762,-8.37,-3.85,0.632
2021-04-29 15:17:39.770,-8.37,-3.85,0.632
2021-04-29 15:17:39.780,-8.37,-3.83,0.612
2021-04-29 15:17:39.791,-8.389,-3.811,0.612
2021-04-29 15:17:39.800,-8.37,-3.811,0.593
2021-04-29 15:17:39.810,-8.37,-3.792,0.612
2021-04-29 15:17:39.820,-8.37,-3.792,0.612
2021-04-29 15:17:39.832,-8.351,-3.792,0.574
2021-04-29 15:17:39.841,-8.351,-3.792,0.574
2021-04-29 15:17:39.850,-8.351,-3.792,0.593
2021-04-29 15:17:39.860,-8.37,-3.773,0.593
2021-04-29 15:17:39.872,-8.37,-3.754,0.593
2021-04-29 15:17:39.881,-8.351,-3.754,0.593
2021-04-29 15:17:39.891,-8.332,-3.754,0.593
2021-04-29 15:17:39.900,-8.351,-3.735,0.555
2021-04-29 15:17:39.911,-8.37,-3.715,0.574
2021-04-29 15:17:39.920,-8.389,-3.696,0.593
2021-04-29 15:17:39.930,-8.37,-3.677,0.593
2021-04-29 15:17:39.942,-8.37,-3.658,0.612
2021-04-29 15:17:39.951,-8.37,-3.639,0.574
2021-04-29 15:17:39.961,-8.408,-3.62,0.593
2021-04-29 15:17:39.971,-8.408,-3.639,0.574
