TimeStamp,X-Axis,Y-Axis,Z-Axis
1619707737.42,3.447,-5.497,8.025
1619707737.43,3.428,-5.516,8.025
1619707737.44,3.428,-5.497,8.006
1619707737.45,3.428,-5.497,7.987
1619707737.461,3.428,-5.497,7.987
1619707737.47,3.428,-5.516,8.006
1619707737.48,3.428,-5.535,8.006
1619707737.491,3.428,-5.535,8.006
1619707737.5,3.428,-5.535,7.987
1619707737.51,3.409,-5.497,7.987
1619707737.52,3.409,-5.497,8.006
1619707737.53,3.409,-5.535,8.006
1619707737.54,3.409,-5.535,7.987
1619707737.55,3.409,-5.554,8.025
1619707737.56,3.428,-5.573,8.044
1619707737.57,3.466,-5.593,8.063
1619707737.58,3.466,-5.593,8.063
1619707737.59,3.447,-5.593,8.083
1619707737.601,3.486,-5.554,8.083
1619707737.611,3.486,-5.497,8.083
1619707737.62,3.466,-5.478,8.083
1619707737.634,3.447,-5.439,8.063
1619707737.642,3.466,-5.42,8.044
1619707737.653,3.486,-5.42,8.025
1619707737.66,3.505,-5.478,8.044
1619707737.67,3.486,-5.497,8.025
1619707737.68,3.486,-5.497,8.006
1619707737.69,3.486,-5.497,8.006
1619707737.7,3.486,-5.516,7.987
1619707737.71,3.486,-5.535,7.987
1619707737.72,3.466,-5.554,8.006
1619707737.731,3.486,-5.593,8.044
1619707737.74,3.447,-5.573,8.102
1619707737.75,3.428,-5.535,8.121
1619707737.76,3.39,-5.535,8.121
1619707737.771,3.332,-5.573,8.121
1619707737.78,3.313,-5.573,8.198
1619707737.79,3.313,-5.535,8.236
1619707737.801,3.332,-5.535,8.332
1619707737.811,3.275,-5.363,8.351
1619707737.821,3.198,-5.248,8.447
1619707737.831,3.217,-5.324,8.581
1619707737.841,3.332,-5.382,8.619
1619707737.85,3.409,-5.305,8.676
1619707737.86,3.447,-5.229,8.676
1619707737.871,3.466,-5.152,8.657
1619707737.88,3.505,-5.114,8.542
1619707737.89,3.505,-5.19,8.37
1619707737.901,3.524,-5.286,8.217
1619707737.91,3.543,-5.324,8.102
1619707737.921,3.62,-5.382,8.025
1619707737.93,3.715,-5.401,8.006
1619707737.941,3.715,-5.075,7.776
1619707737.95,3.601,-5.439,7.853
1619707737.96,3.773,-5.401,7.661
1619707737.972,3.792,-5.171,7.776
1619707737.981,3.735,-4.999,7.91
1619707737.99,3.792,-4.98,7.872
1619707738.0,3.888,-5.075,7.929
1619707738.012,3.964,-5.056,7.949
1619707738.022,3.945,-4.903,7.949
1619707738.031,3.888,-4.846,7.91
1619707738.04,3.869,-4.884,7.795
1619707738.05,3.83,-4.865,7.738
1619707738.061,3.811,-4.788,7.776
1619707738.071,3.792,-4.75,7.853
1619707738.082,3.83,-4.75,7.968
1619707738.091,3.907,-4.75,8.063
1619707738.1,3.926,-4.731,8.178
1619707738.11,3.907,-4.673,8.274
1619707738.12,3.869,-4.673,8.332
1619707738.131,3.85,-4.654,8.37
1619707738.14,3.83,-4.673,8.408
1619707738.151,3.792,-4.692,8.427
1619707738.161,3.754,-4.692,8.466
1619707738.171,3.792,-4.673,8.523
1619707738.18,3.792,-4.654,8.523
1619707738.19,3.735,-4.616,8.523
1619707738.201,3.715,-4.597,8.523
1619707738.21,3.658,-4.654,8.504
1619707738.22,3.658,-4.692,8.485
1619707738.231,3.639,-4.711,8.523
1619707738.241,3.62,-4.673,8.581
