TimeStamp,X-Axis,Y-Axis,Z-Axis
1619708767.54,9.96,-3.792,1.532
1619708767.551,9.96,-3.715,1.551
1619708767.56,9.979,-3.658,1.57
1619708767.572,10.113,-3.696,1.455
1619708767.581,10.17,-3.811,1.455
1619708767.591,10.056,-3.505,1.551
1619708767.601,9.998,-3.237,1.551
1619708767.611,10.017,-3.332,1.532
1619708767.62,10.056,-3.352,1.494
1619708767.631,10.036,-3.198,1.513
1619708767.64,9.941,-3.064,1.532
1619708767.65,9.921,-3.007,1.589
1619708767.661,9.96,-2.911,1.513
1619708767.671,9.902,-2.911,1.57
1619708767.682,9.921,-2.892,1.474
1619708767.69,9.845,-2.949,1.474
1619708767.705,9.653,-2.796,1.57
1619708767.712,9.653,-2.796,1.57
1619708767.721,9.672,-3.122,1.417
1619708767.732,9.615,-3.217,1.34
1619708767.741,9.577,-3.217,1.302
1619708767.75,9.557,-3.313,1.245
1619708767.761,9.653,-3.486,1.149
1619708767.77,9.73,-3.658,1.091
1619708767.781,9.711,-3.792,1.11
1619708767.79,9.692,-3.85,1.11
1619708767.802,9.653,-3.888,1.13
1619708767.81,9.596,-3.907,1.149
1619708767.821,9.615,-3.926,1.11
1619708767.83,9.634,-3.926,1.072
1619708767.84,9.634,-3.964,1.072
1619708767.85,9.692,-3.964,1.072
1619708767.86,9.711,-3.984,1.053
1619708767.87,9.711,-4.003,1.053
1619708767.881,9.73,-4.022,1.11
1619708767.891,9.73,-4.041,1.053
1619708767.901,9.692,-4.099,1.072
1619708767.911,9.634,-4.06,1.072
1619708767.921,9.634,-4.041,1.072
1619708767.93,9.653,-4.079,1.053
1619708767.94,9.653,-4.06,1.053
1619708767.951,9.615,-4.022,1.053
1619708767.96,9.615,-4.003,1.053
1619708767.97,9.596,-4.022,1.053
1619708767.981,9.577,-4.022,1.053
1619708767.991,9.538,-4.041,1.053
1619708768.002,9.538,-4.06,1.034
1619708768.011,9.519,-4.099,1.034
1619708768.021,9.5,-4.099,1.034
1619708768.03,9.5,-4.118,1.053
1619708768.04,9.538,-4.118,1.034
1619708768.051,9.557,-4.137,1.034
1619708768.06,9.596,-4.156,1.053
1619708768.071,9.672,-4.175,1.053
1619708768.081,9.749,-4.194,1.072
1619708768.093,9.807,-4.213,1.11
1619708768.101,9.845,-4.194,1.168
1619708768.111,9.845,-4.194,1.168
1619708768.12,9.864,-4.194,1.13
1619708768.13,9.902,-4.233,1.13
1619708768.141,9.902,-4.252,1.13
1619708768.15,9.902,-4.252,1.149
1619708768.16,9.921,-4.29,1.168
1619708768.172,9.902,-4.29,1.225
1619708768.182,9.807,-4.233,1.302
1619708768.194,9.672,-4.079,1.321
1619708768.201,9.577,-3.945,1.283
1619708768.211,9.577,-3.888,1.245
1619708768.221,9.615,-3.888,1.187
1619708768.231,9.672,-3.888,1.187
1619708768.241,9.692,-3.869,1.206
1619708768.25,9.692,-3.888,1.225
1619708768.26,9.634,-3.907,1.283
1619708768.27,9.615,-3.926,1.321
1619708768.28,9.577,-3.907,1.359
1619708768.29,9.538,-3.888,1.359
1619708768.3,9.538,-3.907,1.34
1619708768.31,9.577,-3.945,1.283
1619708768.32,9.596,-3.984,1.264
1619708768.33,9.692,-4.06,1.264
1619708768.34,9.653,-4.137,1.283
1619708768.35,9.634,-4.271,1.321
1619708768.36,9.653,-4.367,1.398
1619708768.374,9.692,-4.424,1.494
1619708768.381,9.73,-4.482,1.532
1619708768.396,9.768,-4.501,1.57
1619708768.402,9.787,-4.443,1.589
1619708768.41,9.768,-4.367,1.628
1619708768.42,9.711,-4.309,1.628
1619708768.43,9.749,-4.233,1.628
1619708768.444,9.787,-4.137,1.628
1619708768.455,9.826,-4.099,1.666
1619708768.461,9.902,-4.079,1.723
1619708768.47,9.96,-4.079,1.781
1619708768.48,10.036,-4.041,1.877
1619708768.49,10.113,-3.964,1.934
1619708768.5,10.036,-3.869,1.915
1619708768.51,9.864,-3.869,1.877
1619708768.52,9.883,-3.945,1.915
1619708768.53,10.017,-4.022,1.972
1619708768.54,10.075,-4.06,2.068
1619708768.551,10.036,-4.003,2.202
1619708768.56,10.075,-3.85,2.336
1619708768.57,10.075,-3.754,2.432
1619708768.58,9.902,-3.754,2.509
1619708768.591,9.902,-3.754,2.49
1619708768.601,10.017,-3.677,2.451
1619708768.611,9.96,-3.677,2.47
1619708768.62,9.864,-3.85,2.451
1619708768.63,9.941,-4.003,2.604
1619708768.64,9.979,-4.099,2.93
1619708768.651,10.151,-4.099,3.083
1619708768.66,10.094,-4.099,3.102
1619708768.67,9.883,-4.118,2.988
1619708768.682,9.845,-4.041,2.815
1619708768.69,9.826,-3.984,2.643
1619708768.701,9.845,-3.964,2.509
1619708768.711,9.941,-3.945,2.413
1619708768.721,9.96,-3.907,2.317
1619708768.73,9.941,-3.907,2.279
1619708768.74,10.017,-3.869,2.221
1619708768.751,9.998,-3.773,2.106
1619708768.76,9.864,-3.715,1.934
1619708768.77,9.864,-3.677,1.819
1619708768.781,9.921,-3.715,1.762
1619708768.791,9.864,-3.735,1.704
1619708768.801,9.768,-3.715,1.628
1619708768.81,9.653,-3.696,1.551
1619708768.821,9.596,-3.696,1.455
1619708768.831,9.615,-3.696,1.321
1619708768.841,9.692,-3.677,1.206
1619708768.851,9.807,-3.658,1.11
1619708768.861,9.902,-3.581,1.015
1619708768.87,9.979,-3.466,0.938
1619708768.88,10.113,-3.313,0.766
1619708768.891,10.324,-3.179,0.574
1619708768.9,10.707,-3.122,0.44
1619708768.912,11.09,-3.122,0.325
1619708768.921,11.262,-3.141,0.306
1619708768.931,11.281,-3.141,0.306
1619708768.941,11.243,-3.122,0.229
1619708768.951,11.147,-3.16,0.153
1619708768.96,10.917,-3.256,0.153
1619708768.97,10.573,-3.409,0.21
1619708768.98,10.056,-3.562,0.268
1619708768.99,9.481,-3.639,0.402
1619708769.001,8.964,-3.696,0.478
1619708769.009,8.504,-3.792,0.517
1619708769.021,8.14,-3.907,0.536
1619708769.03,7.929,-4.06,0.574
1619708769.041,7.834,-4.271,0.727
1619708769.05,7.949,-4.443,0.861
1619708769.06,8.217,-4.539,0.919
1619708769.071,8.37,-4.577,0.919
1619708769.081,8.542,-4.405,0.976
1619708769.091,8.619,-4.003,1.187
1619708769.1,8.638,-3.715,1.321
1619708769.112,8.83,-3.601,1.359
1619708769.122,9.136,-3.505,1.436
1619708769.13,9.308,-3.294,1.608
1619708769.141,9.404,-3.102,1.819
1619708769.15,9.577,-2.93,1.953
1619708769.16,9.692,-2.796,1.992
1619708769.171,9.73,-2.739,2.03
1619708769.18,9.749,-2.739,2.068
1619708769.191,9.826,-2.796,2.049
1619708769.2,9.864,-2.892,2.049
1619708769.211,9.941,-2.988,2.03
1619708769.22,9.998,-3.064,1.992
1619708769.23,10.036,-3.179,1.953
1619708769.241,10.113,-3.294,1.896
1619708769.251,10.209,-3.428,1.877
1619708769.261,10.285,-3.543,1.857
1619708769.27,10.305,-3.62,1.877
1619708769.28,10.285,-3.677,1.896
1619708769.291,10.285,-3.696,1.953
1619708769.3,10.247,-3.696,1.972
1619708769.31,10.209,-3.658,1.953
1619708769.322,10.209,-3.601,1.953
1619708769.331,10.266,-3.505,1.953
1619708769.341,10.305,-3.428,1.934
1619708769.35,10.324,-3.352,1.915
1619708769.36,10.343,-3.294,1.896
1619708769.371,10.305,-3.198,1.877
1619708769.38,10.247,-3.122,1.877
1619708769.391,10.17,-3.102,1.857
1619708769.401,10.113,-3.141,1.857
1619708769.41,10.036,-3.198,1.819
1619708769.42,9.998,-3.237,1.762
1619708769.431,10.017,-3.256,1.704
1619708769.441,9.998,-3.256,1.704
