TimeStamp,X-Axis,Y-Axis,Z-Axis
2021-04-29 15:01:31.230,-7.048,-5.727,4.099
2021-04-29 15:01:31.241,-7.087,-5.612,4.367
2021-04-29 15:01:31.251,-6.953,-5.324,4.597
2021-04-29 15:01:31.261,-6.914,-5.593,4.692
2021-04-29 15:01:31.271,-6.895,-5.937,4.654
2021-04-29 15:01:31.282,-6.799,-5.956,4.424
2021-04-29 15:01:31.291,-6.991,-6.091,4.328
2021-04-29 15:01:31.300,-7.106,-5.88,4.577
2021-04-29 15:01:31.311,-7.067,-5.707,4.577
2021-04-29 15:01:31.320,-7.029,-5.229,4.462
2021-04-29 15:01:31.330,-6.857,-4.252,4.616
2021-04-29 15:01:31.341,-6.799,-4.903,4.692
2021-04-29 15:01:31.351,-6.838,-5.765,4.788
2021-04-29 15:01:31.360,-6.799,-5.976,4.903
2021-04-29 15:01:31.371,-6.684,-6.416,4.577
2021-04-29 15:01:31.381,-6.512,-6.397,4.079
2021-04-29 15:01:31.392,-6.378,-6.071,4.175
2021-04-29 15:01:31.400,-6.474,-5.727,4.558
2021-04-29 15:01:31.410,-6.454,-5.439,4.788
2021-04-29 15:01:31.420,-6.416,-5.516,4.807
2021-04-29 15:01:31.430,-6.512,-5.573,4.788
2021-04-29 15:01:31.440,-6.454,-5.746,4.443
2021-04-29 15:01:31.450,-6.397,-5.918,4.213
2021-04-29 15:01:31.461,-6.684,-5.248,4.328
2021-04-29 15:01:31.471,-6.857,-5.018,4.539
2021-04-29 15:01:31.481,-6.933,-5.516,4.826
2021-04-29 15:01:31.490,-7.01,-5.937,4.999
2021-04-29 15:01:31.502,-7.048,-5.995,5.152
2021-04-29 15:01:31.511,-7.259,-5.956,5.075
2021-04-29 15:01:31.520,-7.125,-6.014,4.462
2021-04-29 15:01:31.531,-7.278,-5.88,4.405
2021-04-29 15:01:31.540,-7.355,-5.152,4.558
2021-04-29 15:01:31.550,-7.451,-4.654,4.616
2021-04-29 15:01:31.561,-7.106,-4.462,4.558
2021-04-29 15:01:31.570,-6.589,-5.037,4.75
2021-04-29 15:01:31.581,-6.244,-5.171,5.056
2021-04-29 15:01:31.590,-5.784,-4.654,5.133
2021-04-29 15:01:31.600,-5.458,-4.865,5.018
2021-04-29 15:01:31.610,-5.305,-5.152,4.788
2021-04-29 15:01:31.620,-5.363,-5.19,4.501
2021-04-29 15:01:31.631,-5.401,-5.209,4.405
2021-04-29 15:01:31.640,-5.458,-4.865,4.731
2021-04-29 15:01:31.650,-5.669,-4.443,5.209
2021-04-29 15:01:31.661,-5.784,-4.252,5.688
2021-04-29 15:01:31.670,-5.899,-4.328,5.88
2021-04-29 15:01:31.680,-6.186,-4.616,5.612
2021-04-29 15:01:31.691,-6.282,-4.826,5.075
2021-04-29 15:01:31.700,-6.301,-5.305,4.635
2021-04-29 15:01:31.710,-6.704,-6.033,4.367
2021-04-29 15:01:31.722,-7.297,-6.263,4.233
2021-04-29 15:01:31.732,-7.834,-6.052,3.964
2021-04-29 15:01:31.741,-7.91,-5.861,3.735
2021-04-29 15:01:31.752,-7.757,-5.707,3.601
2021-04-29 15:01:31.761,-7.527,-5.439,3.524
2021-04-29 15:01:31.770,-7.297,-5.286,3.428
2021-04-29 15:01:31.781,-7.087,-5.209,3.122
2021-04-29 15:01:31.790,-6.933,-5.075,2.911
2021-04-29 15:01:31.801,-6.761,-4.846,2.528
2021-04-29 15:01:31.810,-6.397,-4.577,2.202
