TimeStamp,X-Axis,Y-Axis,Z-Axis
2021-04-29 15:04:47.521,-9.864,-3.543,4.96
2021-04-29 15:04:47.530,-10.266,-3.62,4.96
2021-04-29 15:04:47.540,-10.898,-3.811,5.19
2021-04-29 15:04:47.551,-11.53,-4.06,5.324
2021-04-29 15:04:47.560,-11.933,-4.252,5.075
2021-04-29 15:04:47.571,-12.297,-4.501,4.654
2021-04-29 15:04:47.582,-12.718,-4.788,4.424
2021-04-29 15:04:47.591,-13.12,-5.056,4.328
2021-04-29 15:04:47.601,-13.12,-5.152,4.271
2021-04-29 15:04:47.610,-12.469,-4.846,4.022
2021-04-29 15:04:47.620,-11.32,-4.348,3.581
2021-04-29 15:04:47.631,-10.151,-3.85,3.007
2021-04-29 15:04:47.641,-9.366,-3.428,2.413
2021-04-29 15:04:47.651,-9.021,-3.064,1.934
2021-04-29 15:04:47.660,-9.021,-2.873,1.513
2021-04-29 15:04:47.670,-9.404,-2.853,1.359
2021-04-29 15:04:47.681,-10.036,-2.739,1.34
2021-04-29 15:04:47.690,-10.554,-2.662,1.264
2021-04-29 15:04:47.701,-10.956,-2.739,1.245
2021-04-29 15:04:47.711,-11.454,-2.93,1.359
2021-04-29 15:04:47.724,-11.971,-3.16,1.608
2021-04-29 15:04:47.730,-12.277,-3.371,1.819
2021-04-29 15:04:47.741,-12.162,-3.581,1.934
2021-04-29 15:04:47.751,-11.741,-3.601,1.934
2021-04-29 15:04:47.767,-11.205,-3.505,1.743
2021-04-29 15:04:47.773,-10.707,-3.352,1.494
2021-04-29 15:04:47.781,-10.458,-3.237,1.206
2021-04-29 15:04:47.790,-10.554,-3.141,1.015
2021-04-29 15:04:47.802,-10.726,-2.988,0.804
2021-04-29 15:04:47.810,-10.764,-2.815,0.574
2021-04-29 15:04:47.820,-10.611,-2.777,0.383
2021-04-29 15:04:47.829,-10.285,-2.777,0.249
2021-04-29 15:04:47.840,-9.941,-2.758,0.134
2021-04-29 15:04:47.849,-9.596,-2.758,0.019
2021-04-29 15:04:47.860,-9.308,-2.796,-0.076
2021-04-29 15:04:47.870,-9.059,-2.873,-0.134
2021-04-29 15:04:47.880,-8.581,-2.911,-0.229
2021-04-29 15:04:47.889,-8.408,-2.911,-0.268
2021-04-29 15:04:47.899,-8.217,-2.93,-0.325
2021-04-29 15:04:47.909,-8.159,-2.949,-0.383
2021-04-29 15:04:47.919,-8.178,-2.93,-0.421
2021-04-29 15:04:47.929,-8.063,-2.873,-0.459
2021-04-29 15:04:47.939,-8.083,-2.949,-0.44
2021-04-29 15:04:47.950,-8.121,-3.026,-0.344
2021-04-29 15:04:47.960,-8.198,-3.007,-0.268
2021-04-29 15:04:47.970,-8.236,-2.853,-0.172
2021-04-29 15:04:47.980,-8.159,-2.662,-0.095
2021-04-29 15:04:47.990,-8.006,-2.49,-0.095
2021-04-29 15:04:48.000,-7.891,-2.336,-0.038
2021-04-29 15:04:48.010,-7.795,-2.241,0.038
2021-04-29 15:04:48.020,-7.642,-2.145,0.095
2021-04-29 15:04:48.031,-7.451,-2.049,0.191
2021-04-29 15:04:48.041,-7.259,-1.972,0.306
2021-04-29 15:04:48.051,-7.087,-1.953,0.421
2021-04-29 15:04:48.060,-6.953,-2.011,0.555
2021-04-29 15:04:48.071,-6.857,-2.049,0.689
2021-04-29 15:04:48.081,-6.704,-2.03,0.842
2021-04-29 15:04:48.091,-6.493,-1.972,0.976
2021-04-29 15:04:48.100,-6.359,-1.915,1.187
2021-04-29 15:04:48.110,-6.244,-1.857,1.379
2021-04-29 15:04:48.121,-6.129,-1.704,1.513
