TimeStamp,X-Axis,Y-Axis,Z-Axis
1619707586.642,2.566,-9.328,4.577
1619707586.651,2.604,-9.423,4.52
1619707586.659,2.662,-9.519,4.424
1619707586.671,2.739,-9.462,4.462
1619707586.681,2.853,-9.289,4.367
1619707586.69,2.911,-9.002,4.175
1619707586.699,2.853,-8.753,4.022
1619707586.71,2.873,-8.523,3.907
1619707586.72,2.911,-8.466,3.907
1619707586.73,2.968,-8.523,3.964
1619707586.74,3.045,-8.696,4.06
1619707586.75,3.141,-8.906,4.271
1619707586.76,3.141,-9.04,4.348
1619707586.77,3.102,-9.098,4.328
1619707586.78,3.007,-8.945,4.309
1619707586.79,3.007,-8.715,4.213
1619707586.8,3.026,-8.696,4.099
1619707586.811,2.968,-8.83,4.003
1619707586.82,2.968,-8.964,4.003
1619707586.832,3.007,-9.04,4.06
1619707586.84,2.988,-9.098,4.137
1619707586.851,2.93,-8.983,4.118
1619707586.861,2.892,-8.925,4.194
1619707586.871,2.892,-9.021,4.309
1619707586.881,2.93,-9.117,4.252
1619707586.89,2.892,-9.174,4.194
1619707586.9,2.853,-9.136,4.118
1619707586.911,2.834,-8.945,4.022
1619707586.921,2.796,-8.772,4.079
1619707586.933,2.758,-8.734,4.079
1619707586.942,2.739,-8.868,4.156
1619707586.95,2.758,-9.002,4.309
1619707586.96,2.777,-9.059,4.386
1619707586.97,2.739,-8.964,4.348
1619707586.981,2.7,-8.887,4.29
1619707586.991,2.7,-8.964,4.271
1619707587.0,2.719,-9.002,4.233
1619707587.011,2.719,-9.002,4.213
1619707587.02,2.681,-8.983,4.194
1619707587.03,2.681,-9.002,4.156
1619707587.041,2.662,-9.098,4.175
1619707587.051,2.681,-9.155,4.213
1619707587.062,2.739,-9.155,4.252
1619707587.07,2.777,-9.117,4.252
1619707587.081,2.796,-9.136,4.194
1619707587.09,2.815,-9.117,4.118
1619707587.1,2.815,-9.098,4.041
1619707587.111,2.815,-9.021,3.907
1619707587.121,2.796,-8.945,3.907
1619707587.13,2.815,-8.906,3.964
1619707587.14,2.834,-8.906,3.964
1619707587.151,2.834,-8.983,3.945
1619707587.161,2.853,-9.021,3.926
1619707587.171,2.853,-9.002,3.907
1619707587.18,2.796,-8.906,4.022
1619707587.19,2.758,-8.81,4.137
1619707587.202,2.777,-8.81,4.233
1619707587.211,2.796,-8.868,4.309
1619707587.221,2.777,-8.945,4.271
1619707587.23,2.758,-9.021,4.118
1619707587.242,2.739,-9.04,4.079
1619707587.25,2.758,-9.002,4.118
1619707587.26,2.719,-8.964,4.213
1619707587.271,2.7,-8.964,4.271
1619707587.28,2.7,-8.906,4.252
1619707587.29,2.7,-8.887,4.271
1619707587.301,2.7,-8.945,4.252
1619707587.311,2.739,-9.002,4.233
1619707587.321,2.796,-8.983,4.233
1619707587.33,2.834,-8.983,4.213
1619707587.341,2.815,-9.002,4.233
1619707587.351,2.834,-8.945,4.213
1619707587.361,2.853,-8.925,4.175
1619707587.371,2.834,-8.925,4.156
1619707587.38,2.834,-8.964,4.194
1619707587.391,2.834,-8.983,4.233
1619707587.4,2.873,-8.964,4.213
1619707587.41,2.911,-8.945,4.175
1619707587.42,2.911,-8.945,4.175
1619707587.431,2.892,-8.964,4.194
1619707587.441,2.853,-8.945,4.175
1619707587.453,2.853,-8.906,4.175
1619707587.462,2.834,-8.887,4.175
1619707587.471,2.777,-8.83,4.118
1619707587.481,2.719,-8.887,4.118
1619707587.491,2.719,-8.925,4.118
1619707587.501,2.719,-8.906,4.099
