TimeStamp,X-Axis,Y-Axis,Z-Axis
2021-04-29 15:28:23.440,-8.389,-3.543,1.034
2021-04-29 15:28:23.450,-8.408,-3.543,1.034
2021-04-29 15:28:23.461,-8.408,-3.524,1.034
2021-04-29 15:28:23.471,-8.447,-3.505,1.053
2021-04-29 15:28:23.481,-8.466,-3.466,1.053
2021-04-29 15:28:23.490,-8.504,-3.466,1.072
2021-04-29 15:28:23.500,-8.523,-3.466,1.053
2021-04-29 15:28:23.511,-8.542,-3.447,1.091
2021-04-29 15:28:23.520,-8.542,-3.447,1.091
2021-04-29 15:28:23.531,-8.504,-3.466,1.072
2021-04-29 15:28:23.541,-8.504,-3.466,1.091
2021-04-29 15:28:23.551,-8.504,-3.486,1.091
2021-04-29 15:28:23.560,-8.466,-3.524,1.11
2021-04-29 15:28:23.571,-8.466,-3.543,1.11
2021-04-29 15:28:23.580,-8.466,-3.524,1.091
2021-04-29 15:28:23.590,-8.466,-3.524,1.072
2021-04-29 15:28:23.600,-8.466,-3.466,1.13
2021-04-29 15:28:23.610,-8.466,-3.466,1.11
2021-04-29 15:28:23.621,-8.485,-3.447,1.091
2021-04-29 15:28:23.631,-8.523,-3.428,1.168
2021-04-29 15:28:23.641,-8.523,-3.428,1.225
2021-04-29 15:28:23.650,-8.523,-3.447,1.225
2021-04-29 15:28:23.662,-8.542,-3.486,1.168
2021-04-29 15:28:23.671,-8.6,-3.486,1.13
2021-04-29 15:28:23.681,-8.6,-3.466,1.168
2021-04-29 15:28:23.692,-8.619,-3.486,1.206
2021-04-29 15:28:23.701,-8.561,-3.505,1.245
2021-04-29 15:28:23.710,-8.542,-3.505,1.264
2021-04-29 15:28:23.720,-8.485,-3.486,1.245
2021-04-29 15:28:23.730,-8.466,-3.39,1.245
2021-04-29 15:28:23.741,-8.427,-3.371,1.225
2021-04-29 15:28:23.751,-8.447,-3.409,1.225
2021-04-29 15:28:23.760,-8.408,-3.428,1.245
2021-04-29 15:28:23.770,-8.408,-3.447,1.264
2021-04-29 15:28:23.780,-8.408,-3.428,1.283
2021-04-29 15:28:23.790,-8.389,-3.39,1.264
2021-04-29 15:28:23.800,-8.408,-3.39,1.264
2021-04-29 15:28:23.810,-8.427,-3.39,1.245
2021-04-29 15:28:23.820,-8.466,-3.428,1.206
2021-04-29 15:28:23.830,-8.504,-3.466,1.206
2021-04-29 15:28:23.840,-8.542,-3.486,1.187
2021-04-29 15:28:23.850,-8.561,-3.524,1.168
2021-04-29 15:28:23.862,-8.581,-3.543,1.149
2021-04-29 15:28:23.872,-8.6,-3.562,1.13
2021-04-29 15:28:23.884,-8.561,-3.543,1.11
2021-04-29 15:28:23.890,-8.523,-3.524,1.072
2021-04-29 15:28:23.899,-8.523,-3.505,1.015
2021-04-29 15:28:23.909,-8.523,-3.486,0.996
2021-04-29 15:28:23.920,-8.485,-3.447,0.976
2021-04-29 15:28:23.931,-8.466,-3.428,0.976
2021-04-29 15:28:23.940,-8.447,-3.409,0.957
2021-04-29 15:28:23.950,-8.427,-3.371,0.938
2021-04-29 15:28:23.960,-8.485,-3.332,0.919
2021-04-29 15:28:23.971,-8.581,-3.294,0.938
2021-04-29 15:28:23.983,-8.657,-3.256,0.938
2021-04-29 15:28:23.990,-8.657,-3.179,0.9
2021-04-29 15:28:24.000,-8.6,-3.122,0.804
2021-04-29 15:28:24.011,-8.542,-3.102,0.785
2021-04-29 15:28:24.020,-8.523,-3.102,0.804
2021-04-29 15:28:24.031,-8.447,-3.122,0.823
2021-04-29 15:28:24.040,-8.351,-3.179,0.823
2021-04-29 15:28:24.050,-8.293,-3.198,0.823
2021-04-29 15:28:24.060,-8.389,-3.179,0.861
2021-04-29 15:28:24.071,-8.542,-3.122,0.9
2021-04-29 15:28:24.080,-8.657,-3.045,0.861
2021-04-29 15:28:24.090,-8.581,-2.873,0.804
2021-04-29 15:28:24.100,-8.466,-2.739,0.747
2021-04-29 15:28:24.111,-8.37,-2.7,0.708
2021-04-29 15:28:24.120,-8.351,-2.739,0.727
2021-04-29 15:28:24.130,-8.332,-2.796,0.747
2021-04-29 15:28:24.141,-8.236,-2.834,0.766
2021-04-29 15:28:24.151,-8.178,-2.815,0.842
2021-04-29 15:28:24.160,-8.236,-2.777,0.957
2021-04-29 15:28:24.170,-8.389,-2.7,0.976
2021-04-29 15:28:24.180,-8.389,-2.547,0.651
2021-04-29 15:28:24.191,-8.274,-2.336,0.191
2021-04-29 15:28:24.201,-8.14,-2.087,-0.038
2021-04-29 15:28:24.210,-7.987,-1.877,0.019
2021-04-29 15:28:24.221,-7.834,-1.934,0.249
2021-04-29 15:28:24.231,-7.68,-2.145,0.555
2021-04-29 15:28:24.240,-7.47,-2.221,0.823
2021-04-29 15:28:24.250,-7.202,-2.03,0.938
2021-04-29 15:28:24.262,-7.125,-1.685,0.938
2021-04-29 15:28:24.271,-7.087,-1.149,0.708
2021-04-29 15:28:24.281,-6.953,-0.67,0.459
2021-04-29 15:28:24.291,-6.799,-0.383,0.268
2021-04-29 15:28:24.301,-6.818,-0.44,0.21
2021-04-29 15:28:24.310,-7.221,-0.632,0.363
2021-04-29 15:28:24.320,-7.7,-0.785,0.498
2021-04-29 15:28:24.330,-7.949,-1.015,0.593
2021-04-29 15:28:24.340,-7.795,-1.149,0.421
2021-04-29 15:28:24.350,-7.336,-1.13,0.325
2021-04-29 15:28:24.377,-6.512,-0.402,0.057
2021-04-29 15:28:24.387,-6.512,-0.402,0.057
2021-04-29 15:28:24.395,-6.512,-0.402,0.057
2021-04-29 15:28:24.402,-6.646,-0.287,-0.038
2021-04-29 15:28:24.408,-6.838,-0.363,-0.421
2021-04-29 15:28:24.414,-7.24,-0.766,-0.9
2021-04-29 15:28:24.422,-7.585,-1.206,-1.13
2021-04-29 15:28:24.430,-7.202,-1.283,-1.034
2021-04-29 15:28:24.440,-6.263,-1.149,-0.44
2021-04-29 15:28:24.450,-5.095,-0.881,0.057
2021-04-29 15:28:24.460,-4.328,-0.363,0.383
2021-04-29 15:28:24.471,-4.29,0.229,0.268
2021-04-29 15:28:24.480,-4.788,0.478,-0.402
2021-04-29 15:28:24.491,-5.746,0.21,-0.727
2021-04-29 15:28:24.501,-6.55,-0.134,-1.283
2021-04-29 15:28:24.510,-7.202,-0.517,-1.053
2021-04-29 15:28:24.520,-7.163,-0.383,-0.517
2021-04-29 15:28:24.531,-6.263,0.268,-0.249
2021-04-29 15:28:24.541,-5.554,1.053,0.095
2021-04-29 15:28:24.550,-4.807,1.838,0.019
2021-04-29 15:28:24.560,-4.099,2.355,-0.268
2021-04-29 15:28:24.571,-4.099,2.011,-0.957
2021-04-29 15:28:24.581,-4.386,1.072,-1.398
2021-04-29 15:28:24.591,-4.539,0.172,-1.57
2021-04-29 15:28:24.601,-4.807,-0.861,-2.26
2021-04-29 15:28:24.610,-4.884,-1.972,-2.26
2021-04-29 15:28:24.620,-4.424,-2.739,-2.068
2021-04-29 15:28:24.631,-3.39,-1.992,-0.976
2021-04-29 15:28:24.641,-1.723,-0.172,-0.191
2021-04-29 15:28:24.651,0.114,0.881,-0.363
2021-04-29 15:28:24.660,2.011,-0.976,-0.785
2021-04-29 15:28:24.670,1.992,-4.194,1.053
2021-04-29 15:28:24.681,0.823,-4.941,2.336
2021-04-29 15:28:24.690,-1.053,-2.949,1.877
2021-04-29 15:28:24.701,-1.896,-0.038,0.727
2021-04-29 15:28:24.711,-0.919,1.685,1.245
2021-04-29 15:28:24.721,1.57,0.747,0.344
2021-04-29 15:28:24.730,0.402,-6.742,3.543
2021-04-29 15:28:24.740,-20.782,-21.816,19.958
2021-04-29 15:28:24.752,-15.342,-5.707,23.732
2021-04-29 15:28:24.760,-4.443,9.672,28.233
2021-04-29 15:28:24.771,-20.686,5.229,10.975
2021-04-29 15:28:24.780,-35.09,-14.633,-0.459
2021-04-29 15:28:24.790,-36.776,-14.902,23.713
2021-04-29 15:28:24.800,-1.417,-4.999,39.208
2021-04-29 15:28:24.811,-8.81,-38.308,30.129
2021-04-29 15:28:24.820,-39.228,-36.144,32.753
2021-04-29 15:28:24.830,-39.228,-17.392,39.208
2021-04-29 15:28:24.842,-38.442,-9.653,22.429
2021-04-29 15:28:24.851,-19.23,-7.393,15.84
2021-04-29 15:28:24.861,-2.509,0.459,12.297
2021-04-29 15:28:24.870,-0.249,16.261,-6.665
2021-04-29 15:28:24.880,9.251,36.565,-39.228
2021-04-29 15:28:24.892,30.493,10.496,12.641
2021-04-29 15:28:24.903,17.947,-2.279,38.71
2021-04-29 15:28:24.910,-15.151,-23.368,39.208
2021-04-29 15:28:24.920,-5.114,-24.709,33.711
2021-04-29 15:28:24.931,8.025,4.175,19.02
2021-04-29 15:28:24.941,6.454,15.649,3.677
2021-04-29 15:28:24.951,6.646,10.668,0.383
2021-04-29 15:28:24.960,6.723,7.355,-0.172
2021-04-29 15:28:24.970,-2.968,1.015,5.593
2021-04-29 15:28:24.980,-4.999,-1.206,13.005
2021-04-29 15:28:24.990,-4.079,-3.064,9.615
2021-04-29 15:28:25.000,-1.8,-7.297,4.577
2021-04-29 15:28:25.011,2.221,-10.994,2.221
2021-04-29 15:28:25.021,5.324,-14.212,3.198
2021-04-29 15:28:25.030,4.865,-14.633,5.861
2021-04-29 15:28:25.040,1.704,-11.722,7.01
2021-04-29 15:28:25.050,1.647,-7.374,5.535
2021-04-29 15:28:25.060,4.846,-3.735,4.482
2021-04-29 15:28:25.074,6.742,-4.348,1.857
2021-04-29 15:28:25.085,9.002,-5.593,1.8
2021-04-29 15:28:25.091,10.649,-7.336,0.478
2021-04-29 15:28:25.100,9.768,-7.891,1.953
2021-04-29 15:28:25.109,7.144,-5.707,3.562
2021-04-29 15:28:25.120,4.941,-3.198,5.42
2021-04-29 15:28:25.130,2.93,-1.187,9.385
2021-04-29 15:28:25.140,1.743,-0.172,13.178
2021-04-29 15:28:25.150,2.509,-1.302,12.622
2021-04-29 15:28:25.160,6.818,-1.953,9.596
2021-04-29 15:28:25.170,9.653,-3.179,3.352
2021-04-29 15:28:25.180,4.328,-8.542,1.608
2021-04-29 15:28:25.190,-6.435,-14.365,4.807
2021-04-29 15:28:25.200,-10.477,-11.99,2.815
2021-04-29 15:28:25.210,-6.589,-10.036,-1.321
2021-04-29 15:28:25.220,-3.773,-10.879,-2.03
2021-04-29 15:28:25.230,-0.134,-11.052,1.379
2021-04-29 15:28:25.241,7.834,-14.384,2.049
2021-04-29 15:28:25.250,10.764,-21.395,2.777
2021-04-29 15:28:25.260,10.036,-23.598,5.612
2021-04-29 15:28:25.270,10.994,-17.89,7.738
2021-04-29 15:28:25.280,12.431,-11.32,8.159
2021-04-29 15:28:25.291,9.749,-6.263,5.535
2021-04-29 15:28:25.301,9.807,-3.562,5.688
2021-04-29 15:28:25.311,12.105,-4.769,2.681
2021-04-29 15:28:25.319,11.933,-7.182,0.689
2021-04-29 15:28:25.331,11.818,-7.316,1.8
2021-04-29 15:28:25.341,12.105,-6.071,2.7
2021-04-29 15:28:25.351,12.967,-4.711,3.026
2021-04-29 15:28:25.361,13.791,-3.447,2.873
2021-04-29 15:28:25.370,14.308,-3.294,3.083
2021-04-29 15:28:25.381,13.542,-4.079,3.581
2021-04-29 15:28:25.390,11.147,-4.865,4.424
2021-04-29 15:28:25.400,8.178,-3.926,5.095
2021-04-29 15:28:25.411,5.669,-2.394,5.209
2021-04-29 15:28:25.421,4.865,-1.857,5.344
2021-04-29 15:28:25.431,5.075,-1.264,4.788
2021-04-29 15:28:25.440,5.018,-0.842,3.85
2021-04-29 15:28:25.450,4.252,-0.306,3.543
2021-04-29 15:28:25.461,3.486,0.612,3.217
2021-04-29 15:28:25.470,3.447,1.398,2.566
2021-04-29 15:28:25.480,4.156,2.068,2.47
2021-04-29 15:28:25.492,4.654,3.62,2.739
2021-04-29 15:28:25.501,5.095,2.604,0.632
2021-04-29 15:28:25.511,5.095,-1.398,-0.861
2021-04-29 15:28:25.522,5.114,-5.401,-1.647
2021-04-29 15:28:25.531,5.305,-8.619,-2.432
2021-04-29 15:28:25.541,5.401,-10.668,-2.317
2021-04-29 15:28:25.550,5.229,-10.343,-2.087
2021-04-29 15:28:25.560,4.903,-8.427,-2.049
2021-04-29 15:28:25.571,4.865,-6.493,-1.953
