TimeStamp,X-Axis,Y-Axis,Z-Axis
2021-04-29 15:38:59.289,9.941,-3.026,2.394
2021-04-29 15:38:59.299,9.921,-3.045,2.336
2021-04-29 15:38:59.309,9.902,-3.064,2.298
2021-04-29 15:38:59.320,9.902,-3.083,2.241
2021-04-29 15:38:59.330,9.902,-3.122,2.202
2021-04-29 15:38:59.340,9.864,-3.16,2.183
2021-04-29 15:38:59.350,9.883,-3.141,2.183
2021-04-29 15:38:59.360,9.864,-3.141,2.126
2021-04-29 15:38:59.371,9.845,-3.16,2.106
2021-04-29 15:38:59.380,9.883,-3.16,2.068
2021-04-29 15:38:59.390,9.845,-3.179,1.992
2021-04-29 15:38:59.401,9.807,-3.179,1.972
2021-04-29 15:38:59.411,9.807,-3.16,1.934
2021-04-29 15:38:59.420,9.807,-3.179,1.896
2021-04-29 15:38:59.430,9.807,-3.16,1.915
2021-04-29 15:38:59.441,9.807,-3.141,1.896
2021-04-29 15:38:59.450,9.787,-3.16,1.877
2021-04-29 15:38:59.461,9.749,-3.16,1.857
2021-04-29 15:38:59.471,9.73,-3.16,1.819
2021-04-29 15:38:59.481,9.692,-3.179,1.819
2021-04-29 15:38:59.490,9.711,-3.179,1.781
2021-04-29 15:38:59.500,9.692,-3.198,1.781
2021-04-29 15:38:59.511,9.711,-3.256,1.781
2021-04-29 15:38:59.521,9.768,-3.237,1.781
2021-04-29 15:38:59.532,9.787,-3.275,1.8
2021-04-29 15:38:59.541,9.787,-3.275,1.781
2021-04-29 15:38:59.553,9.787,-3.256,1.781
2021-04-29 15:38:59.560,9.787,-3.256,1.762
2021-04-29 15:38:59.571,9.807,-3.237,1.743
2021-04-29 15:38:59.581,9.826,-3.256,1.723
2021-04-29 15:38:59.591,9.826,-3.275,1.723
2021-04-29 15:38:59.601,9.826,-3.275,1.704
2021-04-29 15:38:59.610,9.864,-3.275,1.762
2021-04-29 15:38:59.620,9.902,-3.275,1.743
2021-04-29 15:38:59.630,9.921,-3.294,1.743
2021-04-29 15:38:59.640,9.941,-3.275,1.723
2021-04-29 15:38:59.651,9.902,-3.256,1.704
