@relation features_norm

@attribute meanX numeric
@attribute meanY numeric
@attribute meanZ numeric
@attribute maxX numeric
@attribute maxY numeric
@attribute maxZ numeric
@attribute minX numeric
@attribute minY numeric
@attribute minZ numeric
@attribute stdX numeric
@attribute stdY numeric
@attribute stdZ numeric
@attribute varX numeric
@attribute varY numeric
@attribute varZ numeric
@attribute medianX numeric
@attribute medianY numeric
@attribute medianZ numeric
@attribute rmsX numeric
@attribute rmsY numeric
@attribute rmsZ numeric
@attribute corX numeric
@attribute corY numeric
@attribute corZ numeric
@attribute energyX numeric
@attribute energyY numeric
@attribute energyZ numeric
@attribute iqrX numeric
@attribute iqrY numeric
@attribute iqrZ numeric
@attribute madX numeric
@attribute madY numeric
@attribute madZ numeric
@attribute sma numeric
@attribute Class {0,1}

@data
0.17502,-0.54931,0.25585,-0.35579,-0.6589,-0.25657,0.62126,0.3059,0.58932,-0.43071,-0.90214,-0.46315,-0.83299,-0.99405,-0.85478,0.33388,-0.65428,-0.023312,-0.44148,-0.62199,-0.31328,-0.69017,-0.39042,0.053449,-0.81123,-0.91037,-0.74978,-0.16401,-0.95756,-0.23937,-0.91852,-0.95974,-0.68774,-0.75579,0
0.012223,-0.36023,0.65058,-0.43164,-0.58374,-0.30897,0.65073,0.1085,0.3588,-0.78915,-0.73848,-0.44837,-0.97547,-0.96296,-0.84671,-0.053854,-0.32281,0.94536,-0.78803,-0.65961,-0.0068,-0.44425,-0.45981,0.17938,-0.96209,-0.92531,-0.49078,-0.79893,-0.81094,-0.44028,-0.91852,-0.91029,-0.89011,-0.80297,0
0.12468,-0.77705,0.23896,-0.40521,-0.8243,-0.53662,0.73046,0.26942,0.71045,-0.84995,-0.86022,-0.8999,-0.98705,-0.9886,-0.99472,0.073384,-0.77979,0.2639,-0.62457,-0.45572,-0.54873,-0.75059,-0.54758,0.15488,-0.90467,-0.82838,-0.887,-0.86813,-0.8677,-0.92092,-0.91375,-0.88135,-0.90925,-0.69171,0
0.21896,-0.72704,-0.037212,-0.2919,-0.66997,-0.40565,0.74483,0.18429,0.33756,-0.75397,-0.82606,-0.50361,-0.96711,-0.98288,-0.87573,0.1995,-0.76636,0.022037,-0.45861,-0.47957,-0.50341,-0.86992,-0.079388,0.053053,-0.82127,-0.84173,-0.86476,-0.79296,-0.89209,-0.34786,-0.75863,-0.89123,-0.37166,-0.64437,0
0.33165,-0.42523,0.39229,-0.3379,-0.58138,-0.43546,0.89633,0.48832,0.7128,-0.91321,-0.87047,-0.83335,-0.99522,-0.99009,-0.98568,0.30296,-0.53428,0.39649,-0.29036,-0.69477,-0.3894,-0.75412,-0.38951,0.46503,-0.7109,-0.93807,-0.80001,-0.87743,-0.91157,-0.82259,-0.86783,-0.90963,-0.82542,-0.62813,0
-0.53583,-0.67671,-0.13405,-0.60035,-0.73567,-0.5827,0.019193,0.048668,0.42095,-0.4846,-0.86754,-0.78466,-0.86252,-0.98968,-0.97627,-0.56765,-0.71427,-0.074429,-0.3679,-0.52601,-0.79176,0.19488,-0.000579,-0.15742,-0.765,-0.86621,-0.97235,-0.46045,-0.93597,-0.81565,-0.3823,-0.93713,-0.8133,-0.76119,0
0.2384,-0.17555,0.55577,-0.32002,-0.4761,-0.24482,0.58058,0.11133,0.68527,-0.50522,-0.70834,-0.70679,-0.87306,-0.95435,-0.9563,0.34462,-0.19812,0.51512,-0.37376,-0.71502,-0.20113,-0.53836,-0.15705,0.49436,-0.76886,-0.94489,-0.66555,-0.38311,-0.86597,-0.79857,-0.88071,-0.91885,-0.8133,-0.73331,0
0.29675,-0.40793,0.1644,-0.24759,-0.62171,-0.33608,0.60773,0.29374,0.55157,-0.45274,-0.8659,-0.54484,-0.84541,-0.98944,-0.89541,0.42194,-0.47437,-0.005889,-0.27246,-0.7041,-0.43183,-0.75338,-0.20828,0.12187,-0.69763,-0.94126,-0.82558,-0.45885,-0.95595,-0.35949,-0.91123,-0.96888,-0.65276,-0.75558,0
-0.4566,-0.78769,-0.40624,-0.62677,-0.8053,-0.68929,0.34614,0.24231,0.46815,-0.65173,-0.9087,-0.91007,-0.93585,-0.99474,-0.99571,-0.54858,-0.77897,-0.36268,-0.53124,-0.45887,-0.85778,0.15435,0.36391,-0.001136,-0.86088,-0.83017,-0.98566,-0.94392,-1,-1,-1,-1,-1,-0.78434,0
-0.38085,-0.67865,-0.64285,-0.70606,-0.84728,-0.85276,0.36051,0.1946,0.38398,-0.68675,-0.92198,-0.91454,-0.94772,-0.99602,-0.99611,-0.44631,-0.67636,-0.57661,-0.65384,-0.53701,-0.64457,-0.012321,0.62895,0.077356,-0.91676,-0.87171,-0.92748,-1,-0.96037,-1,-1,-1,-1,-0.80908,0
0.32707,0.3112,0.26862,-0.16577,-0.43655,-0.38848,0.80303,0.71659,0.70179,-0.79269,-0.92896,-0.84055,-0.97625,-0.99662,-0.98687,0.2911,0.092303,0.24417,-0.28856,-0.86344,-0.5062,-0.1059,0.36996,0.35434,-0.70958,-0.98313,-0.86618,-1,-0.9968,-1,-1,-1,-1,-0.79643,0
-0.037801,-0.42894,0.50482,-0.38817,-0.67154,-0.25388,0.11487,0.29467,0.37926,-0.37008,-0.84039,-0.53608,-0.79634,-0.98542,-0.89137,0.005014,-0.43172,0.59762,-0.64861,-0.67954,-0.17171,-0.43234,-0.52547,0.075702,-0.91466,-0.93269,-0.64144,-0.70786,-0.88802,-0.39578,-0.65685,-0.92371,-0.34205,-0.8001,0
0.25054,-0.1411,0.65055,-0.45722,-0.69766,-0.5095,0.87643,0.7222,0.89534,-1,-0.99299,-1,-1,-0.99989,-1,0.22801,-0.29908,0.66051,-0.42711,-0.92315,-0.16136,-0.47601,-0.1621,0.55654,-0.80258,-0.99266,-0.63276,-1,-1,-1,-1,-1,-1,-0.7415,0
-0.65106,-0.33815,0.015324,-0.26289,-0.56477,-0.46795,-0.18256,0.5585,0.35724,-0.1893,-0.90037,-0.64129,-0.66551,-0.99385,-0.93482,-0.85665,-0.46333,-0.13605,-0.11111,-0.76314,-0.59597,0.010576,-0.043546,-0.35015,-0.5647,-0.95956,-0.90806,-0.26817,-0.93367,-0.62433,-0.58055,-0.9357,-0.86925,-0.76533,0
0.31048,-0.47467,0.35448,-0.3524,-0.67551,-0.44899,0.82376,0.16935,0.55391,-0.90238,-0.87324,-0.7026,-0.9941,-0.99048,-0.95506,0.2911,-0.55724,0.42672,-0.32475,-0.66339,-0.37826,-0.77869,-0.40927,0.40146,-0.73557,-0.92674,-0.79302,-0.91715,-0.93403,-0.70815,-0.9034,-0.93433,-0.68929,-0.63465,0
0.12355,-0.76146,0.24329,-0.40521,-0.8243,-0.53662,0.73046,0.27128,0.71045,-0.85123,-0.83949,-0.91149,-0.98726,-0.98527,-0.99584,0.098409,-0.75927,0.25814,-0.62658,-0.46061,-0.54684,-0.74251,-0.54494,0.15543,-0.90553,-0.83116,-0.88611,-0.86164,-0.84133,-0.93625,-0.83731,-0.83614,-0.93367,-0.69917,0
-0.012917,-0.11884,0.85434,-0.18619,-0.34313,0.002688,0.48728,0.20114,0.63019,-0.48092,-0.79343,-0.68188,-0.86059,-0.97635,-0.94864,-0.13654,-0.33542,0.97207,-0.68858,-0.80972,0.080697,-0.34893,-0.17168,0.1429,-0.93008,-0.97168,-0.40016,-0.81797,-0.9473,-0.91611,-0.84262,-0.97246,-0.97021,-0.83473,0
0.099794,-0.90252,-0.10117,-0.48619,-0.9074,-0.63599,0.68979,0.28534,0.47447,-0.86175,-0.94999,-0.79812,-0.98888,-0.99814,-0.97911,0.095987,-0.90531,-0.083779,-0.66642,-0.38405,-0.78609,-0.76803,-0.10667,-0.014243,-0.92171,-0.78501,-0.97101,-0.8916,-0.97206,-0.79034,-0.9034,-0.97176,-0.76784,-0.77133,0
0.29993,-0.57086,0.26364,-0.35151,-0.63989,-0.42551,0.82376,0.16935,0.55391,-0.88468,-0.8515,-0.69618,-0.99203,-0.98725,-0.95311,0.27917,-0.62984,0.26748,-0.34107,-0.59209,-0.45224,-0.85019,-0.39936,0.3231,-0.7469,-0.89754,-0.83726,-0.88773,-0.92217,-0.69857,-0.86783,-0.92158,-0.67362,-0.63153,0
-0.15003,-0.36715,0.51175,-0.18281,-0.40407,-0.29269,0.12045,0.34615,0.5901,0.13195,-0.74205,-0.57503,-0.35335,-0.96392,-0.90875,-0.10797,-0.55324,0.55233,-0.3762,-0.65849,-0.1854,-0.32067,-0.40427,-0.0845,-0.77046,-0.92488,-0.65277,0.32206,-0.80794,-0.48184,0.44599,-0.81708,-0.48519,-0.6721,0
-0.28164,-0.8518,-0.65919,-0.64043,-0.81798,-0.49686,0.24964,0.071085,0.2518,-0.79313,-0.8973,-0.73456,-0.97634,-0.99351,-0.96411,-0.32556,-0.87292,-0.55112,-0.82954,-0.41229,-0.55938,-0.10743,0.76782,0.02043,-0.97276,-0.80267,-0.89194,-0.83105,-0.95703,-0.79907,-0.85496,-0.9541,-0.82023,-0.79522,0
0.34406,-0.16935,0.5008,-0.20327,-0.46106,-0.11838,0.70657,0.36763,0.61212,-0.7845,-0.81291,-0.6839,-0.97444,-0.98038,-0.94928,0.31842,-0.30386,0.55931,-0.25996,-0.80641,-0.2422,-0.53194,-0.14207,0.57815,-0.68818,-0.97089,-0.69781,-0.84901,-0.91227,-0.82345,-0.82458,-0.90959,-0.82196,-0.67866,0
0.10024,-0.588,0.15673,-0.12061,-0.42783,-0.31439,-0.16345,-0.42937,0.4414,0.049174,-0.61672,-0.61429,-0.44354,-0.92267,-0.92473,0.15548,-0.55324,0.20344,-0.30959,-0.45784,-0.48581,-0.64348,-0.37606,-0.023903,-0.72483,-0.82959,-0.85558,-0.13459,-0.78494,-0.57882,0.006635,-0.79514,-0.57412,-0.66539,0
-0.21211,-0.72835,-0.21236,-0.35837,-0.50539,-0.43183,0.3844,0.13287,0.38476,-0.1975,-0.78017,-0.56143,-0.67214,-0.97339,-0.90285,-0.41185,-0.79479,-0.13605,-0.57057,-0.46212,-0.60029,-0.2519,0.13682,-0.14435,-0.88031,-0.83201,-0.90988,-0.008322,-0.90342,-0.57631,-0.78662,-0.90325,-0.54287,-0.7404,0
-0.30962,-0.67966,0.53968,-0.52623,-0.69766,-0.27463,0.39319,-0.16559,0.65065,-0.76711,-0.86738,-0.79981,-0.97037,-0.98965,-0.97945,-0.36186,-0.70166,0.58609,-0.78141,-0.52396,-0.24325,-0.11068,-0.85127,-0.30539,-0.96024,-0.86517,-0.69861,-0.91228,-0.97718,-0.93226,-0.94652,-0.98094,-0.93713,-0.69966,0
0.16853,-0.86998,-0.10004,-0.35837,-0.86546,-0.72815,0.67784,-0.064541,0.49098,-0.86243,-0.9013,-0.90757,-0.98898,-0.99395,-0.99548,0.16144,-0.8674,-0.034908,-0.55484,-0.40035,-0.85989,-0.87521,-0.10039,-0.000502,-0.87271,-0.7953,-0.98602,-0.93402,-0.98389,-0.91433,-0.96948,-0.98374,-0.93011,-0.74434,0
0.00574,-0.88958,0.15909,-0.53561,-0.87339,-0.56827,0.68821,0.33115,0.62157,-0.89824,-0.94812,-0.80969,-0.99365,-0.99802,-0.9814,-0.030071,-0.90131,0.15001,-0.82314,-0.39297,-0.59392,-0.5991,-0.52689,0.036082,-0.97122,-0.79067,-0.9072,-0.91661,-0.96041,-0.75183,-0.90592,-0.95977,-0.75216,-0.77177,0
-0.5373,-0.84452,-0.51175,-0.46229,-0.80926,-0.61614,0.27437,0.29374,0.45952,-0.159,-0.93723,-0.65407,-0.64042,-0.99727,-0.93935,-0.70799,-0.88157,-0.59993,-0.25383,-0.4234,-0.60929,0.3067,0.53473,0.056484,-0.68349,-0.80942,-0.91361,-1,-1,-1,-1,-1,-1,-0.48041,0
-0.039194,-0.93779,0.000785,-0.60635,-0.92719,-0.67755,0.65869,0.30405,0.6184,-0.90774,-0.97054,-0.86882,-0.99467,-0.9992,-0.99105,-0.075277,-0.94157,0.070908,-0.89595,-0.36082,-0.7566,-0.53169,-0.28685,-0.037057,-0.98655,-0.76992,-0.96354,-0.88557,-0.98213,-0.82129,-0.89079,-0.98164,-0.83945,-0.85437,0
0.030761,-0.86465,0.045614,-0.47511,-0.86625,-0.50318,0.63004,0.26195,0.45402,-0.8178,-0.9387,-0.60211,-0.98138,-0.99738,-0.91993,-0.003928,-0.884,0.066234,-0.76763,-0.40946,-0.54779,-0.63891,-0.36467,-0.011408,-0.95627,-0.80094,-0.88656,-0.75751,-0.94678,-0.45317,-0.74071,-0.94709,-0.43809,-0.76224,0
0.078711,-0.44823,0.71168,-0.34729,-0.78633,-0.34783,0.70178,0.42375,0.6428,-0.61977,-0.93472,-0.69184,-0.92396,-0.99708,-0.95178,-0.043173,-0.50593,0.89303,-0.63956,-0.69911,-0.053944,-0.53509,-0.69129,0.28864,-0.91096,-0.93957,-0.53654,-0.5722,-0.9563,-0.71157,-0.94427,-0.98024,-0.97558,-0.70366,0
0.41833,-0.42852,0.004313,-0.22712,-0.54576,-0.5005,0.87243,0.30029,0.54919,-0.93818,-0.91401,-0.86213,-0.99736,-0.99527,-0.99013,0.39691,-0.52959,0.083657,-0.14796,-0.70739,-0.75047,-0.83859,-0.073669,0.17318,-0.59716,-0.94237,-0.96188,-0.96896,-0.96602,-0.85797,-0.96444,-0.96538,-0.88829,-0.71578,0
-0.39355,-0.77927,0.22029,-0.55007,-0.8805,-0.56464,0.39477,0.37794,0.63335,-0.65638,-0.94016,-0.88343,-0.93749,-0.99748,-0.99289,-0.47369,-0.79323,0.21163,-0.62635,-0.46948,-0.56265,0.051542,-0.5252,-0.28981,-0.90543,-0.83615,-0.89343,-0.83916,-0.97648,-0.87859,-0.87805,-0.97596,-0.91444,-0.70192,0
0.2004,-0.44044,0.36874,-0.12996,-0.64386,-0.34151,0.59653,0.19269,0.66087,-0.32908,-0.86146,-0.58459,-0.7695,-0.98879,-0.91278,0.28691,-0.49802,0.24296,-0.37064,-0.6813,-0.30781,-0.67887,-0.39652,0.17915,-0.76681,-0.93332,-0.74596,0.022861,-0.94004,-0.32105,-0.44586,-0.92935,-0.59171,-0.74141,0
-0.35628,-0.81172,-0.64633,-0.85002,-0.94699,-0.97472,0.44344,0.44343,0.44769,-0.97584,-0.99854,-0.96996,-0.99942,-0.99998,-0.99946,-0.3821,-0.84296,-0.56034,-0.74394,-0.45095,-0.64956,0.000597,0.72342,0.061909,-0.94902,-0.82564,-0.92935,-0.98475,-0.9901,-0.9563,-0.98461,-0.99229,-0.97731,-0.77256,0
-0.090243,-0.74442,0.51083,-0.46915,-0.75468,-0.45442,0.59815,0.21985,0.66087,-0.64579,-0.90297,-0.67337,-0.93371,-0.99414,-0.94588,-0.20959,-0.73479,0.75814,-0.84078,-0.48784,-0.22922,-0.42247,-0.92383,-0.080188,-0.97538,-0.84624,-0.68779,-0.58165,-0.95612,-0.53254,-1,-1,-1,-0.74089,0
0.11874,-0.58235,0.23565,-0.4069,-0.8267,-0.59713,0.73046,0.27128,0.73013,-0.9189,-0.86459,-0.96763,-0.99576,-0.98925,-0.99939,0.098409,-0.57063,0.25814,-0.64177,-0.58881,-0.56123,-0.64634,-0.38734,0.14805,-0.91187,-0.89608,-0.89278,-1,-0.95756,-1,-1,-1,-1,-0.80236,0
0.016144,-0.86662,0.25075,-0.47168,-0.87021,-0.43635,0.51359,0.29374,0.61602,-0.74343,-0.9284,-0.82427,-0.96436,-0.99657,-0.9841,-0.005697,-0.87292,0.28375,-0.76834,-0.40681,-0.51749,-0.61353,-0.64689,0.049964,-0.95648,-0.7993,-0.87188,-0.73836,-0.94534,-0.86326,-0.68246,-0.94635,-0.86387,-0.72812,0
0.1601,0.036636,0.84099,-0.41714,-0.46027,-0.34872,0.68583,0.64924,0.8214,-0.7241,-0.89363,-0.8533,-0.95904,-0.99308,-0.98885,0.11682,-0.2076,0.88726,-0.54647,-0.94204,0.032811,-0.35766,0.11809,0.52256,-0.86858,-0.99498,-0.45067,-0.60108,-0.91673,-0.816,-0.55003,-0.93651,-0.84292,-0.76639,0
-0.19087,-0.88913,-0.13152,-0.5305,-0.68423,-0.54205,0.38282,0.076701,0.47053,-0.65093,-0.83805,-0.5929,-0.93556,-0.98502,-0.91621,-0.20428,-0.89896,-0.031447,-0.85307,-0.3735,-0.6163,-0.26644,-0.027367,-0.094227,-0.97811,-0.77822,-0.91647,-0.63061,-0.90234,-0.43387,-0.57829,-0.89193,-0.37194,-0.81637,0
0.23824,-0.23475,0.58604,-0.27059,-0.52043,-0.23039,0.60294,0.45838,0.63491,-0.50217,-0.84653,-0.67588,-0.87152,-0.98645,-0.9467,0.32261,-0.3362,0.60229,-0.37317,-0.79836,-0.163,-0.53841,-0.24597,0.52609,-0.76847,-0.96891,-0.63415,-0.43214,-0.87602,-0.63468,-0.7561,-0.92865,-0.6369,-0.71921,0
0.15826,-0.49025,0.53874,-0.38306,-0.66208,-0.14998,0.59815,0.22546,0.70967,-0.65103,-0.79736,-0.83112,-0.9356,-0.97719,-0.9853,0.040099,-0.74114,0.58839,-0.53255,-0.62081,-0.25126,-0.63774,-0.57647,0.35383,-0.86155,-0.90988,-0.70471,-0.52702,-0.80967,-0.91259,-0.90844,-0.90185,-0.84292,-0.68485,0
0.092351,-0.82536,0.30093,-0.54838,-0.93827,-0.62425,0.77593,0.42004,0.76394,-0.98787,-0.9902,-0.97627,-0.99978,-0.99983,-0.99965,0.068664,-0.85157,0.32795,-0.68901,-0.44107,-0.49875,-0.72216,-0.68863,0.15272,-0.93024,-0.81991,-0.86236,-0.98853,-0.99295,-0.97858,-0.98474,-0.99292,-0.97904,-0.66783,0
0.061741,-0.84311,0.28016,-0.52538,-0.89157,-0.56011,0.66589,0.36295,0.70417,-0.86491,-0.95268,-0.89835,-0.98934,-0.9983,-0.99456,0.033548,-0.8674,0.30695,-0.72814,-0.42606,-0.50941,-0.68301,-0.68082,0.11112,-0.9439,-0.81102,-0.86782,-0.8294,-0.96304,-0.90557,-0.80679,-0.96608,-0.90579,-0.69451,0
0.054152,-0.87061,0.1184,-0.46403,-0.88604,-0.59624,0.68741,0.34615,0.67505,-0.88578,-0.91023,-0.88345,-0.99216,-0.9949,-0.9929,0.028239,-0.88479,0.15232,-0.74348,-0.40139,-0.65729,-0.67581,-0.43792,0.048132,-0.94888,-0.79595,-0.93219,-0.93294,-0.92112,-0.87158,-0.91852,-0.91807,-0.88137,-0.75651,0
-0.22395,-0.34079,0.23975,-0.36771,-0.70241,-0.61883,0.32299,0.52856,0.69784,0.20978,-0.85026,-0.95522,-0.26239,-0.98705,-0.99887,-0.63546,-0.30855,0.28133,-0.31759,-0.73894,-0.55625,-0.37356,-0.19555,-0.16369,-0.73052,-0.95246,-0.8905,0.67625,-0.82877,-0.98695,-1,-1,-1,-0.7541,0
0.14814,-0.79197,0.19789,-0.40179,-0.84092,-0.56464,0.75519,0.34707,0.68922,-0.83685,-0.89222,-0.90036,-0.98486,-0.99291,-0.99477,0.10732,-0.82792,0.21163,-0.58485,-0.45279,-0.5876,-0.80058,-0.50533,0.15558,-0.88702,-0.8267,-0.90449,-0.85117,-0.90167,-0.90384,-0.82975,-0.89617,-0.91098,-0.68068,0
-0.053489,-0.6803,-0.17197,-0.48361,-0.69766,-0.27463,0.39319,-0.16559,0.38242,-0.35818,-0.86577,-0.28608,-0.78872,-0.98942,-0.74385,0.005604,-0.69932,-0.031447,-0.65191,-0.52308,-0.32881,-0.43593,0.002668,-0.017253,-0.91599,-0.86472,-0.76049,-0.10423,-0.96869,0.043235,-0.29339,-0.97673,0.094396,-0.68414,0
-0.39985,-0.42425,0.13112,-0.36259,-0.74832,-0.50139,0.30547,0.46585,0.69,0.074982,-0.94317,-0.87391,-0.41615,-0.99769,-0.99171,-0.66042,-0.49959,0.11158,-0.29398,-0.71745,-0.64268,-0.10061,-0.16879,-0.22899,-0.71354,-0.94569,-0.92677,-0.60384,-1,-1,-1,-1,-1,-0.74419,0
0.21713,-0.15165,0.76278,-0.39245,-0.55919,-0.35415,0.77514,0.47615,0.79228,-0.86856,-0.83677,-0.86008,-0.98986,-0.9848,-0.98984,0.20068,-0.34333,0.75,-0.47594,-0.83303,-0.042988,-0.47393,-0.23543,0.577,-0.83116,-0.97698,-0.5261,-0.88437,-0.84597,-0.89603,-0.86279,-0.82626,-0.89358,-0.69083,0
0.26562,-0.49775,0.39768,-0.26205,-0.522,-0.14819,0.62526,0.18615,0.39971,-0.59656,-0.83634,-0.67149,-0.91469,-0.98473,-0.94526,0.29523,-0.59906,0.4011,-0.35497,-0.634,-0.32726,-0.76355,-0.45588,0.39552,-0.75636,-0.91528,-0.75943,-0.76075,-0.91898,-0.77498,-0.75863,-0.91597,-0.78706,-0.63393,0
-0.10353,-0.51014,0.21282,-0.027717,-0.56477,-0.30897,0.28473,0.30873,0.56574,0.12211,-0.74718,-0.6658,-0.36443,-0.96527,-0.94336,-0.26672,-0.6401,0.25,-0.37838,-0.58218,-0.47671,-0.31011,-0.23183,-0.084117,-0.77188,-0.8931,-0.85072,0.71162,-0.79661,-0.73005,0.23262,-0.79094,-0.73995,-0.7429,0
0.17503,-0.27372,0.66883,-0.27059,-0.57266,-0.28189,0.64357,0.43591,0.63491,-0.45319,-0.87258,-0.69462,-0.84566,-0.99039,-0.95263,0.18938,-0.38672,0.72675,-0.44921,-0.79116,-0.094121,-0.49984,-0.34418,0.44056,-0.81579,-0.96709,-0.57384,-0.19018,-0.92768,-0.63694,-0.22731,-0.92585,-0.66661,-0.72896,0
0.29563,-0.37048,0.54639,-0.38306,-0.69452,-0.47522,0.87643,0.57437,0.75137,-0.94994,-0.93413,-0.91084,-0.99815,-0.99703,-0.99578,0.27504,-0.48063,0.57443,-0.35141,-0.75231,-0.25685,-0.68039,-0.44064,0.54537,-0.75395,-0.95645,-0.70892,-0.94776,-0.94766,-0.91389,-0.94148,-0.94772,-0.91617,-0.62406,0
0.26083,-0.52998,0.18055,-0.25181,-0.64704,-0.33066,0.64832,0.30029,0.62863,-0.46547,-0.86025,-0.59684,-0.85236,-0.98861,-0.91781,0.37313,-0.57854,0.041829,-0.32946,-0.62223,-0.45739,-0.80864,-0.29693,0.13973,-0.73887,-0.91046,-0.84014,-0.30305,-0.94997,-0.35773,-0.84501,-0.94562,-0.74861,-0.728,0
0.062094,-0.3177,0.72418,-0.32002,-0.4761,-0.24482,0.58058,0.11133,0.68527,-0.44124,-0.75848,-0.76555,-0.83899,-0.96818,-0.97193,-0.12402,-0.53906,0.86626,-0.59027,-0.69526,-0.062105,-0.41166,-0.44594,0.2685,-0.88951,-0.93824,-0.54424,-0.16401,-0.84435,-0.7579,-0.85775,-0.94772,-0.93021,-0.75715,0
-0.37848,-0.60751,0.058834,-0.60208,-0.81641,-0.67033,0.30946,0.47523,0.67661,-0.14874,-0.87215,-0.87325,-0.63172,-0.99033,-0.99163,-0.64732,-0.5588,0.004614,-0.42981,-0.5742,-0.70779,-0.094492,-0.18412,-0.16905,-0.80422,-0.88946,-0.94933,0.23798,-0.85001,-0.8043,-0.97956,-0.99082,-0.98961,-0.77033,0
0.4416,-0.19187,0.23043,-0.26547,-0.62485,-0.60256,1,0.40041,0.72619,-0.98453,-0.91543,-0.96501,-0.99969,-0.99541,-0.99929,0.41715,-0.33072,0.26275,-0.1104,-0.86292,-0.56607,-0.60043,-0.064119,0.42121,-0.56406,-0.98303,-0.89498,-0.98703,-0.98712,-0.95976,-0.98487,-0.98724,-0.96173,-0.72644,0
0.15769,-0.1665,0.57541,-0.45722,-0.69766,-0.51493,0.30068,0.68758,0.6711,-0.28534,-0.95303,-0.78664,-0.73903,-0.99832,-0.9767,0.22801,-0.29908,0.66051,-0.40851,-0.89542,-0.20657,-0.46182,-0.17555,0.35351,-0.79112,-0.98865,-0.66992,-1,-1,-1,-1,-1,-1,-0.75129,0
-0.39435,-0.72429,-0.73322,-0.61485,-0.7127,-0.79772,0.11566,0.2451,0.13851,-0.55144,-0.86733,-0.67639,-0.89515,-0.98965,-0.94687,-0.40228,-0.78218,-0.61735,-0.59062,-0.49356,-0.46828,0.023981,0.78555,0.12493,-0.88967,-0.84932,-0.84615,-0.72371,-0.9029,-0.66539,-0.70515,-0.89613,-0.66314,-0.73452,0
0.08322,-0.42554,0.63158,-0.18281,-0.42783,-0.014479,0.41792,0.17306,0.62707,-0.37369,-0.76869,-0.55289,-0.79862,-0.97069,-0.89906,0.04308,-0.5272,0.56629,-0.53571,-0.6436,-0.073187,-0.54501,-0.64926,0.26403,-0.86317,-0.91911,-0.5546,-0.3902,-0.84313,-0.60371,-0.30348,-0.84179,-0.6369,-0.69265,0
-0.12536,-0.37718,0.48019,-0.3916,-0.49907,-0.20959,0.24406,0.1796,0.41228,-0.15844,-0.74154,-0.57643,-0.63994,-0.96378,-0.90934,-0.10263,-0.50828,0.53023,-0.55562,-0.6529,-0.21251,-0.3271,-0.30471,-0.085483,-0.8731,-0.92274,-0.67466,0.19172,-0.83641,-0.69504,0.25823,-0.82696,-0.69804,-0.73901,0
0.36482,-0.55557,-0.044392,-0.19985,-0.75703,-0.27015,0.7584,0.40319,0.5429,-0.84912,-0.92525,-0.72144,-0.98692,-0.9963,-0.96052,0.3458,-0.63062,-0.059313,-0.23174,-0.623,-0.69324,-0.91202,-0.066506,0.10124,-0.66633,-0.91078,-0.94464,-0.89097,-0.96766,-0.62957,-0.86783,-0.97036,-0.68419,-0.69817,0
-0.55266,-0.50021,0.05779,-0.44699,-0.46106,-0.40291,-0.06295,-0.28344,0.15108,-0.49953,-0.77331,-0.63525,-0.87019,-0.97179,-0.93263,-0.6711,-0.56589,0.022037,-0.34701,-0.60239,-0.56606,0.067902,-0.076145,-0.2621,-0.75097,-0.90205,-0.89498,-0.39506,-0.8366,-0.56662,-0.57803,-0.83688,-0.54451,-0.75348,0
0.096334,-0.85644,0.08184,-0.53646,-0.9193,-0.66311,0.74961,0.3564,0.67821,-0.91518,-0.97435,-0.92614,-0.99541,-0.99935,-0.99707,0.10077,-0.88157,0.16039,-0.67821,-0.41838,-0.70259,-0.74352,-0.37522,0.059145,-0.92622,-0.80639,-0.94767,-0.86707,-0.99856,-0.89517,-1,-1,-1,-0.74244,0
-0.35089,-0.72091,0.41304,-0.49384,-0.20702,-0.06235,0.25363,-1,0.34779,-0.7671,-0.72835,-0.59276,-0.97037,-0.96016,-0.91615,-0.39396,-0.71036,0.53485,-0.72047,-0.44442,-0.2763,-0.039874,-0.74805,-0.32115,-0.94134,-0.82186,-0.72335,-0.95587,-0.97876,-0.96159,-0.94427,-0.98234,-0.97039,-0.65795,0
0.074085,-0.70428,0.027534,-0.33875,-0.5513,-0.4987,0.6651,0.17775,0.41939,-0.46971,-0.70033,-0.65774,-0.85465,-0.95191,-0.94062,-0.099061,-0.95896,-0.060466,-0.58828,-0.44091,-0.60157,-0.60904,-0.087744,-0.008188,-0.8886,-0.81981,-0.91042,-0.21465,-0.74459,-0.69159,-0.98209,-0.97954,-0.93886,-0.8285,0
0.23996,-0.40606,0.38671,-0.33109,-0.61382,-0.19606,0.43865,0.33115,0.71752,-0.32971,-0.87316,-0.75272,-0.76993,-0.99047,-0.96881,0.3458,-0.49959,0.2965,-0.31708,-0.70828,-0.36981,-0.68443,-0.35915,0.33483,-0.73016,-0.94267,-0.78762,-0.64088,-0.95437,-0.75407,-0.82723,-0.9541,-0.85513,-0.6788,0
-0.034017,-0.92083,-0.21486,-0.57054,-0.96046,-0.6035,0.55269,0.22356,0.50355,-0.74432,-0.95094,-0.68949,-0.9646,-0.9982,-0.95104,-0.034821,-0.8974,-0.25923,-0.83582,-0.37127,-0.72499,-0.54095,0.069892,-0.082155,-0.97424,-0.77677,-0.9546,-0.69104,-0.98269,-0.65672,-0.56277,-0.98444,-0.61075,-0.83673,0
