TimeStamp,X-Axis,Y-Axis,Z-Axis
1619710413.861,9.5,-3.39,1.455
1619710413.87,9.5,-3.486,1.474
1619710413.881,9.5,-3.581,1.494
1619710413.89,9.519,-3.696,1.513
1619710413.9,9.577,-3.754,1.532
1619710413.911,9.653,-3.811,1.513
1619710413.921,9.749,-3.869,1.513
1619710413.93,9.864,-3.907,1.513
1619710413.94,9.998,-3.945,1.494
1619710413.951,10.113,-3.964,1.513
1619710413.96,10.247,-3.945,1.494
1619710413.971,10.343,-3.888,1.513
1619710413.98,10.4,-3.811,1.513
1619710413.99,10.439,-3.715,1.532
1619710414.0,10.439,-3.639,1.532
1619710414.01,10.4,-3.505,1.551
1619710414.02,10.362,-3.428,1.589
1619710414.03,10.324,-3.371,1.608
1619710414.04,10.266,-3.332,1.628
1619710414.05,10.19,-3.409,1.647
1619710414.06,10.056,-3.62,1.666
1619710414.07,10.056,-3.62,1.666
1619710414.081,9.941,-3.62,1.685
1619710414.091,9.519,-3.581,1.666
1619710414.101,9.404,-3.581,1.628
1619710414.111,9.404,-3.562,1.608
1619710414.12,9.385,-3.524,1.57
1619710414.13,9.347,-3.486,1.608
1619710414.143,9.385,-3.428,1.628
1619710414.149,9.462,-3.39,1.608
1619710414.159,9.538,-3.409,1.608
1619710414.17,9.672,-3.466,1.608
1619710414.18,9.845,-3.543,1.628
1619710414.19,9.979,-3.562,1.666
1619710414.2,10.075,-3.543,1.743
1619710414.211,10.19,-3.543,1.743
1619710414.221,10.266,-3.543,1.723
1619710414.231,10.305,-3.62,1.762
1619710414.241,10.324,-3.658,1.781
1619710414.25,10.305,-3.696,1.838
1619710414.26,10.228,-3.735,1.838
1619710414.271,10.132,-3.735,1.877
1619710414.28,9.96,-3.696,1.877
1619710414.291,9.826,-3.601,1.762
1619710414.301,9.692,-3.562,1.666
1619710414.311,9.596,-3.524,1.57
1619710414.32,9.519,-3.543,1.436
1619710414.331,9.538,-3.524,1.34
1619710414.341,9.653,-3.466,1.283
1619710414.351,9.787,-3.581,1.302
