TimeStamp,X-Axis,Y-Axis,Z-Axis
2021-04-29 14:56:27.740,-4.06,-7.029,4.52
2021-04-29 14:56:27.750,-3.639,-6.474,4.539
2021-04-29 14:56:27.761,-3.237,-5.918,4.52
2021-04-29 14:56:27.770,-3.064,-5.861,4.348
2021-04-29 14:56:27.781,-2.547,-5.727,4.079
2021-04-29 14:56:27.790,-2.183,-5.344,3.888
2021-04-29 14:56:27.801,-1.915,-4.941,3.83
2021-04-29 14:56:27.811,-1.723,-4.826,3.754
2021-04-29 14:56:27.822,-1.723,-4.846,3.677
2021-04-29 14:56:27.831,-1.838,-4.788,3.505
2021-04-29 14:56:27.840,-1.57,-4.922,3.39
2021-04-29 14:56:27.850,-1.455,-5.497,3.313
2021-04-29 14:56:27.860,-1.283,-5.88,3.083
2021-04-29 14:56:27.869,-1.321,-5.612,3.045
2021-04-29 14:56:27.879,-1.57,-5.056,3.083
2021-04-29 14:56:27.888,-1.704,-4.98,3.16
2021-04-29 14:56:27.900,-1.781,-5.248,3.217
2021-04-29 14:56:27.910,-1.857,-5.65,3.409
2021-04-29 14:56:27.921,-1.953,-6.876,4.022
2021-04-29 14:56:27.930,-2.202,-11.645,6.301
2021-04-29 14:56:27.941,-2.662,-16.434,8.849
2021-04-29 14:56:27.951,-3.869,-14.346,9.404
2021-04-29 14:56:27.961,-3.754,-9.577,8.791
2021-04-29 14:56:27.971,-2.643,-6.493,6.665
2021-04-29 14:56:27.981,-1.8,-5.42,4.099
2021-04-29 14:56:27.991,-1.168,-8.849,2.834
2021-04-29 14:56:28.000,-1.187,-11.396,2.432
2021-04-29 14:56:28.010,-1.877,-10.937,2.241
2021-04-29 14:56:28.022,-2.528,-10.63,2.662
2021-04-29 14:56:28.031,-3.045,-10.898,3.409
2021-04-29 14:56:28.041,-3.428,-11.76,4.597
2021-04-29 14:56:28.050,-3.562,-11.358,5.899
2021-04-29 14:56:28.061,-3.409,-9.289,6.033
2021-04-29 14:56:28.070,-2.911,-8.274,5.593
2021-04-29 14:56:28.082,-2.087,-8.044,4.52
2021-04-29 14:56:28.091,-1.589,-7.872,3.237
2021-04-29 14:56:28.100,-1.532,-7.604,2.375
2021-04-29 14:56:28.110,-1.877,-7.642,2.183
2021-04-29 14:56:28.120,-2.432,-7.91,2.739
2021-04-29 14:56:28.132,-3.179,-7.987,3.466
2021-04-29 14:56:28.140,-3.811,-7.949,4.118
2021-04-29 14:56:28.150,-4.252,-7.719,4.597
2021-04-29 14:56:28.161,-4.692,-7.585,4.807
2021-04-29 14:56:28.170,-4.75,-8.006,4.673
2021-04-29 14:56:28.180,-4.884,-8.408,4.443
2021-04-29 14:56:28.190,-5.286,-8.198,4.213
2021-04-29 14:56:28.200,-5.842,-7.834,4.156
2021-04-29 14:56:28.215,-6.11,-8.102,4.252
2021-04-29 14:56:28.223,-5.707,-7.393,3.409
2021-04-29 14:56:28.232,-5.707,-7.393,3.409
2021-04-29 14:56:28.239,-5.765,-6.646,3.505
2021-04-29 14:56:28.249,-5.784,-6.933,3.811
2021-04-29 14:56:28.260,-5.976,-7.029,4.003
2021-04-29 14:56:28.270,-6.091,-6.665,4.06
2021-04-29 14:56:28.280,-6.091,-6.818,4.348
2021-04-29 14:56:28.289,-6.071,-6.933,4.577
