TimeStamp,X-Axis,Y-Axis,Z-Axis
1619710703.63,7.891,-3.447,0.593
1619710703.64,8.121,-3.658,0.708
1619710703.651,8.389,-3.696,0.727
1619710703.66,8.523,-3.677,0.747
1619710703.67,8.581,-3.658,0.804
1619710703.68,8.715,-3.754,0.842
1619710703.691,8.925,-3.85,0.9
1619710703.701,9.174,-3.869,0.881
1619710703.711,9.385,-3.792,0.919
1619710703.721,9.462,-3.658,0.976
1619710703.731,9.462,-3.447,0.996
1619710703.741,9.423,-3.237,1.015
1619710703.75,9.385,-3.141,1.015
1619710703.76,9.423,-3.102,1.034
1619710703.771,9.557,-3.102,1.091
1619710703.781,9.864,-3.083,1.11
1619710703.791,10.266,-3.141,1.091
1619710703.8,10.707,-3.313,1.11
1619710703.81,11.205,-3.562,1.11
1619710703.821,11.664,-3.811,1.168
1619710703.831,12.048,-4.041,1.264
1619710703.84,12.22,-4.233,1.34
1619710703.851,12.162,-4.271,1.379
1619710703.86,11.971,-4.213,1.379
1619710703.87,11.741,-4.156,1.359
1619710703.881,11.415,-4.271,1.321
1619710703.891,11.415,-4.271,1.321
1619710703.902,11.09,-4.386,1.436
1619710703.911,10.764,-4.443,1.628
1619710703.921,10.496,-4.577,1.723
1619710703.931,10.247,-4.826,1.8
1619710703.941,9.96,-4.96,1.819
1619710703.951,9.692,-4.903,1.838
1619710703.961,9.538,-4.788,1.838
1619710703.97,9.5,-4.673,1.877
1619710703.98,9.538,-4.501,1.953
1619710703.991,9.653,-4.29,2.011
1619710704.001,9.692,-4.041,2.164
1619710704.011,9.73,-3.85,2.279
1619710704.02,10.036,-3.754,2.394
1619710704.03,10.247,-3.639,2.432
1619710704.044,10.266,-3.486,2.49
1619710704.05,10.113,-3.256,2.585
1619710704.061,10.151,-2.949,2.777
1619710704.071,10.419,-2.873,2.796
1619710704.081,10.745,-2.93,2.949
1619710704.09,11.262,-2.279,3.16
1619710704.1,11.588,-1.628,4.118
1619710704.111,11.473,-1.359,4.846
1619710704.12,10.975,-1.513,4.673
1619710704.131,10.439,-2.432,4.003
1619710704.141,9.998,-3.639,3.026
1619710704.15,9.672,-4.75,2.202
1619710704.16,9.423,-5.535,1.704
1619710704.17,9.385,-5.803,1.57
1619710704.181,9.538,-5.516,1.666
1619710704.192,9.672,-5.095,1.877
1619710704.201,9.96,-4.922,1.934
1619710704.211,10.362,-4.769,2.049
1619710704.221,10.745,-4.482,2.202
1619710704.23,11.032,-4.137,2.26
1619710704.24,11.224,-3.926,2.394
1619710704.251,11.415,-3.869,2.47
1619710704.26,11.492,-3.773,2.451
1619710704.27,11.492,-3.581,2.375
1619710704.281,11.415,-3.466,2.221
1619710704.291,11.454,-3.313,1.972
1619710704.3,11.32,-3.064,1.838
1619710704.311,11.052,-2.758,1.8
1619710704.32,10.822,-2.528,1.8
1619710704.332,10.764,-2.432,1.819
1619710704.341,10.879,-2.547,1.685
1619710704.351,10.726,-2.7,1.589
1619710704.36,10.688,-2.796,1.417
1619710704.37,10.611,-2.892,1.34
1619710704.38,10.477,-2.834,1.225
1619710704.391,10.343,-2.873,1.053
1619710704.4,10.151,-3.026,0.996
1619710704.41,9.96,-3.141,0.9
1619710704.421,9.768,-3.256,0.785
1619710704.43,9.596,-3.294,0.689
1619710704.44,9.443,-3.352,0.612
1619710704.451,9.289,-3.428,0.536
1619710704.46,9.232,-3.505,0.478
1619710704.47,9.136,-3.601,0.421
1619710704.481,9.059,-3.677,0.402
1619710704.49,9.002,-3.773,0.402
1619710704.5,8.945,-3.85,0.421
1619710704.511,8.906,-3.907,0.402
1619710704.521,8.83,-3.964,0.44
1619710704.531,8.753,-3.984,0.478
1619710704.54,8.6,-3.926,0.555
1619710704.55,8.504,-3.83,0.536
1619710704.561,8.466,-3.715,0.517
1619710704.573,8.447,-3.658,0.517
1619710704.584,8.581,-3.62,0.498
1619710704.59,8.81,-3.62,0.478
1619710704.6,9.021,-3.639,0.498
1619710704.61,9.155,-3.658,0.574
1619710704.621,9.194,-3.658,0.632
1619710704.63,9.136,-3.581,0.67
1619710704.64,9.136,-3.562,0.708
1619710704.65,9.213,-3.562,0.708
1619710704.66,9.308,-3.601,0.727
1619710704.67,9.385,-3.62,0.785
1619710704.68,9.443,-3.639,0.823
1619710704.69,9.443,-3.677,0.9
1619710704.7,9.423,-3.696,0.976
1619710704.71,9.366,-3.696,1.015
1619710704.72,9.308,-3.658,1.034
1619710704.73,9.232,-3.658,1.053
1619710704.74,9.174,-3.639,1.034
1619710704.75,9.155,-3.639,1.015
1619710704.76,9.194,-3.658,1.034
1619710704.77,9.308,-3.754,1.072
1619710704.779,9.443,-3.888,1.11
1619710704.789,9.577,-4.003,1.149
1619710704.799,9.711,-4.099,1.187
1619710704.809,9.807,-4.137,1.225
1619710704.82,9.902,-4.137,1.264
1619710704.83,10.036,-4.137,1.302
1619710704.84,10.209,-4.137,1.283
1619710704.85,10.381,-4.156,1.359
1619710704.861,10.515,-4.156,1.398
1619710704.87,10.611,-4.118,1.455
1619710704.88,10.668,-4.099,1.513
1619710704.891,10.726,-4.079,1.551
1619710704.901,10.764,-4.06,1.589
1619710704.911,10.764,-4.041,1.647
1619710704.92,10.745,-3.984,1.666
1619710704.93,10.707,-3.926,1.685
1619710704.941,10.649,-3.869,1.685
1619710704.95,10.592,-3.792,1.704
1619710704.961,10.515,-3.696,1.666
1619710704.971,10.419,-3.62,1.666
1619710704.981,10.4,-3.639,1.628
1619710704.991,10.496,-3.658,1.57
1619710705.0,10.668,-3.677,1.513
1619710705.01,10.917,-3.658,1.532
1619710705.021,11.301,-3.601,1.494
1619710705.031,11.664,-3.486,1.359
1619710705.042,11.799,-3.39,1.245
1619710705.051,11.799,-3.294,1.168
1619710705.062,11.607,-3.217,1.091
1619710705.071,11.186,-3.141,1.072
1619710705.082,10.573,-3.064,1.072
1619710705.092,9.941,-2.988,1.053
1619710705.1,9.462,-2.949,1.015
1619710705.11,9.155,-3.045,0.996
1619710705.12,8.945,-3.217,1.034
1619710705.13,8.887,-3.466,1.034
1619710705.14,8.887,-3.677,1.053
1619710705.151,8.753,-3.715,1.053
1619710705.162,8.581,-3.754,1.053
1619710705.17,8.6,-3.83,0.996
1619710705.181,8.81,-3.984,0.9
1619710705.19,9.04,-4.06,0.919
1619710705.2,9.308,-4.022,0.996
1619710705.21,9.557,-3.792,1.149
1619710705.22,9.634,-3.505,1.302
1619710705.231,9.672,-3.275,1.379
1619710705.24,9.672,-3.141,1.455
1619710705.25,9.557,-3.064,1.532
1619710705.26,9.481,-2.949,1.57
1619710705.271,9.366,-2.834,1.628
1619710705.281,9.251,-2.815,1.704
1619710705.29,9.251,-2.873,1.743
1619710705.301,9.366,-2.988,1.723
1619710705.311,9.404,-3.083,1.685
1619710705.32,9.328,-3.141,1.647
1619710705.33,9.059,-3.198,1.589
1619710705.342,8.983,-3.198,1.608
1619710705.35,8.983,-3.237,1.647
1619710705.361,9.059,-3.237,1.666
1619710705.37,9.155,-3.217,1.704
1619710705.381,9.27,-3.16,1.762
1619710705.391,9.423,-3.083,1.762
1619710705.401,9.481,-2.988,1.762
1619710705.41,9.423,-2.93,1.704
1619710705.421,9.289,-2.853,1.589
1619710705.43,9.079,-2.796,1.494
1619710705.441,9.021,-2.681,1.398
1619710705.451,9.117,-2.624,1.264
1619710705.461,9.404,-2.662,1.168
1619710705.472,9.653,-2.681,1.091
1619710705.481,9.826,-2.7,1.015
1619710705.491,9.864,-2.662,0.919
1619710705.501,9.787,-2.604,0.766
1619710705.51,9.711,-2.604,0.612
1619710705.52,9.653,-2.624,0.421
1619710705.531,9.538,-2.681,0.287
1619710705.54,9.423,-2.739,0.134
1619710705.55,9.27,-2.758,0.057
1619710705.561,9.079,-2.719,-0.019
1619710705.57,8.791,-2.528,-0.095
1619710705.581,8.389,-2.375,-0.134
1619710705.591,8.102,-2.394,-0.095
1619710705.6,8.063,-2.643,-0.114
1619710705.61,8.217,-2.834,-0.229
1619710705.62,8.217,-2.834,-0.325
1619710705.631,8.198,-2.662,-0.478
1619710705.64,8.159,-2.566,-0.632
1619710705.651,8.198,-2.547,-0.785
1619710705.66,8.312,-2.566,-0.823
1619710705.671,8.389,-2.585,-0.727
1619710705.682,8.427,-2.604,-0.67
1619710705.69,8.504,-2.566,-0.67
1619710705.7,8.523,-2.47,-0.766
1619710705.711,8.561,-2.413,-0.842
1619710705.72,8.638,-2.394,-0.861
1619710705.73,8.542,-2.317,-0.9
1619710705.741,8.37,-2.126,-0.976
1619710705.751,8.178,-1.915,-1.034
1619710705.761,7.987,-1.704,-1.11
1619710705.771,7.738,-1.551,-1.187
1619710705.782,7.527,-1.647,-1.225
1619710705.791,7.489,-1.953,-1.359
1619710705.801,7.7,-2.202,-1.57
1619710705.811,7.91,-2.049,-1.915
1619710705.82,7.91,-1.628,-2.202
1619710705.831,7.757,-1.321,-2.432
1619710705.84,7.7,-1.321,-2.49
1619710705.85,7.623,-1.474,-2.47
1619710705.861,7.431,-1.857,-2.585
1619710705.87,7.527,-2.241,-2.777
1619710705.88,7.68,-2.528,-3.256
1619710705.89,7.565,-2.585,-4.022
1619710705.9,7.604,-2.758,-4.903
1619710705.91,6.818,-2.968,-5.114
1619710705.92,6.493,-2.336,-4.96
1619710705.932,6.454,-1.398,-3.85
1619710705.94,6.435,-0.44,-2.796
1619710705.95,5.803,0.21,-2.394
1619710705.963,5.382,0.9,-2.03
1619710705.974,5.573,1.359,-1.8
1619710705.98,6.359,1.666,-2.643
1619710705.994,6.205,1.8,-3.198
1619710706.0,5.688,0.708,-2.241
1619710706.01,6.742,-0.038,-0.823
1619710706.02,7.987,0.095,-0.306
1619710706.03,7.968,0.038,-0.249
1619710706.041,7.853,-0.727,-0.517
1619710706.051,8.466,-1.628,-0.804
1619710706.061,8.906,-2.011,0.153
1619710706.07,9.021,-2.126,1.168
1619710706.08,7.719,-2.585,0.957
1619710706.091,8.945,-3.007,-0.804
1619710706.101,12.89,-3.371,3.964
1619710706.111,12.737,1.762,10.86
1619710706.121,8.676,4.616,12.89
1619710706.13,10.745,2.317,10.075
1619710706.141,10.554,-1.608,3.352
1619710706.15,6.512,-0.861,0.114
1619710706.16,3.639,4.348,4.673
1619710706.17,3.984,9.672,12.028
1619710706.18,6.378,13.484,19.307
1619710706.19,6.799,13.082,25.762
1619710706.2,12.182,5.229,20.916
1619710706.21,19.863,-2.394,14.461
1619710706.22,25.647,3.543,26.203
1619710706.23,27.16,-1.053,24.46
1619710706.24,32.926,-24.977,2.949
1619710706.251,36.412,-25.57,-3.984
1619710706.26,39.208,-6.569,4.367
1619710706.27,37.868,-7.106,4.711
1619710706.281,24.364,-20.226,6.78
1619710706.29,12.622,-18.962,18.081
1619710706.3,12.277,-10.649,16.721
1619710706.31,12.986,-4.367,13.312
1619710706.32,11.856,6.186,16.932
1619710706.331,9.557,18.196,23.847
1619710706.341,8.619,22.199,25.992
1619710706.351,0.919,18.809,13.58
1619710706.36,-11.473,13.178,-3.007
1619710706.37,-18.273,11.435,1.379
1619710706.381,-9.768,11.971,10.056
1619710706.39,5.133,6.512,19.805
1619710706.4,19.843,-11.013,28.463
1619710706.41,36.642,-27.314,20.954
1619710706.421,35.799,-23.54,7.297
1619710706.43,26.107,-5.382,-6.205
1619710706.441,18.732,4.692,-14.02
1619710706.45,10.707,7.067,-14.614
1619710706.461,6.205,7.776,-12.718
