TimeStamp,X-Axis,Y-Axis,Z-Axis
1619706882.36,1.321,1.13,9.883
1619706882.37,1.34,1.187,9.864
1619706882.381,1.34,1.206,9.845
1619706882.39,1.321,1.149,9.864
1619706882.4,1.264,1.13,9.864
1619706882.41,1.245,1.13,9.883
1619706882.421,1.283,1.11,9.883
1619706882.431,1.321,1.13,9.883
1619706882.441,1.283,1.149,9.902
1619706882.45,1.302,1.13,9.902
1619706882.46,1.359,1.11,9.883
1619706882.471,1.34,1.149,9.864
1619706882.48,1.321,1.168,9.883
1619706882.49,1.302,1.168,9.902
1619706882.501,1.264,1.168,9.864
1619706882.51,1.245,1.168,9.826
1619706882.52,1.302,1.168,9.845
1619706882.536,1.321,1.149,9.883
1619706882.546,1.283,1.187,9.921
1619706882.557,1.283,1.168,9.902
1619706882.563,1.321,1.13,9.845
1619706882.571,1.34,1.13,9.787
1619706882.581,1.321,1.187,9.787
1619706882.591,1.321,1.206,9.749
1619706882.6,1.379,1.245,9.73
1619706882.61,1.34,1.168,9.826
1619706882.621,1.34,1.168,9.826
1619706882.63,1.321,1.187,9.807
1619706882.64,1.283,1.091,9.807
1619706882.651,1.34,1.053,9.807
1619706882.66,1.379,1.11,9.826
1619706882.67,1.379,1.091,9.902
1619706882.681,1.34,1.091,9.902
1619706882.691,1.359,1.187,9.864
1619706882.701,1.417,1.225,9.845
1619706882.71,1.398,1.245,9.826
1619706882.72,1.359,1.225,9.864
1619706882.732,1.34,1.168,9.883
1619706882.745,1.283,1.11,9.864
1619706882.75,1.302,1.149,9.807
1619706882.759,1.359,1.187,9.807
1619706882.77,1.34,1.206,9.883
1619706882.78,1.283,1.245,9.902
1619706882.79,1.302,1.245,9.883
1619706882.8,1.379,1.187,9.883
1619706882.81,1.379,1.149,9.864
1619706882.822,1.321,1.149,9.845
1619706882.83,1.359,1.149,9.845
1619706882.84,1.379,1.168,9.845
1619706882.85,1.321,1.206,9.845
1619706882.86,1.302,1.149,9.826
1619706882.87,1.283,1.13,9.826
1619706882.88,1.283,1.149,9.826
1619706882.891,1.302,1.187,9.864
1619706882.901,1.302,1.206,9.864
1619706882.911,1.321,1.206,9.845
1619706882.921,1.359,1.206,9.768
1619706882.932,1.436,1.13,9.749
1619706882.941,1.398,1.13,9.749
1619706882.95,1.321,1.187,9.787
1619706882.96,1.359,1.245,9.768
1619706882.97,1.34,1.264,9.787
1619706882.98,1.359,1.245,9.807
1619706882.991,1.321,1.245,9.807
1619706883.001,1.321,1.225,9.845
1619706883.011,1.321,1.225,9.864
1619706883.02,1.321,1.245,9.845
1619706883.031,1.321,1.264,9.845
1619706883.041,1.302,1.225,9.845
1619706883.05,1.302,1.206,9.845
1619706883.06,1.321,1.206,9.845
1619706883.07,1.34,1.168,9.864
1619706883.08,1.321,1.149,9.864
1619706883.09,1.34,1.168,9.883
1619706883.101,1.34,1.206,9.864
1619706883.11,1.34,1.206,9.845
1619706883.12,1.321,1.225,9.826
1619706883.13,1.34,1.225,9.807
1619706883.141,1.379,1.245,9.826
1619706883.153,1.379,1.245,9.845
1619706883.161,1.359,1.245,9.864
1619706883.171,1.34,1.225,9.864
1619706883.181,1.321,1.225,9.864
1619706883.191,1.359,1.264,9.845
1619706883.203,1.321,1.283,9.883
1619706883.212,1.302,1.302,9.845
1619706883.222,1.302,1.302,9.787
1619706883.231,1.34,1.302,9.768
