TimeStamp,X-Axis,Y-Axis,Z-Axis
1619710058.571,-8.466,-1.187,0.498
1619710058.58,-8.772,-1.245,0.383
1619710058.59,-9.04,-1.321,0.287
1619710058.601,-9.155,-1.245,0.191
1619710058.61,-9.059,-1.015,0.076
1619710058.62,-8.791,-0.823,-0.019
1619710058.631,-8.485,-0.727,-0.057
1619710058.641,-8.121,-0.747,-0.076
1619710058.651,-7.7,-0.842,-0.057
1619710058.66,-7.163,-0.842,0
1619710058.671,-6.627,-0.804,0.038
1619710058.681,-6.129,-0.766,0.038
1619710058.691,-5.612,-0.689,0
1619710058.7,-5.152,-0.651,-0.076
1619710058.711,-4.769,-0.651,-0.134
1619710058.72,-4.482,-0.67,-0.134
1619710058.73,-4.271,-0.727,-0.134
1619710058.742,-4.175,-0.842,-0.076
1619710058.75,-4.194,-1.015,0.057
1619710058.76,-4.233,-1.225,0.172
1619710058.77,-4.213,-1.436,0.306
1619710058.781,-4.118,-1.704,0.383
1619710058.791,-4.06,-1.877,0.459
1619710058.801,-4.003,-1.934,0.498
1619710058.811,-3.945,-1.915,0.498
1619710058.821,-3.907,-1.819,0.517
1619710058.83,-3.869,-1.685,0.632
1619710058.84,-3.83,-1.647,0.67
1619710058.851,-3.85,-1.666,0.727
1619710058.86,-3.869,-1.704,0.823
1619710058.872,-3.945,-1.762,0.861
1619710058.881,-4.022,-1.743,0.881
1619710058.891,-4.156,-1.647,0.823
1619710058.9,-4.482,-1.781,0.612
1619710058.911,-5.018,-2.183,0.708
1619710058.92,-5.554,-2.662,0.823
1619710058.93,-6.129,-3.122,0.612
1619710058.94,-6.627,-3.486,0.459
1619710058.95,-7.106,-3.639,0.402
1619710058.961,-7.7,-3.543,0.44
1619710058.97,-8.408,-3.217,0.632
1619710058.981,-10.726,-2.49,1.302
1619710058.99,-12.028,-2.355,1.723
1619710059.001,-13.216,-2.432,2.106
1619710059.01,-14.212,-2.624,2.566
1619710059.02,-15.055,-2.911,3.083
1619710059.031,-15.572,-3.179,3.62
1619710059.04,-15.898,-3.581,4.022
1619710059.05,-15.936,-4.118,4.367
1619710059.061,-15.802,-4.635,4.654
1619710059.071,-15.783,-5.305,4.788
1619710059.081,-15.668,-5.861,4.96
1619710059.09,-15.534,-5.995,4.999
1619710059.101,-15.629,-5.324,6.531
1619710059.11,-15.055,-3.007,5.267
1619710059.121,-13.752,-0.689,2.988
1619710059.13,-12.45,0.21,2.49
1619710059.14,-11.607,-0.268,2.528
1619710059.15,-11.147,-1.072,3.275
1619710059.161,-10.611,-1.264,3.007
1619710059.171,-9.96,-1.589,2.49
1619710059.18,-9.366,-2.49,2.566
1619710059.19,-8.906,-3.313,3.045
1619710059.201,-8.542,-3.869,3.217
1619710059.211,-8.293,-4.06,3.715
1619710059.221,-8.332,-4.06,4.309
1619710059.23,-8.255,-3.735,4.099
1619710059.24,-8.217,-3.486,3.83
1619710059.253,-8.255,-3.62,3.179
1619710059.261,-8.255,-3.907,2.547
1619710059.27,-8.159,-4.022,2.279
1619710059.28,-8.178,-3.964,2.317
1619710059.291,-8.293,-3.792,2.47
1619710059.3,-8.332,-3.677,2.604
1619710059.31,-8.408,-3.735,2.777
1619710059.32,-8.581,-3.907,2.873
1619710059.33,-8.887,-4.137,2.815
1619710059.34,-9.194,-4.424,2.719
1619710059.35,-9.385,-4.654,2.585
1619710059.359,-9.519,-4.807,2.528
1619710059.369,-9.404,-4.769,2.336
1619710059.38,-9.308,-4.731,2.202
1619710059.389,-9.443,-4.807,2.087
1619710059.4,-9.615,-4.788,1.838
1619710059.41,-9.749,-4.577,1.494
1619710059.421,-10.056,-4.233,1.283
1619710059.431,-10.477,-3.964,1.206
1619710059.441,-10.745,-3.754,1.187
1619710059.451,-10.822,-3.581,1.168
1619710059.46,-10.668,-3.466,1.206
1619710059.469,-10.458,-3.39,1.149
1619710059.48,-10.228,-3.371,1.015
1619710059.49,-10.017,-3.332,0.938
1619710059.5,-9.979,-3.294,0.976
1619710059.51,-9.941,-3.237,0.996
1619710059.52,-9.768,-3.141,0.938
1619710059.53,-9.519,-3.026,0.842
1619710059.54,-9.251,-2.988,0.708
1619710059.55,-8.964,-2.968,0.536
1619710059.56,-8.772,-2.949,0.517
1619710059.569,-8.676,-2.949,0.632
1619710059.579,-8.581,-2.853,0.708
1619710059.594,-8.523,-2.796,0.804
1619710059.6,-8.485,-2.719,0.861
1619710059.61,-8.447,-2.585,0.919
1619710059.621,-8.37,-2.49,1.015
1619710059.63,-8.236,-2.413,1.168
1619710059.641,-8.14,-2.375,1.359
1619710059.649,-8.006,-2.336,1.532
1619710059.661,-7.776,-2.221,1.608
1619710059.67,-7.508,-2.03,1.666
1619710059.681,-7.355,-1.877,1.781
1619710059.69,-7.355,-1.781,1.896
1619710059.7,-7.393,-1.743,2.011
1619710059.712,-7.412,-1.685,2.106
1619710059.721,-7.412,-1.608,2.145
1619710059.73,-7.393,-1.551,2.145
1619710059.742,-7.374,-1.494,2.145
1619710059.751,-7.412,-1.494,2.164
1619710059.765,-7.546,-1.608,2.241
1619710059.774,-7.738,-1.704,2.432
1619710059.781,-7.91,-1.762,2.509
1619710059.791,-7.949,-1.781,2.566
1619710059.8,-7.853,-1.743,2.528
1619710059.81,-7.661,-1.685,2.432
1619710059.82,-7.585,-1.666,2.394
1619710059.83,-7.546,-1.704,2.394
1619710059.84,-7.623,-1.743,2.413
1619710059.85,-7.776,-1.8,2.451
1619710059.86,-7.929,-1.896,2.451
1619710059.87,-8.044,-1.992,2.413
1619710059.881,-8.198,-2.145,2.432
1619710059.891,-8.312,-2.26,2.394
1619710059.901,-8.447,-2.336,2.317
1619710059.911,-8.523,-2.413,2.317
1619710059.919,-8.561,-2.509,2.26
1619710059.93,-8.6,-2.604,2.241
1619710059.939,-8.657,-2.662,2.241
1619710059.951,-8.734,-2.719,2.221
1619710059.96,-8.791,-2.777,2.183
1619710059.971,-8.849,-2.834,2.164
1619710059.979,-8.964,-2.873,2.106
1619710059.989,-9.098,-2.93,2.106
1619710060.002,-9.232,-2.968,2.087
1619710060.011,-9.347,-3.045,2.03
1619710060.022,-9.385,-3.141,2.049
1619710060.031,-9.328,-3.217,2.03
1619710060.041,-9.251,-3.275,2.087
1619710060.051,-9.232,-3.352,2.106
1619710060.061,-9.251,-3.447,2.106
1619710060.07,-9.232,-3.524,2.068
1619710060.08,-9.117,-3.505,2.03
1619710060.091,-9.04,-3.524,1.934
1619710060.1,-8.983,-3.543,1.877
1619710060.11,-8.906,-3.543,1.838
1619710060.121,-8.925,-3.505,1.857
1619710060.13,-8.925,-3.466,1.934
1619710060.14,-8.849,-3.428,1.934
1619710060.151,-8.734,-3.313,1.8
1619710060.16,-8.734,-3.198,1.743
1619710060.171,-8.676,-3.102,1.647
1619710060.181,-8.561,-3.007,1.494
1619710060.191,-8.408,-2.93,1.532
1619710060.201,-8.274,-2.834,1.532
1619710060.21,-8.217,-2.662,1.359
1619710060.221,-8.293,-2.451,1.264
1619710060.23,-8.427,-2.317,1.168
1619710060.24,-8.274,-2.202,1.13
1619710060.253,-8.025,-2.03,1.13
1619710060.26,-7.853,-1.857,1.225
1619710060.27,-7.738,-1.551,1.225
1619710060.282,-7.757,-1.225,1.11
1619710060.291,-7.891,-1.11,1.072
1619710060.299,-8.14,-1.149,1.091
1619710060.309,-8.312,-1.321,1.034
1619710060.321,-8.312,-1.494,0.919
1619710060.33,-8.159,-1.647,0.804
1619710060.34,-7.891,-1.685,0.689
1619710060.351,-7.489,-1.455,0.344
1619710060.36,-7.489,-1.455,0.344
1619710060.37,-7.489,-1.34,0.421
1619710060.38,-7.642,-1.245,0.574
1619710060.391,-7.834,-1.264,0.9
1619710060.399,-7.814,-1.187,1.091
1619710060.414,-8.485,-0.785,0.344
1619710060.422,-9.692,-0.67,-0.957
1619710060.431,-10.707,-0.344,-2.815
1619710060.441,-11.186,-0.153,-3.543
1619710060.45,-11.109,-0.632,-1.934
1619710060.461,-10.324,-1.225,0.095
1619710060.471,-9.021,-0.727,1.091
1619710060.48,-8.025,1.264,0.191
1619710060.49,-6.818,3.486,-2.145
1619710060.501,-5.267,5.344,-4.29
1619710060.511,-3.332,5.822,-6.704
1619710060.52,-1.417,3.888,-7.853
1619710060.53,0.498,0.689,-6.684
1619710060.541,1.034,-2.087,-4.137
1619710060.55,0.134,-3.275,-0.632
1619710060.561,-1.072,-2.049,0.919
1619710060.57,-1.206,0.517,0.747
1619710060.58,-0.727,2.317,0.842
1619710060.59,0.114,2.796,1.455
1619710060.6,0.268,2.298,1.819
1619710060.609,-0.996,1.455,1.608
1619710060.62,-2.968,0.861,1.072
1619710060.631,-4.941,0.651,0.881
1619710060.638,-6.761,-0.076,2.049
1619710060.648,-8.542,-1.455,3.85
1619710060.658,-9.807,-2.681,3.62
1619710060.668,-9.902,-2.681,2.221
1619710060.679,-9.538,-1.647,1.915
1619710060.689,-9.174,-1.015,0.325
1619710060.7,-9.098,-1.704,-1.034
1619710060.71,-9.73,-2.834,-0.9
1619710060.721,-10.362,-3.179,-1.11
1619710060.73,-10.496,-2.853,-0.421
1619710060.741,-9.347,-1.743,-0.076
1619710060.75,-8.006,-0.632,0.057
1619710060.76,-7.202,-0.287,-0.191
1619710060.77,-6.378,-1.13,-1.494
1619710060.78,-6.225,-2.279,-2.624
1619710060.791,-6.167,-2.355,-2.853
1619710060.8,-5.899,-1.628,-1.934
1619710060.809,-6.11,-0.804,-0.861
1619710060.821,-6.359,-0.191,-0.632
1619710060.83,-4.98,-0.9,-3.141
1619710060.84,-3.83,-4.194,-6.665
1619710060.849,-7.546,-6.282,-0.727
1619710060.861,-13.791,-2.911,10.19
1619710060.871,-11.032,-0.191,15.514
1619710060.881,-9.462,-0.057,18.368
1619710060.891,-13.024,2.03,15.649
1619710060.9,-16.913,3.007,-0.306
1619710060.911,-27.179,1.666,-5.458
1619710060.919,-36.278,-0.249,-6.531
1619710060.929,-31.853,0.996,8.945
1619710060.941,-6.148,-0.344,36.546
1619710060.952,-2.03,-17.545,37.484
1619710060.962,-23.157,-16.185,18.541
1619710060.972,-34.573,-11.301,6.34
1619710060.981,-33.539,-11.588,1.436
1619710060.991,-25.513,-12.335,7.451
1619710060.999,-15.725,-18.388,-2.834
1619710061.009,-3.562,-19.326,-23.598
1619710061.02,-0.478,-19.499,-9.117
1619710061.03,3.869,0.727,-3.332
1619710061.042,3.773,28.999,-28.788
1619710061.051,-3.39,39.228,5.803
1619710061.062,-5.918,12.067,39.208
1619710061.073,-1.762,-15.783,39.208
1619710061.082,14.614,-17.832,38.404
1619710061.091,11.435,-17.009,39.208
1619710061.103,6.474,-6.148,36.891
1619710061.111,4.846,5.19,24.057
1619710061.121,-2.509,7.776,19.345
1619710061.13,-4.06,5.324,18.005
1619710061.139,-3.332,-1.321,11.492
1619710061.15,-5.439,-4.788,-0.976
1619710061.159,-7.412,-7.316,-7.106
1619710061.171,-8.925,-9.079,-9.059
1619710061.18,-9.328,-7.7,-13.446
1619710061.191,-6.818,-5.42,-8.274
1619710061.201,-3.696,-4.156,-4.501
1619710061.211,-0.689,-4.577,-2.106
1619710061.22,1.8,-5.363,-0.498
1619710061.23,2.528,-4.826,1.225
1619710061.241,1.072,-2.566,3.294
1619710061.25,-0.268,0.536,5.114
1619710061.261,-0.019,3.715,6.071
1619710061.27,1.417,6.129,5.707
1619710061.28,3.007,6.914,4.788
1619710061.292,4.213,5.439,3.945
1619710061.301,5.707,3.237,3.045
1619710061.31,7.891,1.359,2.528
1619710061.32,9.711,-0.976,1.436
1619710061.331,9.366,-3.045,1.053
1619710061.34,7.604,-3.773,1.34
1619710061.351,7.029,-3.217,2.777
1619710061.36,8.6,-2.375,4.309
1619710061.37,11.109,-2.106,4.597
1619710061.381,12.756,-1.743,5.573
1619710061.39,12.871,-1.359,7.853
1619710061.4,10.898,-1.417,11.32
1619710061.411,7.24,-1.896,14.365
1619710061.421,4.252,-2.719,14.997
1619710061.432,3.045,-4.807,15.131
1619710061.441,4.118,-9.73,15.457
1619710061.451,6.761,-12.373,14.193
1619710061.46,6.416,-9.73,15.61
1619710061.471,3.371,-1.455,19.384
1619710061.482,2.279,5.937,18.579
1619710061.491,2.509,7.719,14.844
1619710061.5,1.608,3.85,11.147
1619710061.51,0.287,0.344,7.872
1619710061.521,-0.249,-0.9,5.171
1619710061.53,-0.076,-1.819,3.447
1619710061.541,0.574,-2.739,2.375
1619710061.55,1.532,-3.964,2.221
1619710061.56,2.432,-5.267,3.122
1619710061.57,2.758,-5.918,4.597
1619710061.58,2.164,-5.171,5.631
1619710061.591,0.804,-3.198,6.014
1619710061.6,-0.478,-0.708,6.933
1619710061.609,-1.455,1.723,7.987
1619710061.619,-2.47,3.62,8.255
1619710061.63,-2.873,4.673,7.221
1619710061.64,-2.279,4.482,5.803
1619710061.65,-0.766,2.988,5.133
1619710061.66,1.053,0.44,5.458
1619710061.67,2.298,-0.344,6.282
1619710061.68,3.773,2.911,9.404
1619710061.692,6.148,6.742,13.159
1619710061.7,5.133,7.795,17.258
1619710061.71,2.145,7.048,19.077
1619710061.72,0.21,4.941,18.828
1619710061.731,-0.957,3.083,18.196
1619710061.741,-0.938,2.279,16.625
