TimeStamp,X-Axis,Y-Axis,Z-Axis
1619707363.01,0.593,-1.053,9.787
1619707363.02,0.459,-1.015,9.864
1619707363.03,0.498,-0.919,9.768
1619707363.04,0.498,-1.034,9.692
1619707363.05,0.555,-1.187,9.653
1619707363.06,0.612,-1.053,9.672
1619707363.071,0.421,-0.881,9.768
1619707363.081,0.402,-0.9,9.634
1619707363.09,0.478,-0.804,9.653
1619707363.1,0.459,-0.785,9.672
1619707363.11,0.44,-0.747,9.672
1619707363.12,0.402,-0.612,9.692
1619707363.13,0.383,-0.555,9.73
1619707363.14,0.363,-0.498,9.787
1619707363.15,0.306,-0.498,9.921
1619707363.16,0.325,-0.478,9.941
1619707363.17,0.306,-0.478,9.902
1619707363.18,0.287,-0.478,9.845
1619707363.191,0.287,-0.44,9.864
1619707363.201,0.287,-0.421,9.826
1619707363.211,0.287,-0.383,9.653
1619707363.22,0.268,-0.325,9.5
1619707363.23,0.287,-0.421,9.653
1619707363.243,0.344,-0.498,9.941
1619707363.252,0.344,-0.402,9.998
1619707363.261,0.268,-0.498,9.979
1619707363.27,0.249,-0.747,9.998
1619707363.281,0.383,-0.766,10.036
1619707363.29,0.44,-0.708,9.979
1619707363.3,0.421,-0.67,9.921
1619707363.311,0.383,-0.804,9.902
1619707363.32,0.498,-0.727,9.921
1619707363.331,0.555,-0.574,10.017
1619707363.34,0.517,-0.574,10.132
1619707363.35,0.478,-0.689,10.151
1619707363.36,0.517,-0.785,10.132
1619707363.371,0.536,-0.747,10.151
1619707363.38,0.478,-0.708,10.19
1619707363.39,0.421,-0.632,10.266
1619707363.4,0.44,-0.612,10.228
1619707363.41,0.44,-0.67,10.113
1619707363.42,0.44,-0.747,10.017
1619707363.43,0.44,-0.708,9.96
1619707363.44,0.402,-0.612,9.998
1619707363.45,0.325,-0.555,10.017
1619707363.46,0.306,-0.478,10.036
1619707363.471,0.363,-0.421,10.036
1619707363.48,0.363,-0.421,9.998
1619707363.491,0.287,-0.44,9.883
1619707363.5,0.249,-0.421,9.845
1619707363.51,0.268,-0.402,9.768
1619707363.521,0.306,-0.421,9.596
1619707363.53,0.306,-0.421,9.5
1619707363.541,0.325,-0.44,9.519
1619707363.55,0.402,-0.536,9.672
1619707363.561,0.459,-0.67,9.864
1619707363.569,0.498,-0.708,9.941
1619707363.581,0.44,-0.727,9.96
1619707363.591,0.44,-0.766,10.017
1619707363.601,0.498,-0.823,10.056
1619707363.611,0.498,-0.766,10.056
1619707363.621,0.459,-0.747,10.056
1619707363.631,0.459,-0.785,9.998
1619707363.641,0.459,-0.766,10.017
1619707363.65,0.459,-0.785,10.036
1619707363.66,0.478,-0.842,9.979
1619707363.671,0.517,-0.842,9.998
1619707363.68,0.517,-0.804,10.017
1619707363.69,0.536,-0.689,10.113
1619707363.701,0.498,-0.651,10.209
1619707363.711,0.459,-0.67,10.17
1619707363.721,0.459,-0.651,10.056
1619707363.731,0.421,-0.708,9.979
1619707363.741,0.402,-0.632,9.921
1619707363.75,0.383,-0.555,9.902
1619707363.76,0.402,-0.574,9.902
1619707363.771,0.44,-0.612,9.921
1619707363.781,0.459,-0.651,9.979
1619707363.791,0.44,-0.612,9.96
1619707363.8,0.421,-0.574,10.017
1619707363.81,0.383,-0.555,10.017
1619707363.821,0.421,-0.593,9.979
1619707363.83,0.421,-0.632,9.96
1619707363.84,0.402,-0.593,9.998
1619707363.851,0.383,-0.478,9.979
1619707363.861,0.383,-0.44,9.941
1619707363.871,0.325,-0.498,9.96
1619707363.882,0.287,-0.517,9.998
1619707363.892,0.325,-0.44,10.017
1619707363.902,0.363,-0.44,9.998
1619707363.911,0.363,-0.536,10.113
1619707363.92,0.363,-0.555,10.247
1619707363.93,0.421,-0.421,10.209
1619707363.94,0.402,-0.44,10.132
1619707363.951,0.402,-0.574,10.17
1619707363.961,0.44,-0.612,10.247
1619707363.97,0.478,-0.555,10.247
1619707363.981,0.44,-0.517,10.247
1619707363.99,0.402,-0.536,10.247
1619707364.0,0.402,-0.632,10.151
1619707364.01,0.421,-0.67,10.075
1619707364.021,0.402,-0.727,10.075
1619707364.031,0.421,-0.747,10.094
1619707364.041,0.383,-0.766,10.113
1619707364.051,0.383,-0.823,10.075
1619707364.06,0.421,-0.708,10.075
1619707364.071,0.459,-0.632,10.017
1619707364.081,0.402,-0.612,9.941
1619707364.091,0.383,-0.593,9.864
1619707364.101,0.363,-0.593,9.807
1619707364.111,0.306,-0.612,9.768
1619707364.12,0.287,-0.689,9.73
1619707364.13,0.287,-0.785,9.711
1619707364.141,0.268,-0.785,9.672
1619707364.15,0.268,-0.67,9.711
1619707364.16,0.21,-0.593,9.692
1619707364.171,0.191,-0.536,9.538
1619707364.181,0.229,-0.498,9.423
1619707364.191,0.268,-0.536,9.481
1619707364.201,0.383,-0.574,9.557
1619707364.211,0.478,-0.555,9.711
1619707364.22,0.44,-0.593,9.883
1619707364.231,0.402,-0.708,10.017
1619707364.24,0.421,-0.727,10.036
1619707364.25,0.44,-0.708,10.056
1619707364.26,0.421,-0.651,10.056
1619707364.27,0.421,-0.574,10.056
1619707364.28,0.478,-0.555,10.036
1619707364.29,0.459,-0.574,9.96
1619707364.3,0.478,-0.612,9.998
1619707364.309,0.498,-0.689,10.056
1619707364.32,0.459,-0.785,10.094
1619707364.33,0.459,-0.823,10.113
1619707364.34,0.459,-0.708,10.113
1619707364.35,0.363,-0.632,10.094
1619707364.36,0.344,-0.593,10.075
1619707364.37,0.325,-0.574,10.056
1619707364.38,0.344,-0.517,10.075
1619707364.39,0.383,-0.383,10.132
1619707364.4,0.383,-0.287,10.113
1619707364.411,0.402,-0.268,10.075
1619707364.42,0.383,-0.306,10.113
1619707364.431,0.421,-0.344,10.075
1619707364.44,0.44,-0.287,10.075
1619707364.45,0.383,-0.325,10.113
1619707364.46,0.421,-0.402,10.036
1619707364.47,0.44,-0.402,9.979
1619707364.48,0.402,-0.344,10.036
1619707364.49,0.344,-0.306,10.056
1619707364.5,0.383,-0.363,10.075
1619707364.512,0.498,-0.383,10.075
1619707364.521,0.555,-0.459,10.094
1619707364.531,0.517,-0.536,10.132
1619707364.541,0.555,-0.459,10.151
1619707364.55,0.555,-0.325,10.113
1619707364.56,0.498,-0.287,10.094
1619707364.571,0.421,-0.306,10.056
1619707364.581,0.402,-0.325,9.979
1619707364.59,0.402,-0.363,9.96
1619707364.6,0.421,-0.421,9.921
1619707364.611,0.402,-0.478,9.902
1619707364.62,0.402,-0.478,9.902
1619707364.631,0.402,-0.459,9.902
1619707364.641,0.402,-0.478,9.921
1619707364.651,0.402,-0.44,9.96
1619707364.661,0.383,-0.421,9.979
1619707364.67,0.344,-0.383,9.941
1619707364.681,0.287,-0.402,9.864
1619707364.691,0.325,-0.402,9.902
1619707364.7,0.383,-0.383,9.902
1619707364.711,0.402,-0.383,9.902
1619707364.721,0.325,-0.402,9.921
1619707364.731,0.325,-0.402,9.921
1619707364.74,0.421,-0.363,9.979
1619707364.75,0.402,-0.363,9.979
1619707364.761,0.325,-0.287,9.998
1619707364.77,0.306,-0.306,9.979
1619707364.78,0.287,-0.363,9.96
1619707364.791,0.306,-0.363,9.979
1619707364.8,0.306,-0.363,9.979
1619707364.81,0.306,-0.325,9.979
1619707364.82,0.325,-0.287,10.036
1619707364.83,0.306,-0.306,10.075
1619707364.841,0.344,-0.344,10.075
1619707364.85,0.363,-0.421,10.113
1619707364.86,0.402,-0.421,10.132
1619707364.871,0.459,-0.363,10.209
1619707364.88,0.44,-0.268,10.228
1619707364.891,0.363,-0.229,10.19
1619707364.901,0.287,-0.172,10.19
1619707364.911,0.268,-0.076,10.19
1619707364.92,0.268,-0.057,10.17
1619707364.931,0.249,-0.019,10.132
1619707364.941,0.172,0.019,10.132
1619707364.951,0.076,0.038,10.151
1619707364.961,0,0.057,10.17
1619707364.972,-0.076,0.038,10.075
1619707364.981,-0.287,-0.306,10.036
1619707364.99,-0.344,-0.861,10.017
1619707365.0,0.057,-1.015,9.998
1619707365.01,0.363,-0.9,10.17
1619707365.021,0.268,-0.861,10.094
1619707365.031,0.153,-1.206,10.094
1619707365.041,0.134,-2.49,10.266
1619707365.05,0.383,-4.711,10.86
1619707365.06,1.283,-7.872,12.335
1619707365.071,3.083,-11.856,13.925
1619707365.081,5.458,-16.012,14.212
1619707365.091,7.355,-19.786,12.316
1619707365.1,8.427,-19.748,8.504
1619707365.111,8.121,-14.595,5.995
1619707365.12,6.416,-9.174,7.067
1619707365.131,5.822,-5.612,9.098
1619707365.14,5.918,-2.949,10.19
1619707365.15,5.995,0.976,10.764
1619707365.16,6.589,6.646,10.822
1619707365.17,6.071,9.96,10.803
1619707365.181,4.788,10.822,9.021
1619707365.19,3.332,10.726,5.861
1619707365.201,3.198,12.775,2.068
1619707365.21,4.156,22.161,0.134
1619707365.221,4.922,36.584,0.095
1619707365.23,2.796,39.228,4.635
1619707365.24,-0.402,39.074,8.274
1619707365.251,-0.708,35.205,9.021
1619707365.26,1.379,28.559,10.247
1619707365.273,3.122,22.889,10.343
1619707365.281,3.064,16.855,8.734
1619707365.293,3.217,10.668,7.814
1619707365.301,4.175,6.301,7.259
1619707365.311,4.941,3.466,5.65
1619707365.32,5.956,0.478,3.332
1619707365.331,10.707,-6.263,4.539
1619707365.34,20.782,-22.506,13.733
1619707365.35,27.735,-39.208,16.338
