@relation features_normt

@attribute meanX numeric
@attribute meanY numeric
@attribute meanZ numeric
@attribute maxX numeric
@attribute maxY numeric
@attribute maxZ numeric
@attribute minX numeric
@attribute minY numeric
@attribute minZ numeric
@attribute stdX numeric
@attribute stdY numeric
@attribute stdZ numeric
@attribute varX numeric
@attribute varY numeric
@attribute varZ numeric
@attribute medianX numeric
@attribute medianY numeric
@attribute medianZ numeric
@attribute rmsX numeric
@attribute rmsY numeric
@attribute rmsZ numeric
@attribute corX numeric
@attribute corY numeric
@attribute corZ numeric
@attribute energyX numeric
@attribute energyY numeric
@attribute energyZ numeric
@attribute iqrX numeric
@attribute iqrY numeric
@attribute iqrZ numeric
@attribute madX numeric
@attribute madY numeric
@attribute madZ numeric
@attribute sma numeric
@attribute Class {0,1}

@data
0.17424,-0.55059,0.2543,-0.36032,-0.67803,-0.28103,0.62508,0.32365,0.59519,-0.44645,-0.90901,-0.47834,-0.8327,-0.994,-0.85323,0.31459,-0.6315,-0.036541,-0.44506,-0.62046,-0.31727,-0.70258,-0.39046,0.047769,-0.81195,-0.90979,-0.74897,-0.18964,-0.96141,-0.24002,-0.79705,-0.95603,-0.70906,-0.76044,0
0.011466,-0.36154,0.6474,-0.42845,-0.60339,-0.30504,0.63757,0.12435,0.36555,-0.80605,-0.74473,-0.46446,-0.97503,-0.96264,-0.84571,-0.047798,-0.31998,0.94985,-0.79117,-0.65759,-0.012058,-0.45299,-0.46066,0.17643,-0.9623,-0.9246,-0.49201,-0.7955,-0.80809,-0.45204,-0.87373,-0.90329,-0.88546,-0.8085,0
0.12357,-0.77478,0.23997,-0.42357,-0.83556,-0.56544,0.73125,0.28409,0.71946,-0.86607,-0.8673,-0.92214,-0.98663,-0.98854,-0.99489,0.085272,-0.77452,0.26771,-0.62838,-0.45656,-0.55395,-0.75808,-0.54713,0.15022,-0.90524,-0.82893,-0.88667,-0.86155,-0.86749,-0.91855,-0.86347,-0.87165,-0.92085,-0.69902,0
0.21769,-0.72832,-0.038329,-0.32326,-0.69,-0.42328,0.73108,0.19605,0.35477,-0.77509,-0.83384,-0.52584,-0.96768,-0.98293,-0.87754,0.19513,-0.75091,0.020946,-0.46319,-0.47821,-0.51286,-0.87884,-0.070962,0.049743,-0.82255,-0.84106,-0.86662,-0.79688,-0.90131,-0.36487,-0.74037,-0.89129,-0.40048,-0.65133,0
0.332,-0.42574,0.39343,-0.33657,-0.58468,-0.45297,0.88126,0.5088,0.72917,-0.92683,-0.87826,-0.85699,-0.99484,-0.99014,-0.98609,0.30814,-0.52264,0.39584,-0.29139,-0.69402,-0.39413,-0.76415,-0.38755,0.46445,-0.71006,-0.93786,-0.79958,-0.89434,-0.91555,-0.8377,-0.87531,-0.90581,-0.84485,-0.63199,0
-0.5368,-0.67451,-0.13599,-0.61824,-0.74709,-0.61491,0.040636,0.089058,0.43735,-0.50133,-0.87727,-0.80629,-0.86249,-0.99,-0.97638,-0.56576,-0.69742,-0.079106,-0.36952,-0.52755,-0.7993,0.18861,0.006735,-0.1593,-0.76456,-0.86706,-0.97264,-0.45822,-0.94032,-0.81006,-0.35381,-0.93451,-0.81532,-0.76783,0
0.23912,-0.17619,0.55679,-0.33857,-0.49356,-0.26308,0.56677,0.10942,0.70171,-0.51626,-0.71521,-0.72559,-0.87009,-0.95421,-0.95578,0.33879,-0.19493,0.51075,-0.37343,-0.71377,-0.20397,-0.54832,-0.15355,0.49531,-0.76714,-0.94454,-0.66402,-0.38207,-0.87357,-0.80467,-0.82573,-0.92262,-0.82405,-0.73692,0
0.2967,-0.40538,0.16238,-0.28149,-0.62747,-0.35399,0.61169,0.32186,0.55142,-0.47227,-0.8725,-0.56053,-0.84708,-0.98931,-0.89391,0.40426,-0.46382,-0.007125,-0.27555,-0.70481,-0.43623,-0.76027,-0.19675,0.11502,-0.69833,-0.94155,-0.82491,-0.44907,-0.9619,-0.3745,-0.83362,-0.95937,-0.66899,-0.76109,0
-0.45448,-0.791,-0.40446,-0.64461,-0.81842,-0.70582,0.33865,0.25719,0.48506,-0.66827,-0.91501,-0.93017,-0.93524,-0.99464,-0.99569,-0.54504,-0.76566,-0.36544,-0.53719,-0.4558,-0.8642,0.1467,0.36796,-0.006047,-0.86268,-0.8285,-0.98572,-0.92595,-0.99033,-0.97565,-0.94292,-0.98252,-0.97632,-0.79033,0
-0.38219,-0.67747,-0.64106,-0.70817,-0.87509,-0.87363,0.36696,0.19683,0.40108,-0.70922,-0.92946,-0.93285,-0.94898,-0.99605,-0.99594,-0.44337,-0.6636,-0.58096,-0.65632,-0.53734,-0.65086,-0.018784,0.63309,0.07401,-0.91676,-0.87195,-0.92753,-0.94085,-0.96449,-0.96236,-0.9299,-0.97981,-0.96497,-0.81651,0
0.32624,0.31163,0.26677,-0.18469,-0.45002,-0.40618,0.7868,0.73355,0.72446,-0.80948,-0.9359,-0.86253,-0.97578,-0.99662,-0.987,0.28974,0.10102,0.24588,-0.29154,-0.8615,-0.51382,-0.1127,0.37252,0.34979,-0.71017,-0.98279,-0.86711,-0.93984,-0.9908,-0.98019,-0.92819,-0.98104,-0.97677,-0.80267,0
-0.03805,-0.42988,0.50821,-0.40657,-0.70029,-0.2721,0.1238,0.30916,0.40137,-0.38745,-0.8479,-0.55704,-0.79743,-0.98542,-0.89232,0.004152,-0.43086,0.61019,-0.65333,-0.6784,-0.17429,-0.44109,-0.51967,0.072313,-0.91556,-0.93233,-0.63973,-0.67707,-0.88125,-0.40926,-0.62607,-0.91959,-0.3605,-0.80557,0
0.251,-0.14078,0.65486,-0.45397,-0.6974,-0.50897,0.87768,0.71537,0.89811,-1,-0.99489,-1,-1,-0.99988,-1,0.22702,-0.2883,0.66529,-0.42836,-0.92226,-0.16129,-0.48405,-0.15806,0.55711,-0.80192,-0.99256,-0.62882,-0.99891,-0.99456,-0.99347,-1,-0.98992,-0.99199,-0.74486,0
-0.65094,-0.33884,0.014471,-0.28158,-0.58484,-0.47928,-0.18645,0.57105,0.35702,-0.19566,-0.9073,-0.6571,-0.65959,-0.99381,-0.93332,-0.83007,-0.45168,-0.13091,-0.11186,-0.76196,-0.59919,0.003159,-0.038269,-0.35231,-0.56365,-0.95927,-0.90687,-0.28954,-0.9361,-0.6376,-0.51743,-0.9354,-0.86988,-0.7697,0
0.31029,-0.4724,0.35481,-0.36076,-0.67914,-0.44611,0.82554,0.18476,0.57613,-0.91689,-0.88059,-0.72258,-0.99374,-0.99046,-0.95489,0.28915,-0.54469,0.41498,-0.32675,-0.66431,-0.38292,-0.78512,-0.40391,0.39752,-0.73542,-0.92714,-0.79256,-0.9022,-0.94197,-0.71461,-0.88544,-0.93607,-0.71411,-0.64197,0
0.1213,-0.75954,0.24231,-0.42526,-0.82953,-0.54853,0.72791,0.28594,0.72302,-0.87237,-0.84426,-0.93086,-0.98765,-0.98479,-0.99576,0.094316,-0.75706,0.25995,-0.63292,-0.46049,-0.55343,-0.74767,-0.53717,0.14977,-0.90716,-0.83117,-0.88643,-0.87531,-0.83857,-0.92815,-0.85387,-0.84139,-0.9276,-0.70819,0
-0.013947,-0.11554,0.85126,-0.21638,-0.35638,-0.025933,0.47758,0.23978,0.64675,-0.49704,-0.8016,-0.69891,-0.86026,-0.97649,-0.94757,-0.12506,-0.30953,0.97915,-0.69251,-0.81066,0.075741,-0.3578,-0.15884,0.13741,-0.93061,-0.97194,-0.40152,-0.8017,-0.94954,-0.89089,-0.82796,-0.96344,-0.95309,-0.84295,0
0.098048,-0.90141,-0.096641,-0.50435,-0.92648,-0.63413,0.67561,0.2999,0.47752,-0.87884,-0.95655,-0.81374,-0.98865,-0.99815,-0.97797,0.091075,-0.89134,-0.068404,-0.67144,-0.38419,-0.78542,-0.77398,-0.11084,-0.017273,-0.92269,-0.78519,-0.96932,-0.88892,-0.97444,-0.79282,-0.87413,-0.96918,-0.7919,-0.77585,0
0.29945,-0.57239,0.26352,-0.35823,-0.65993,-0.45927,0.84347,0.19736,0.57064,-0.90321,-0.85873,-0.71711,-0.99207,-0.98721,-0.95324,0.2768,-0.6181,0.26936,-0.34378,-0.59043,-0.45806,-0.86069,-0.39562,0.32079,-0.74723,-0.89687,-0.83736,-0.88816,-0.93012,-0.70276,-0.86808,-0.92481,-0.69195,-0.63666,0
-0.14913,-0.36814,0.51205,-0.20169,-0.44246,-0.30809,0.12405,0.33718,0.60675,0.12527,-0.74848,-0.59406,-0.34956,-0.96366,-0.90863,-0.10592,-0.54112,0.57857,-0.37845,-0.65676,-0.18937,-0.32805,-0.40288,-0.088739,-0.77044,-0.92428,-0.65218,0.33126,-0.81004,-0.46257,0.42128,-0.8165,-0.51547,-0.67648,0
-0.28058,-0.85133,-0.65514,-0.67097,-0.83796,-0.51414,0.25721,0.087216,0.26919,-0.81245,-0.90592,-0.75426,-0.97643,-0.99365,-0.96382,-0.31709,-0.85863,-0.56126,-0.83442,-0.41222,-0.56701,-0.11772,0.77148,0.015006,-0.97339,-0.80272,-0.8927,-0.83208,-0.96179,-0.7955,-0.82967,-0.9544,-0.82333,-0.80376,0
0.34214,-0.16996,0.49996,-0.22463,-0.48116,-0.11496,0.69379,0.38159,0.6083,-0.80501,-0.8207,-0.69948,-0.97479,-0.98043,-0.94776,0.31761,-0.29174,0.55655,-0.26505,-0.80564,-0.24567,-0.5407,-0.13821,0.57111,-0.69043,-0.97074,-0.69672,-0.84171,-0.91321,-0.80293,-0.80955,-0.90636,-0.79317,-0.68467,0
0.097851,-0.58907,0.15594,-0.13964,-0.43552,-0.31063,-0.13324,-0.39075,0.47764,0.041093,-0.62554,-0.63339,-0.44049,-0.92336,-0.92449,0.15395,-0.53641,0.19426,-0.31374,-0.45791,-0.49162,-0.64985,-0.36879,-0.030546,-0.72622,-0.8297,-0.85562,-0.13942,-0.78652,-0.56816,0.00434,-0.79343,-0.57571,-0.67264,0
-0.21278,-0.7271,-0.21333,-0.3676,-0.5235,-0.45941,0.3778,0.14854,0.38563,-0.21149,-0.789,-0.58442,-0.67231,-0.97369,-0.90451,-0.40756,-0.77304,-0.14876,-0.57457,-0.46288,-0.60994,-0.25969,0.14096,-0.14653,-0.88105,-0.83252,-0.91138,-0.009278,-0.91126,-0.58216,-0.77009,-0.90566,-0.59281,-0.74863,0
-0.3105,-0.68083,0.53412,-0.53799,-0.71768,-0.29277,0.39932,-0.14772,0.66765,-0.78594,-0.87559,-0.82089,-0.97036,-0.98976,-0.97943,-0.35706,-0.6943,0.58255,-0.78343,-0.5228,-0.253,-0.11728,-0.84085,-0.30814,-0.96014,-0.86466,-0.70229,-0.91085,-0.97481,-0.91788,-0.90425,-0.96952,-0.92976,-0.70653,0
0.16816,-0.86856,-0.099387,-0.387,-0.87369,-0.73927,0.66184,-0.058661,0.50785,-0.87903,-0.90783,-0.9301,-0.98868,-0.99387,-0.99568,0.15546,-0.85363,-0.037703,-0.55747,-0.40057,-0.86654,-0.8838,-0.095906,-0.004354,-0.8728,-0.79552,-0.98612,-0.93311,-0.98049,-0.9241,-0.92148,-0.97544,-0.93778,-0.75097,0
0.003592,-0.89158,0.16087,-0.55366,-0.89335,-0.57916,0.67944,0.32967,0.63417,-0.91112,-0.95565,-0.83352,-0.99306,-0.99809,-0.9819,-0.02863,-0.88224,0.17212,-0.82812,-0.39101,-0.59946,-0.60636,-0.52708,0.031236,-0.97188,-0.78952,-0.90698,-0.90863,-0.96089,-0.75842,-0.88925,-0.95729,-0.77173,-0.77769,0
-0.53899,-0.84283,-0.51022,-0.46099,-0.82924,-0.61848,0.26154,0.29786,0.47268,-0.16554,-0.94554,-0.67566,-0.63472,-0.99738,-0.93986,-0.70352,-0.86773,-0.60444,-0.25235,-0.42414,-0.6167,0.30411,0.53735,0.05063,-0.68073,-0.80995,-0.91416,-0.97078,-0.99505,-0.97991,-0.96146,-0.9867,-0.9819,-0.48505,0
-0.040162,-0.9394,0.000914,-0.61833,-0.94713,-0.68421,0.64392,0.30867,0.62671,-0.92307,-0.97574,-0.89383,-0.99444,-0.99919,-0.99157,-0.071103,-0.92548,0.075926,-0.89926,-0.359,-0.76464,-0.53924,-0.28534,-0.041721,-0.9868,-0.76881,-0.964,-0.87663,-0.98309,-0.82726,-0.8594,-0.97829,-0.8589,-0.86052,0
0.0312,-0.86465,0.043407,-0.4933,-0.88063,-0.50648,0.62356,0.27668,0.47096,-0.83257,-0.94537,-0.61994,-0.98058,-0.99737,-0.91923,-0.003349,-0.86846,0.070238,-0.76853,-0.40881,-0.55356,-0.65096,-0.3601,-0.017502,-0.95582,-0.80063,-0.88649,-0.75808,-0.94827,-0.44474,-0.73603,-0.94533,-0.45108,-0.7672,0
0.078323,-0.44743,0.70805,-0.35735,-0.7891,-0.36569,0.69618,0.43729,0.65175,-0.64011,-0.94241,-0.7101,-0.92485,-0.99714,-0.9511,-0.02863,-0.50624,0.89132,-0.64362,-0.69929,-0.060297,-0.54225,-0.68289,0.28396,-0.91161,-0.93968,-0.53857,-0.55625,-0.96614,-0.72002,-0.86413,-0.97055,-0.93364,-0.71132,0
0.41855,-0.42717,0.00574,-0.26374,-0.56584,-0.51776,0.88114,0.29229,0.56592,-0.95265,-0.92085,-0.88232,-0.99725,-0.99524,-0.99,0.39617,-0.52178,0.079412,-0.14909,-0.70765,-0.75515,-0.84645,-0.067428,0.17207,-0.59643,-0.94251,-0.96144,-0.95688,-0.97287,-0.86716,-0.94949,-0.96811,-0.89303,-0.72052,0
-0.39467,-0.78076,0.21862,-0.55757,-0.895,-0.58395,0.3919,0.39104,0.62978,-0.67265,-0.94791,-0.90445,-0.93678,-0.99756,-0.99291,-0.46818,-0.78013,0.22374,-0.62744,-0.46797,-0.57013,0.047438,-0.52057,-0.29372,-0.90484,-0.83538,-0.89412,-0.8325,-0.97558,-0.89269,-0.84651,-0.97074,-0.91031,-0.70676,0
0.20043,-0.4407,0.36856,-0.14896,-0.6639,-0.37433,0.5966,0.20168,0.66511,-0.34619,-0.86847,-0.60493,-0.77078,-0.98872,-0.91316,0.29576,-0.50144,0.23775,-0.374,-0.68039,-0.31339,-0.68888,-0.39411,0.1763,-0.76752,-0.93305,-0.74626,-0.023089,-0.94416,-0.33994,-0.48231,-0.93659,-0.61199,-0.7461,0
-0.35746,-0.81072,-0.64527,-0.85451,-0.95209,-0.97604,0.43802,0.46153,0.46858,-0.97843,-0.99976,-0.98717,-0.99902,-0.99999,-0.99956,-0.37953,-0.82854,-0.57631,-0.7447,-0.45107,-0.65583,-0.006513,0.72694,0.058145,-0.94849,-0.82579,-0.92939,-0.96286,-0.99373,-0.96864,-0.95633,-0.98474,-0.96902,-0.77827,0
-0.090169,-0.7444,0.50782,-0.47918,-0.77055,-0.47092,0.59244,0.21671,0.67548,-0.66587,-0.90964,-0.69449,-0.93438,-0.99407,-0.94614,-0.19414,-0.72172,0.74057,-0.84495,-0.48714,-0.23674,-0.42986,-0.91397,-0.082287,-0.97583,-0.84594,-0.68986,-0.58115,-0.96481,-0.53339,-0.93213,-0.97755,-0.95597,-0.74889,0
0.11907,-0.5837,0.23668,-0.42526,-0.83329,-0.61402,0.73318,0.26732,0.73167,-0.937,-0.87173,-0.98347,-0.99587,-0.9892,-0.99941,0.098174,-0.55842,0.25995,-0.64365,-0.58724,-0.56615,-0.6569,-0.38439,0.14392,-0.91162,-0.89545,-0.89231,-0.95904,-0.96275,-0.97403,-0.94989,-0.9817,-0.97668,-0.8068,0
0.014459,-0.86928,0.24863,-0.48988,-0.87848,-0.45387,0.52485,0.30824,0.63839,-0.75988,-0.93474,-0.84623,-0.96373,-0.99652,-0.98424,-0.007238,-0.86617,0.27426,-0.77264,-0.40422,-0.5254,-0.6215,-0.64716,0.04422,-0.95703,-0.79779,-0.87291,-0.73284,-0.95129,-0.86501,-0.6675,-0.94348,-0.86601,-0.73484,0
0.15805,0.034259,0.8386,-0.4273,-0.48038,-0.36658,0.69589,0.66112,0.82421,-0.74349,-0.90115,-0.87208,-0.95923,-0.9931,-0.98849,0.11824,-0.19476,0.88166,-0.55219,-0.94047,0.027638,-0.36664,0.11949,0.51665,-0.8702,-0.99481,-0.45201,-0.61539,-0.9201,-0.81784,-0.51887,-0.93096,-0.84314,-0.77401,0
-0.19074,-0.88906,-0.1356,-0.55419,-0.71388,-0.54656,0.36981,0.092791,0.47891,-0.66586,-0.84585,-0.61567,-0.93438,-0.98507,-0.91752,-0.19689,-0.8858,-0.045103,-0.8546,-0.37297,-0.62642,-0.27615,-0.014297,-0.097818,-0.97797,-0.77796,-0.91808,-0.62884,-0.89762,-0.44537,-0.59976,-0.89529,-0.40507,-0.82366,0
0.23617,-0.23306,0.58372,-0.27643,-0.53172,-0.24509,0.61672,0.47161,0.65146,-0.5184,-0.85163,-0.69431,-0.87116,-0.98605,-0.94609,0.31817,-0.32351,0.61771,-0.37841,-0.79705,-0.16863,-0.54357,-0.23927,0.51762,-0.77041,-0.96862,-0.635,-0.42372,-0.88308,-0.63466,-0.73063,-0.92396,-0.65323,-0.7272,0
0.15814,-0.49181,0.53775,-0.40146,-0.67307,-0.16306,0.60221,0.23552,0.72605,-0.66339,-0.80643,-0.8506,-0.93349,-0.97752,-0.985,0.051379,-0.69561,0.54665,-0.53371,-0.62009,-0.2564,-0.64678,-0.57161,0.34796,-0.86091,-0.90964,-0.70486,-0.53334,-0.81304,-0.9226,-0.80442,-0.8941,-0.92292,-0.6899,0
0.089702,-0.82603,0.30087,-0.56067,-0.93829,-0.62417,0.76916,0.42808,0.77192,-0.98952,-0.99476,-0.99193,-0.99958,-0.99987,-0.99974,0.06743,-0.83567,0.32551,-0.69555,-0.44005,-0.5046,-0.72786,-0.68637,0.14696,-0.93172,-0.81939,-0.8624,-0.95405,-0.99173,-0.98005,-0.94542,-0.98641,-0.98262,-0.67528,0
0.061266,-0.84208,0.27553,-0.52619,-0.90682,-0.57099,0.67083,0.37693,0.707,-0.88349,-0.9601,-0.91624,-0.98935,-0.99837,-0.99426,0.037273,-0.85486,0.30948,-0.73136,-0.42627,-0.51896,-0.69186,-0.66655,0.10506,-0.94416,-0.81122,-0.8697,-0.83328,-0.96391,-0.91059,-0.801,-0.96,-0.91383,-0.70302,0
0.052301,-0.86768,0.11828,-0.48225,-0.8995,-0.61313,0.67264,0.35938,0.67581,-0.9053,-0.91875,-0.90241,-0.99234,-0.99503,-0.99266,0.028414,-0.87092,0.16051,-0.74911,-0.403,-0.66298,-0.68075,-0.43169,0.042436,-0.94988,-0.79704,-0.93201,-0.92224,-0.92553,-0.87547,-0.90057,-0.91803,-0.88852,-0.76561,0
-0.22378,-0.34144,0.24005,-0.37004,-0.70285,-0.61656,0.31013,0.54351,0.69941,0.2091,-0.85808,-0.97133,-0.2522,-0.9871,-0.9988,-0.61798,-0.32052,0.28331,-0.31688,-0.73812,-0.56168,-0.38153,-0.19208,-0.16725,-0.72845,-0.95225,-0.89026,0.67019,-0.84129,-0.97097,-0.86532,-0.96063,-0.9656,-0.75805,0
0.14871,-0.79327,0.20207,-0.41949,-0.85266,-0.57888,0.74608,0.33892,0.70519,-0.85761,-0.89895,-0.92185,-0.98521,-0.99284,-0.99486,0.10706,-0.81202,0.2175,-0.58652,-0.45116,-0.58982,-0.81302,-0.50908,0.15474,-0.88665,-0.82584,-0.90285,-0.84151,-0.89543,-0.91376,-0.83112,-0.88955,-0.91482,-0.68319,0
-0.051866,-0.67872,-0.17167,-0.49299,-0.71768,-0.29277,0.39932,-0.14273,0.38592,-0.37406,-0.87529,-0.30438,-0.78896,-0.98972,-0.74546,0.005911,-0.68668,-0.035501,-0.65478,-0.52415,-0.33604,-0.44683,0.005234,-0.021151,-0.91614,-0.86534,-0.76186,-0.10758,-0.96699,0.03531,-0.22846,-0.96852,0.084688,-0.69267,0
-0.39973,-0.42276,0.13164,-0.37319,-0.75589,-0.50202,0.29286,0.4722,0.70642,0.066344,-0.94998,-0.89356,-0.41393,-0.9977,-0.99154,-0.65623,-0.48775,0.11231,-0.29699,-0.71796,-0.6479,-0.11031,-0.16419,-0.23392,-0.71416,-0.9459,-0.92642,-0.57632,-0.99183,-0.97035,-0.94016,-0.98326,-0.97704,-0.75126,0
0.21619,-0.15133,0.76322,-0.39228,-0.55903,-0.37198,0.77679,0.4672,0.81942,-0.8857,-0.84215,-0.88474,-0.98967,-0.98443,-0.99034,0.20161,-0.32601,0.76803,-0.47949,-0.83074,-0.046618,-0.48085,-0.22836,0.57241,-0.83182,-0.97651,-0.52559,-0.87477,-0.84494,-0.89499,-0.85098,-0.83117,-0.90401,-0.69467,0
0.26575,-0.49761,0.39752,-0.28877,-0.5513,-0.16682,0.62904,0.20144,0.43399,-0.61503,-0.84653,-0.68823,-0.91496,-0.98519,-0.94409,0.2961,-0.58592,0.40531,-0.35709,-0.63467,-0.33079,-0.77335,-0.45248,0.39245,-0.75626,-0.91561,-0.75828,-0.75255,-0.92932,-0.77629,-0.75838,-0.9227,-0.80001,-0.63877,0
-0.10573,-0.51009,0.21311,-0.067688,-0.56803,-0.31772,0.28577,0.32181,0.57724,0.1125,-0.75432,-0.68632,-0.36379,-0.9652,-0.94346,-0.27341,-0.60945,0.23817,-0.38267,-0.58152,-0.48227,-0.31716,-0.22509,-0.088423,-0.77319,-0.89287,-0.85064,0.68712,-0.7936,-0.74627,0.15178,-0.78594,-0.73923,-0.74883,0
0.17484,-0.27254,0.66946,-0.28926,-0.57323,-0.30001,0.63522,0.44936,0.66445,-0.46849,-0.88114,-0.71817,-0.84501,-0.99054,-0.95356,0.17047,-0.37221,0.75152,-0.45173,-0.79182,-0.098349,-0.50839,-0.33779,0.43852,-0.81588,-0.9673,-0.57373,-0.19629,-0.93081,-0.65954,-0.15928,-0.92551,-0.7033,-0.73479,0
0.29537,-0.37499,0.54802,-0.40311,-0.69686,-0.49258,0.86091,0.57764,0.75958,-0.96537,-0.9402,-0.93192,-0.9982,-0.99697,-0.99586,0.27319,-0.4666,0.58432,-0.35377,-0.74845,-0.25994,-0.69384,-0.44304,0.54652,-0.75403,-0.95536,-0.70753,-0.94408,-0.95187,-0.92619,-0.9345,-0.948,-0.93301,-0.62631,0
0.25991,-0.53282,0.18107,-0.25455,-0.67418,-0.34859,0.65793,0.29655,0.629,-0.48078,-0.86705,-0.61758,-0.85167,-0.9885,-0.91829,0.36391,-0.56629,0.026206,-0.33279,-0.61956,-0.46338,-0.81561,-0.28986,0.13531,-0.73964,-0.90942,-0.84033,-0.31865,-0.95264,-0.38681,-0.76286,-0.94559,-0.76822,-0.73276,0
0.061626,-0.31825,0.72353,-0.33808,-0.495,-0.27102,0.59669,0.11504,0.69732,-0.45397,-0.76634,-0.78656,-0.83695,-0.96828,-0.97193,-0.10213,-0.51538,0.84289,-0.5923,-0.69471,-0.066407,-0.42103,-0.44258,0.26367,-0.88931,-0.9381,-0.54431,-0.17821,-0.8562,-0.75923,-0.79692,-0.94218,-0.88672,-0.76299,0
-0.37734,-0.6091,0.058491,-0.59827,-0.82359,-0.66419,0.30205,0.46526,0.67699,-0.16081,-0.87837,-0.89442,-0.63073,-0.99015,-0.99165,-0.63261,-0.55551,0.016604,-0.43418,-0.5722,-0.71444,-0.10545,-0.17997,-0.16989,-0.80545,-0.88861,-0.94945,0.22144,-0.8544,-0.81226,-0.90688,-0.97452,-0.94768,-0.77656,0
0.44179,-0.1927,0.23112,-0.28415,-0.6449,-0.6057,1,0.40864,0.7256,-0.99027,-0.92356,-0.97778,-0.99961,-0.9955,-0.99914,0.41506,-0.31978,0.26062,-0.11149,-0.86212,-0.57099,-0.60913,-0.06136,0.4186,-0.56332,-0.9829,-0.89451,-0.96502,-0.98818,-0.96836,-0.96462,-0.98296,-0.96803,-0.73118,0
0.15569,-0.16793,0.5782,-0.45335,-0.69785,-0.50879,0.28989,0.67547,0.66904,-0.29325,-0.95933,-0.80604,-0.73416,-0.99832,-0.97633,0.22702,-0.2883,0.66529,-0.41113,-0.89357,-0.2079,-0.47125,-0.17483,0.35047,-0.79131,-0.98838,-0.66717,-0.9687,-0.98963,-0.96699,-0.95344,-0.98604,-0.9683,-0.75543,0
-0.39447,-0.72244,-0.73395,-0.63174,-0.73618,-0.79977,0.11016,0.25995,0.14636,-0.56581,-0.87347,-0.69518,-0.89377,-0.98946,-0.94637,-0.39941,-0.76615,-0.62315,-0.5928,-0.4939,-0.47149,0.0148,0.78977,0.12001,-0.88954,-0.84958,-0.8448,-0.72327,-0.90281,-0.66949,-0.71498,-0.8944,-0.67926,-0.74014,0
0.081637,-0.42407,0.62986,-0.20169,-0.43011,-0.033637,0.40978,0.20808,0.64363,-0.38165,-0.77767,-0.57192,-0.79378,-0.97105,-0.89903,0.044341,-0.52206,0.57154,-0.53721,-0.6448,-0.078477,-0.55328,-0.64148,0.25811,-0.86269,-0.91964,-0.55554,-0.3922,-0.85509,-0.6004,-0.30975,-0.84569,-0.6499,-0.69889,0
-0.12422,-0.37557,0.47592,-0.40999,-0.51636,-0.22799,0.24019,0.20633,0.42932,-0.16667,-0.74914,-0.59709,-0.63567,-0.96383,-0.9099,-0.10777,-0.49091,0.53864,-0.55641,-0.65333,-0.22123,-0.33582,-0.29813,-0.089545,-0.87228,-0.92296,-0.67776,0.18245,-0.83783,-0.70613,0.26345,-0.83176,-0.71402,-0.74485,0
0.36404,-0.55584,-0.045725,-0.23316,-0.77489,-0.30513,0.77642,0.41688,0.55609,-0.86773,-0.93361,-0.74394,-0.9869,-0.99642,-0.96102,0.34092,-0.61535,-0.076843,-0.23473,-0.62253,-0.70163,-0.91962,-0.06361,0.095013,-0.66703,-0.91065,-0.94534,-0.87811,-0.97071,-0.63503,-0.85598,-0.96522,-0.71032,-0.70404,0
-0.55296,-0.50088,0.053878,-0.46525,-0.50145,-0.4021,-0.052217,-0.27052,0.1687,-0.51141,-0.77956,-0.65275,-0.86764,-0.9715,-0.93174,-0.66089,-0.5558,0.021068,-0.34823,-0.6008,-0.57259,0.061521,-0.068696,-0.26113,-0.75027,-0.90143,-0.89523,-0.41525,-0.84272,-0.57193,-0.544,-0.83728,-0.55941,-0.75907,0
0.095961,-0.85731,0.081496,-0.53617,-0.93445,-0.67974,0.74167,0.37044,0.67679,-0.93174,-0.98101,-0.94745,-0.99535,-0.99942,-0.9972,0.093668,-0.86773,0.1506,-0.68113,-0.41724,-0.70956,-0.75297,-0.37283,0.054529,-0.92639,-0.80578,-0.9479,-0.87045,-0.98945,-0.93082,-0.90662,-0.98437,-0.9593,-0.74825,0
-0.35096,-0.7221,0.413,-0.50435,-0.2404,-0.062999,0.26117,-0.976,0.36497,-0.785,-0.73578,-0.61223,-0.97013,-0.96018,-0.91614,-0.39074,-0.70012,0.53521,-0.72341,-0.44312,-0.28109,-0.047953,-0.74623,-0.32556,-0.9415,-0.82118,-0.72318,-0.94237,-0.98112,-0.96234,-0.93121,-0.97418,-0.96389,-0.66312,0
0.073284,-0.70346,0.029325,-0.34407,-0.57138,-0.51358,0.65228,0.18001,0.43641,-0.48657,-0.70713,-0.68052,-0.85476,-0.95176,-0.94151,-0.077277,-0.93675,-0.061004,-0.59235,-0.44058,-0.60852,-0.61821,-0.084878,-0.010329,-0.88933,-0.8197,-0.91079,-0.22908,-0.73411,-0.66142,-0.83954,-0.96607,-0.93661,-0.83593,0
0.23925,-0.40532,0.38534,-0.34021,-0.63387,-0.21451,0.43616,0.3301,0.72364,-0.34761,-0.879,-0.77423,-0.77172,-0.99024,-0.96895,0.34113,-0.49005,0.30459,-0.32152,-0.70755,-0.37639,-0.69108,-0.34931,0.33111,-0.73174,-0.94247,-0.7884,-0.6358,-0.95885,-0.75106,-0.82204,-0.95011,-0.86016,-0.68705,0
