TimeStamp,X-Axis,Y-Axis,Z-Axis
1619707407.271,1.053,2.873,8.849
1619707407.281,1.072,3.294,8.983
1619707407.291,0.976,3.562,9.079
1619707407.3,0.9,3.601,9.098
1619707407.311,0.938,3.601,9.117
1619707407.32,0.996,3.658,9.155
1619707407.33,0.996,3.696,9.155
1619707407.34,1.034,3.735,8.925
1619707407.35,1.034,3.62,8.849
1619707407.36,1.072,3.543,9.021
1619707407.37,1.149,3.601,9.155
1619707407.38,1.149,3.486,9.117
1619707407.39,1.206,3.352,9.098
1619707407.4,1.283,3.409,9.213
1619707407.41,1.34,3.486,9.27
1619707407.42,1.34,3.466,9.289
1619707407.433,1.359,3.428,9.232
1619707407.444,1.34,3.313,9.098
1619707407.451,1.302,3.122,9.04
1619707407.46,1.379,3.16,9.059
1619707407.469,1.398,3.294,9.155
1619707407.48,1.436,3.275,9.194
1619707407.49,1.455,3.179,9.308
1619707407.501,1.455,3.198,9.577
1619707407.51,1.455,3.294,9.692
1619707407.521,1.455,3.217,9.519
1619707407.53,1.398,3.007,9.232
1619707407.541,1.359,3.045,9.079
1619707407.55,1.398,3.332,9.117
1619707407.56,1.532,3.562,9.404
1619707407.57,1.628,3.735,9.5
1619707407.58,1.474,3.62,9.481
1619707407.59,1.436,3.677,9.519
1619707407.601,1.379,3.639,9.596
1619707407.611,1.398,3.486,9.462
1619707407.622,1.34,3.371,9.251
1619707407.631,1.187,3.294,9.328
1619707407.64,1.11,3.179,9.73
1619707407.651,1.34,3.179,9.864
1619707407.661,1.379,3.447,9.538
1619707407.67,0.996,3.428,9.155
1619707407.68,0.996,3.217,9.098
1619707407.691,1.225,3.581,8.849
1619707407.701,1.302,3.601,8.906
1619707407.711,1.187,3.237,9.194
1619707407.736,1.532,2.873,9.213
1619707407.746,1.532,2.873,9.213
1619707407.757,1.532,2.873,9.213
1619707407.765,1.628,2.834,9.021
1619707407.774,1.57,2.47,9.079
1619707407.781,1.551,2.394,8.906
1619707407.788,1.589,2.719,8.81
1619707407.794,1.628,2.873,9.002
1619707407.8,1.57,2.777,9.366
