TimeStamp,X-Axis,Y-Axis,Z-Axis
1619707953.35,2.47,-8.945,4.213
1619707953.361,2.509,-8.964,4.233
1619707953.37,2.509,-9.04,4.233
1619707953.382,2.509,-9.079,4.233
1619707953.391,2.49,-9.059,4.213
1619707953.4,2.509,-8.983,4.213
1619707953.41,2.528,-8.964,4.213
1619707953.42,2.509,-8.983,4.252
1619707953.431,2.49,-8.983,4.252
1619707953.441,2.47,-8.964,4.271
1619707953.45,2.47,-8.983,4.194
1619707953.461,2.47,-9.04,4.194
1619707953.471,2.451,-9.021,4.194
1619707953.48,2.47,-9.002,4.213
1619707953.49,2.509,-9.002,4.252
1619707953.501,2.49,-9.021,4.252
1619707953.511,2.47,-9.021,4.233
1619707953.52,2.49,-8.983,4.213
1619707953.53,2.47,-9.002,4.194
1619707953.54,2.451,-9.04,4.194
1619707953.551,2.451,-9.059,4.194
1619707953.561,2.451,-9.04,4.213
1619707953.572,2.47,-9.021,4.213
1619707953.581,2.432,-8.983,4.213
1619707953.59,2.394,-8.964,4.194
1619707953.6,2.413,-9.002,4.156
1619707953.611,2.432,-9.059,4.175
1619707953.621,2.451,-9.002,4.175
1619707953.644,2.49,-9.002,4.213
1619707953.65,2.49,-9.002,4.213
1619707953.658,2.49,-9.002,4.213
1619707953.666,2.47,-8.945,4.233
1619707953.674,2.413,-9.155,4.213
1619707953.682,2.47,-9.002,4.156
1619707953.691,2.413,-9.002,4.175
1619707953.7,2.451,-9.002,4.194
1619707953.711,2.47,-9.021,4.194
1619707953.72,2.451,-8.983,4.194
1619707953.73,2.451,-8.983,4.233
1619707953.74,2.451,-9.059,4.233
1619707953.752,2.451,-9.079,4.213
1619707953.76,2.451,-9.04,4.213
1619707953.77,2.451,-9.002,4.194
1619707953.78,2.47,-8.983,4.194
1619707953.79,2.49,-8.983,4.213
1619707953.801,2.49,-8.964,4.194
1619707953.81,2.451,-8.983,4.175
1619707953.821,2.432,-9.021,4.156
1619707953.831,2.432,-9.04,4.175
1619707953.841,2.432,-9.002,4.233
1619707953.85,2.47,-9.002,4.233
1619707953.861,2.49,-9.021,4.252
1619707953.87,2.49,-9.021,4.213
1619707953.881,2.509,-9.04,4.175
1619707953.89,2.47,-9.059,4.175
1619707953.902,2.47,-9.04,4.175
1619707953.91,2.47,-9.021,4.194
1619707953.921,2.413,-8.983,4.213
1619707953.93,2.413,-9.002,4.233
1619707953.94,2.432,-9.04,4.271
1619707953.951,2.432,-9.059,4.252
1619707953.96,2.413,-9.021,4.233
1619707953.97,2.413,-8.983,4.194
1619707953.98,2.432,-8.964,4.213
1619707953.99,2.413,-8.964,4.213
1619707954.0,2.413,-8.964,4.194
1619707954.01,2.432,-8.983,4.233
1619707954.02,2.413,-8.983,4.29
1619707954.03,2.413,-9.021,4.309
1619707954.04,2.451,-9.04,4.309
1619707954.049,2.451,-9.059,4.348
1619707954.059,2.432,-9.098,4.328
1619707954.07,2.432,-8.983,4.309
1619707954.08,2.355,-8.945,4.328
1619707954.089,2.375,-8.906,4.328
1619707954.101,2.375,-8.945,4.328
1619707954.111,2.375,-9.002,4.328
1619707954.121,2.394,-9.021,4.309
1619707954.13,2.355,-9.04,4.233
1619707954.14,2.336,-9.059,4.252
1619707954.15,2.355,-9.002,4.348
1619707954.16,2.375,-9.04,4.577
1619707954.172,2.528,-9.059,4.616
1619707954.181,2.451,-9.04,4.558
1619707954.19,2.298,-9.04,4.309
1619707954.2,2.145,-8.83,4.137
1619707954.21,2.145,-8.715,4.099
1619707954.221,2.241,-8.81,4.137
1619707954.23,2.298,-8.925,4.194
1619707954.24,2.279,-9.059,4.405
1619707954.251,2.375,-9.347,4.462
1619707954.261,2.413,-9.347,4.405
1619707954.271,2.317,-9.366,4.29
1619707954.281,2.298,-9.328,4.156
1619707954.293,2.317,-9.251,4.022
1619707954.3,2.355,-9.174,3.888
1619707954.312,2.355,-9.117,3.85
1619707954.32,2.375,-9.021,3.869
1619707954.33,2.413,-8.925,3.85
1619707954.34,2.375,-8.849,3.811
1619707954.349,2.394,-8.849,3.773
1619707954.36,2.451,-9.002,3.811
1619707954.37,2.509,-9.136,3.869
1619707954.38,2.509,-9.155,3.907
1619707954.39,2.528,-9.059,4.003
1619707954.4,2.509,-8.945,4.079
1619707954.41,2.47,-8.964,4.099
1619707954.421,2.432,-8.964,4.079
1619707954.431,2.355,-8.906,4.022
1619707954.441,2.336,-8.906,4.06
1619707954.451,2.394,-8.925,4.118
1619707954.462,2.394,-8.964,4.213
1619707954.471,2.375,-9.021,4.328
1619707954.48,2.375,-9.04,4.405
1619707954.49,2.375,-9.117,4.482
1619707954.501,2.394,-9.098,4.539
1619707954.511,2.375,-9.04,4.539
1619707954.521,2.336,-9.002,4.443
1619707954.531,2.317,-8.906,4.367
1619707954.542,2.298,-8.791,4.309
1619707954.552,2.317,-8.868,4.348
1619707954.561,2.355,-8.964,4.386
1619707954.571,2.375,-9.04,4.443
1619707954.581,2.375,-9.079,4.501
1619707954.591,2.355,-9.021,4.462
1619707954.6,2.298,-8.945,4.443
1619707954.611,2.317,-8.906,4.405
1619707954.621,2.336,-8.925,4.348
1619707954.631,2.355,-8.964,4.328
1619707954.64,2.375,-8.983,4.309
1619707954.65,2.394,-9.021,4.348
1619707954.66,2.394,-9.002,4.367
1619707954.67,2.375,-9.021,4.328
1619707954.68,2.394,-9.021,4.233
1619707954.692,2.375,-8.983,4.156
1619707954.701,2.413,-8.964,4.194
1619707954.712,2.49,-9.002,4.271
1619707954.722,2.528,-8.772,4.252
1619707954.73,2.394,-9.194,4.386
1619707954.74,2.585,-9.251,4.29
1619707954.751,2.47,-9.117,4.367
1619707954.761,2.413,-9.04,4.386
1619707954.771,2.394,-9.059,4.386
1619707954.78,2.432,-9.021,4.348
1619707954.791,2.451,-8.906,4.328
1619707954.8,2.509,-8.849,4.405
1619707954.811,2.585,-8.868,4.367
1619707954.821,2.643,-9.021,4.386
1619707954.831,2.624,-9.021,4.367
1619707954.84,2.604,-8.849,4.386
1619707954.85,2.662,-8.734,4.558
1619707954.861,2.7,-8.772,4.769
1619707954.871,2.662,-8.83,4.826
1619707954.881,2.624,-8.676,4.807
1619707954.89,2.432,-8.581,4.692
1619707954.9,2.336,-9.213,4.52
1619707954.911,2.413,-9.174,4.367
1619707954.92,2.298,-9.136,4.328
1619707954.931,2.317,-9.059,4.328
1619707954.941,2.375,-9.002,4.328
1619707954.952,2.375,-8.887,4.271
1619707954.974,2.317,-8.849,4.194
1619707954.984,2.241,-8.619,4.271
1619707954.992,2.241,-8.619,4.271
1619707954.998,2.279,-8.332,4.328
1619707955.004,2.106,-8.542,4.443
1619707955.012,2.145,-9.27,4.386
1619707955.02,2.317,-9.404,4.213
1619707955.032,2.317,-9.232,4.099
