TimeStamp,X-Axis,Y-Axis,Z-Axis
2021-04-29 15:14:13.250,9.883,-3.064,2.049
2021-04-29 15:14:13.260,9.902,-3.064,2.049
2021-04-29 15:14:13.271,9.864,-3.083,2.049
2021-04-29 15:14:13.280,9.883,-3.064,2.087
2021-04-29 15:14:13.291,9.902,-3.045,2.087
2021-04-29 15:14:13.300,9.883,-3.045,2.106
2021-04-29 15:14:13.312,9.883,-3.007,2.126
2021-04-29 15:14:13.321,9.883,-3.026,2.126
2021-04-29 15:14:13.330,9.883,-3.045,2.106
2021-04-29 15:14:13.340,9.902,-3.045,2.126
2021-04-29 15:14:13.351,9.902,-3.026,2.145
2021-04-29 15:14:13.360,9.883,-3.026,2.145
2021-04-29 15:14:13.372,9.902,-3.007,2.164
2021-04-29 15:14:13.381,9.902,-3.007,2.164
2021-04-29 15:14:13.391,9.902,-2.988,2.183
2021-04-29 15:14:13.402,9.921,-3.007,2.183
2021-04-29 15:14:13.412,9.902,-3.026,2.183
2021-04-29 15:14:13.421,9.864,-3.026,2.183
2021-04-29 15:14:13.430,9.883,-3.007,2.183
2021-04-29 15:14:13.440,9.883,-3.007,2.183
2021-04-29 15:14:13.453,9.902,-3.007,2.183
2021-04-29 15:14:13.461,9.883,-3.007,2.202
2021-04-29 15:14:13.471,9.845,-2.988,2.202
2021-04-29 15:14:13.480,9.845,-2.968,2.241
2021-04-29 15:14:13.491,9.864,-3.007,2.221
2021-04-29 15:14:13.500,9.902,-3.045,2.221
2021-04-29 15:14:13.510,9.96,-3.083,2.279
2021-04-29 15:14:13.520,10.017,-3.083,2.375
2021-04-29 15:14:13.531,10.132,-3.064,2.432
2021-04-29 15:14:13.540,10.036,-3.064,2.394
2021-04-29 15:14:13.550,9.807,-2.988,2.394
2021-04-29 15:14:13.560,9.73,-2.93,2.355
2021-04-29 15:14:13.570,9.615,-2.988,2.355
2021-04-29 15:14:13.584,9.5,-3.007,2.413
2021-04-29 15:14:13.595,9.079,-2.988,2.375
2021-04-29 15:14:13.603,9.079,-2.988,2.375
2021-04-29 15:14:13.613,8.945,-3.045,2.279
2021-04-29 15:14:13.619,8.868,-3.122,2.241
2021-04-29 15:14:13.629,8.945,-3.217,2.241
2021-04-29 15:14:13.639,9.079,-3.256,2.241
2021-04-29 15:14:13.649,9.136,-3.217,2.355
2021-04-29 15:14:13.660,9.615,-3.294,2.375
