TimeStamp,X-Axis,Y-Axis,Z-Axis
1619708632.571,-8.715,-2.585,1.091
1619708632.58,-8.6,-2.604,1.091
1619708632.59,-8.523,-2.604,1.072
1619708632.6,-8.466,-2.624,1.072
1619708632.613,-8.466,-2.624,1.091
1619708632.624,-8.542,-2.566,1.225
1619708632.631,-8.753,-2.509,1.436
1619708632.64,-8.887,-2.47,1.608
1619708632.649,-8.868,-2.47,1.762
1619708632.659,-8.83,-2.394,1.857
1619708632.669,-8.791,-2.413,1.953
1619708632.68,-8.715,-2.394,2.087
1619708632.69,-8.619,-2.26,2.145
1619708632.701,-8.466,-2.164,2.164
1619708632.71,-8.332,-2.087,2.202
1619708632.72,-8.236,-1.953,2.221
1619708632.731,-8.178,-1.838,2.298
1619708632.74,-8.083,-1.704,2.336
1619708632.75,-7.968,-1.647,2.336
1619708632.76,-7.91,-1.589,2.336
1619708632.77,-7.987,-1.589,2.336
1619708632.781,-8.14,-1.685,2.355
1619708632.79,-8.274,-1.819,2.394
1619708632.8,-8.293,-1.934,2.47
1619708632.811,-8.312,-2.03,2.509
1619708632.821,-8.274,-2.106,2.566
1619708632.832,-8.198,-2.126,2.585
1619708632.841,-8.006,-2.164,2.509
1619708632.851,-7.814,-2.241,2.394
1619708632.862,-7.68,-2.279,2.336
1619708632.87,-7.738,-2.355,2.509
1619708632.88,-7.853,-2.394,2.7
1619708632.891,-7.776,-2.566,2.566
1619708632.901,-7.7,-2.815,2.355
1619708632.912,-7.719,-2.834,2.241
1619708632.921,-7.853,-2.853,2.241
1619708632.93,-8.121,-2.892,2.375
1619708632.94,-8.37,-2.988,2.528
1619708632.951,-8.408,-3.122,2.566
1619708632.96,-8.427,-3.141,2.528
1619708632.97,-8.447,-3.045,2.413
1619708632.981,-8.523,-2.968,2.317
1619708632.99,-8.581,-2.93,2.241
1619708633.0,-8.696,-2.988,2.241
1619708633.012,-8.849,-3.064,2.317
1619708633.02,-8.925,-3.122,2.432
1619708633.03,-8.983,-3.237,2.604
1619708633.04,-9.021,-3.275,2.758
1619708633.051,-9.098,-3.313,2.911
1619708633.061,-9.194,-3.409,2.988
1619708633.071,-9.289,-3.562,2.834
1619708633.08,-9.5,-3.658,2.739
1619708633.09,-9.883,-3.735,2.719
1619708633.1,-10.19,-3.964,2.719
1619708633.111,-10.324,-4.022,2.624
1619708633.12,-10.324,-3.964,2.585
1619708633.13,-10.113,-3.945,2.528
1619708633.141,-9.864,-3.984,2.566
1619708633.15,-9.557,-3.811,2.528
1619708633.161,-9.213,-3.562,2.317
1619708633.17,-8.964,-3.237,2.145
1619708633.18,-8.906,-3.122,1.915
1619708633.191,-8.906,-3.371,1.723
1619708633.2,-9.021,-3.275,1.762
1619708633.211,-9.155,-3.064,1.762
1619708633.22,-9.098,-3.102,1.608
1619708633.23,-9.002,-3.141,1.398
1619708633.241,-8.906,-3.217,1.225
1619708633.251,-8.791,-3.256,1.11
1619708633.261,-8.657,-3.275,1.015
1619708633.27,-8.504,-3.294,1.015
1619708633.28,-8.332,-3.332,0.976
1619708633.291,-7.795,-3.428,0.938
1619708633.3,-7.68,-3.332,0.957
1619708633.31,-7.604,-3.217,0.938
1619708633.32,-7.565,-3.198,0.9
1619708633.33,-7.623,-3.083,0.919
1619708633.339,-7.623,-2.892,0.9
