TimeStamp,X-Axis,Y-Axis,Z-Axis
1619708223.279,-5.573,-6.493,4.252
1619708223.289,-5.593,-6.512,4.252
1619708223.3,-5.573,-6.493,4.252
1619708223.31,-5.573,-6.512,4.271
1619708223.321,-5.573,-6.531,4.271
1619708223.33,-5.554,-6.531,4.252
1619708223.34,-5.535,-6.55,4.252
1619708223.351,-5.554,-6.55,4.29
1619708223.36,-5.535,-6.55,4.29
1619708223.37,-5.535,-6.531,4.271
1619708223.381,-5.516,-6.512,4.271
1619708223.391,-5.554,-6.569,4.29
1619708223.4,-5.554,-6.569,4.271
1619708223.41,-5.554,-6.55,4.271
1619708223.421,-5.554,-6.55,4.252
1619708223.43,-5.573,-6.531,4.252
1619708223.44,-5.593,-6.569,4.252
1619708223.451,-5.593,-6.55,4.252
1619708223.46,-5.573,-6.512,4.213
1619708223.47,-5.593,-6.512,4.233
1619708223.48,-5.573,-6.512,4.213
1619708223.491,-5.554,-6.531,4.194
1619708223.5,-5.593,-6.55,4.213
1619708223.511,-5.631,-6.531,4.213
1619708223.52,-5.631,-6.512,4.233
1619708223.53,-5.65,-6.512,4.213
1619708223.54,-5.631,-6.493,4.213
1619708223.55,-5.612,-6.512,4.213
1619708223.561,-5.593,-6.531,4.213
1619708223.572,-5.573,-6.55,4.175
1619708223.58,-5.535,-6.531,4.137
1619708223.59,-5.478,-6.512,4.079
1619708223.6,-5.439,-6.55,4.079
1619708223.61,-5.401,-6.608,4.079
1619708223.62,-5.363,-6.646,4.079
1619708223.631,-5.324,-6.665,4.079
1619708223.641,-5.267,-6.704,4.099
1619708223.651,-5.248,-6.761,4.118
1619708223.66,-5.305,-6.799,4.137
1619708223.67,-5.344,-6.761,4.175
1619708223.681,-5.344,-6.742,4.175
1619708223.69,-5.363,-6.742,4.213
1619708223.7,-5.401,-6.742,4.233
1619708223.711,-5.439,-6.646,4.213
1619708223.719,-5.458,-6.55,4.233
1619708223.73,-5.478,-6.512,4.156
1619708223.739,-5.516,-6.531,4.099
1619708223.75,-5.535,-6.55,4.041
1619708223.761,-5.554,-6.569,4.022
1619708223.77,-5.593,-6.569,4.022
1619708223.78,-5.631,-6.608,4.06
1619708223.792,-5.669,-6.589,4.118
1619708223.801,-5.707,-6.589,4.175
1619708223.811,-5.727,-6.55,4.194
1619708223.82,-5.784,-6.493,4.233
1619708223.831,-5.784,-6.512,4.233
1619708223.84,-5.803,-6.493,4.271
1619708223.852,-5.803,-6.454,4.271
1619708223.861,-5.803,-6.397,4.233
1619708223.871,-5.803,-6.416,4.213
1619708223.883,-5.822,-6.397,4.194
1619708223.892,-5.842,-6.416,4.175
1619708223.902,-5.861,-6.435,4.156
1619708223.911,-5.861,-6.416,4.156
1619708223.921,-5.861,-6.416,4.175
1619708223.93,-5.842,-6.397,4.175
1619708223.94,-5.822,-6.416,4.137
1619708223.95,-5.784,-6.416,4.118
1619708223.96,-5.746,-6.435,4.099
1619708223.972,-5.727,-6.493,4.137
1619708223.982,-5.746,-6.493,4.175
1619708223.991,-5.707,-6.493,4.175
1619708224.001,-5.688,-6.531,4.156
1619708224.011,-5.688,-6.531,4.118
1619708224.021,-5.65,-6.512,4.118
1619708224.03,-5.688,-6.493,4.118
1619708224.04,-5.688,-6.493,4.118
1619708224.051,-5.688,-6.493,4.099
1619708224.062,-5.65,-6.531,4.099
1619708224.071,-5.631,-6.531,4.079
1619708224.08,-5.631,-6.512,4.079
1619708224.091,-5.65,-6.55,4.099
1619708224.1,-5.65,-6.55,4.099
1619708224.11,-5.65,-6.531,4.118
1619708224.12,-5.669,-6.531,4.118
1619708224.13,-5.669,-6.493,4.137
1619708224.14,-5.707,-6.512,4.118
1619708224.15,-5.707,-6.531,4.099
1619708224.16,-5.707,-6.512,4.156
1619708224.17,-5.727,-6.512,4.213
1619708224.18,-5.727,-6.531,4.194
1619708224.19,-5.707,-6.512,4.194
1619708224.2,-5.669,-6.493,4.175
1619708224.211,-5.669,-6.493,4.175
1619708224.222,-5.688,-6.493,4.175
1619708224.232,-5.669,-6.454,4.156
1619708224.242,-5.669,-6.474,4.137
1619708224.249,-5.65,-6.474,4.118
1619708224.26,-5.65,-6.512,4.137
1619708224.269,-5.65,-6.512,4.156
1619708224.28,-5.65,-6.531,4.156
1619708224.29,-5.65,-6.531,4.118
