TimeStamp,X-Axis,Y-Axis,Z-Axis
1619708907.271,10.017,-3.16,2.298
1619708907.281,9.883,-3.409,2.241
1619708907.291,9.845,-3.62,2.241
1619708907.3,9.864,-3.83,2.241
1619708907.31,9.864,-4.079,2.221
1619708907.321,9.902,-4.271,2.202
1619708907.331,9.96,-4.405,2.145
1619708907.341,9.96,-4.482,2.049
1619708907.35,9.979,-4.52,1.953
1619708907.361,10.056,-4.635,1.8
1619708907.371,10.151,-4.769,1.666
1619708907.382,10.266,-4.865,1.57
1619708907.391,10.381,-4.96,1.513
1619708907.401,10.477,-5.037,1.494
1619708907.411,10.496,-5.075,1.513
1619708907.421,10.458,-5.075,1.532
1619708907.431,10.324,-4.999,1.532
1619708907.44,10.113,-4.922,1.474
1619708907.451,9.883,-4.75,1.398
1619708907.461,9.634,-4.597,1.359
1619708907.47,9.404,-4.462,1.359
1619708907.481,9.251,-4.424,1.321
1619708907.492,9.136,-4.443,1.321
1619708907.501,9.136,-4.462,1.34
1619708907.511,9.232,-4.443,1.359
1619708907.521,9.443,-4.443,1.359
1619708907.532,9.653,-4.462,1.359
1619708907.541,9.807,-4.424,1.359
1619708907.551,9.941,-4.348,1.417
1619708907.561,10.132,-4.213,1.494
1619708907.57,10.343,-3.984,1.647
1619708907.58,10.439,-3.811,1.743
1619708907.589,10.573,-3.677,1.743
1619708907.599,10.726,-3.486,1.762
1619708907.609,10.879,-3.198,1.723
1619708907.62,10.898,-2.968,1.647
1619708907.631,10.822,-2.777,1.589
1619708907.639,10.86,-2.604,1.513
1619708907.649,10.822,-2.47,1.455
1619708907.659,10.745,-2.394,1.436
1619708907.669,10.668,-2.355,1.455
1619708907.68,10.649,-2.355,1.494
1619708907.69,10.649,-2.451,1.436
1619708907.7,10.649,-2.547,1.34
1619708907.71,10.63,-2.604,1.321
1619708907.72,10.515,-2.662,1.264
1619708907.73,10.419,-2.719,1.206
1619708907.74,10.324,-2.758,1.168
1619708907.75,10.266,-2.758,1.168
1619708907.761,10.266,-2.681,1.168
1619708907.771,10.17,-2.585,1.13
1619708907.78,10.17,-2.585,1.13
1619708907.791,10.075,-2.413,1.187
1619708907.801,9.864,-2.241,1.245
1619708907.81,9.634,-2.183,1.302
1619708907.82,9.557,-2.145,1.379
1619708907.83,9.462,-2.126,1.398
1619708907.842,9.155,-1.992,1.417
1619708907.85,8.983,-1.896,1.359
1619708907.86,8.753,-1.838,1.283
1619708907.871,8.581,-1.915,1.149
1619708907.881,8.447,-1.953,1.072
1619708907.891,8.37,-1.915,1.072
1619708907.9,8.274,-1.857,1.072
1619708907.911,8.236,-1.877,1.091
1619708907.92,8.312,-1.915,1.149
1619708907.93,8.504,-2.011,1.187
1619708907.94,8.715,-2.03,1.264
1619708907.951,8.868,-2.03,1.34
1619708907.96,8.964,-2.106,1.379
1619708907.97,9.059,-2.145,1.359
1619708907.983,9.059,-2.183,1.321
1619708907.992,9.098,-2.241,1.264
1619708908.001,9.27,-2.26,1.225
1619708908.01,9.615,-2.298,1.168
1619708908.021,9.998,-2.375,1.11
1619708908.03,10.266,-2.451,1.034
1619708908.041,10.458,-2.528,0.976
1619708908.05,10.63,-2.624,0.9
1619708908.06,10.86,-2.758,0.842
1619708908.07,11.128,-2.988,0.785
1619708908.081,11.415,-3.237,0.747
1619708908.09,11.626,-3.409,0.842
1619708908.101,11.779,-3.562,0.976
1619708908.11,11.741,-3.735,1.091
1619708908.12,11.55,-3.85,1.283
1619708908.13,11.377,-3.926,1.474
1619708908.141,11.147,-3.984,1.666
1619708908.15,10.937,-4.003,1.819
1619708908.16,10.841,-3.888,1.877
1619708908.171,10.764,-3.811,1.877
1619708908.181,10.783,-3.715,1.8
1619708908.19,10.879,-3.562,1.685
1619708908.2,10.956,-3.447,1.589
1619708908.211,11.071,-3.294,1.532
1619708908.221,11.109,-3.122,1.532
1619708908.23,11.09,-2.968,1.551
