TimeStamp,X-Axis,Y-Axis,Z-Axis
1619708993.53,10.017,-2.853,-0.478
1619708993.54,10.075,-2.758,-0.651
1619708993.553,10.132,-2.662,-0.823
1619708993.561,10.132,-2.777,-0.727
1619708993.571,10.228,-2.892,-0.574
1619708993.581,10.209,-2.796,-0.306
1619708993.592,10.17,-2.815,-0.076
1619708993.601,10.209,-2.815,0.019
1619708993.612,10.132,-2.643,-0.076
1619708993.621,10.094,-2.681,-0.287
1619708993.631,10.151,-2.796,-0.478
1619708993.643,10.17,-2.93,-0.612
1619708993.653,10.228,-2.834,-0.785
1619708993.661,10.228,-2.719,-0.861
1619708993.67,10.305,-2.719,-0.727
1619708993.68,10.324,-2.643,-0.612
1619708993.69,10.266,-2.624,-0.574
1619708993.701,10.266,-2.662,-0.574
1619708993.71,10.209,-2.7,-0.555
1619708993.72,10.17,-2.7,-0.44
1619708993.731,10.17,-2.777,-0.363
1619708993.74,10.094,-2.853,-0.325
1619708993.751,10.017,-2.911,-0.249
1619708993.76,10.036,-2.853,-0.153
1619708993.77,10.075,-2.739,-0.038
1619708993.781,9.998,-2.7,0
1619708993.79,10.036,-2.719,-0.038
1619708993.8,10.075,-2.643,-0.095
1619708993.811,10.075,-2.528,-0.114
1619708993.82,10.113,-2.509,-0.21
1619708993.83,10.113,-2.7,-0.459
1619708993.841,10.132,-2.815,-0.574
1619708993.85,10.285,-2.796,-0.574
1619708993.861,10.285,-2.662,-0.612
1619708993.871,10.19,-2.509,-0.555
1619708993.881,10.113,-2.47,-0.478
1619708993.891,10.113,-2.604,-0.402
1619708993.9,10.113,-2.317,-0.747
1619708993.91,10.036,-2.087,-0.823
1619708993.921,10.113,-2.164,-0.727
1619708993.931,10.209,-2.375,-0.67
1619708993.942,10.343,-2.375,-0.593
1619708993.95,10.4,-2.336,-0.574
1619708993.962,10.285,-2.317,-0.574
1619708993.971,10.151,-2.317,-0.517
1619708993.981,10.151,-2.336,-0.421
1619708993.99,10.19,-2.317,-0.363
1619708994.0,10.113,-2.336,-0.306
1619708994.011,10.132,-2.317,-0.306
1619708994.022,10.209,-2.355,-0.325
1619708994.031,10.266,-2.375,-0.363
1619708994.042,10.228,-2.355,-0.383
1619708994.052,10.17,-2.355,-0.421
1619708994.06,10.19,-2.317,-0.44
1619708994.071,10.19,-2.279,-0.402
1619708994.081,10.209,-2.164,-0.44
1619708994.09,10.19,-1.857,-0.593
1619708994.101,10.094,-1.436,-0.651
1619708994.111,10.094,-1.245,-0.727
1619708994.121,10.094,-1.11,-0.708
1619708994.13,10.113,-1.206,-0.689
1619708994.14,10.17,-1.379,-0.708
1619708994.15,10.132,-1.551,-0.67
1619708994.159,10.036,-1.972,-0.785
1619708994.169,10.113,-1.953,-0.804
1619708994.18,10.324,-2.049,-0.747
1619708994.192,10.573,-2.375,-0.593
1619708994.202,10.534,-2.7,-0.498
1619708994.213,10.496,-3.026,-0.44
1619708994.219,10.4,-3.198,-0.536
1619708994.228,10.266,-3.237,-0.708
1619708994.239,10.056,-2.758,-0.804
1619708994.249,10.017,-2.432,-0.957
1619708994.259,10.151,-1.762,-1.225
